19.4134518, -99.1845664
19.435146, -99.1334973
19.417819, -99.170711
19.4307426, -99.19688959999999
19.3827442, -99.2684606
19.4332681, -99.19330500000001
19.4314498, -99.2026042
19.4334666, -99.13429420000001
19.41988, -99.160592
19.4333041, -99.1493874
19.4284585, -99.13922900000001
19.3564533, -99.1407464
19.3231754, -99.1439285
19.348631, -99.17707
19.4519111, -99.13131849999999
19.3713135, -99.18216939999999
19.3961471, -99.16948239999999
19.4194815, -99.18945579999999
19.4998595, -99.210754
19.4686896, -99.1972629
19.3782922, -99.17874719999999
19.3574615, -99.27052119999999
19.3439269, -99.0914995
19.651843, -99.21830179999999
19.5039634, -99.1078041
19.5943439, -99.0545412
19.4357353, -99.1439486
19.4930556, -99.24083329999999
19.3865189, -99.1963827
19.3842214, -99.1872569
19.4298155, -99.1992389
19.65598, -99.2044432
19.58903, -99.048645
19.2961412, -99.1931443
19.4153363, -99.1711504
19.3524417, -99.14218609999999
19.3327776, -99.2060024
19.4728199, -99.20634319999999
19.4422863, -99.19160680000002
19.39945, -99.16717609999999
19.390052, -99.1350654
19.3779458, -99.16237129999999
19.3895948, -99.177103
19.4549443, -99.20543839999999
19.3563455, -99.15073989999999
19.3641186, -99.17407709999999
19.4152253, -99.05840859999999
19.3858723, -99.1303425
19.3242607, -99.1504593
19.49102, -99.2314205
19.3760197, -99.1767507
19.3691968, -99.00818389999999
19.4934502, -99.3927353
19.3468874, -99.2513898
19.4363133, -99.17536229999999
19.4128475, -99.09797669999999
19.3747984, -99.1430946
19.3786085, -99.17170829999999
19.4129173, -99.0681393
19.4534696, -99.17757569999999
19.3606403, -99.2150303
19.3925015, -99.1834274
19.1645013, -99.2922823
19.3982073, -99.0607351
19.3480516, -99.18697949999999
19.377046, -99.05976509999999
19.4375154, -99.08579549999999
19.4092655, -99.0687284
19.3457255, -99.03482059999999
19.4202716, -99.15464659999999
19.3525479, -99.2056059
19.3708583, -99.16879519999999
19.4045362, -99.24745940000001
19.346807, -99.18619540000002
19.347912, -99.12335829999999
19.3281493, -99.2426861
19.4907245, -99.1181194
19.2956057, -99.21056519999999
19.4146944, -99.19622749999999
19.3139539, -99.0758048
19.6025482, -99.1916849
19.5640617, -99.205506
19.4359004, -99.225202
19.395293, -99.28846
19.1914891, -99.1701533
19.2981286, -99.18070019999999
19.3978499, -99.2833847
19.4232085, -99.1895256
19.4611421, -99.0811449
19.319074, -99.1217271
19.3939725, -99.00573419999999
19.4399011, -99.2051139
19.4416421, -99.20390049999999
19.3832188, -99.14915429999999
19.4848572, -99.1178616
19.4411626, -99.140851
19.3489222, -99.16232889999999
19.3786023, -99.2084505
19.4138069, -99.2298355
19.4308451, -99.1338559
19.265789, -99.13153199999999
19.4343942, -99.13308239999999
19.3852275, -99.1287521
19.3939624, -99.1081134
19.4336736, -99.1363798
19.3446592, -99.135885
19.4633533, -99.1338518
19.3520665, -99.1077028
19.4567155, -99.1677608
19.4178499, -99.2521639
19.3614933, -99.17551549999999
19.377579, -99.1817861
19.4367664, -99.1422544
19.473436, -99.17874169999999
19.3702778, -99.26055559999999
19.4279059, -99.1389415
19.405143, -99.165639
19.4335142, -99.1401466
19.4394444, -99.1486111
19.3353743, -99.181451
19.4351792, -99.2102851
19.4490513, -99.14180879999999
19.5252778, -99.14833329999999
19.4409839, -99.13290599999999
19.4786485, -99.1455733
19.3373073, -99.23792309999999
19.348308, -99.16221069999999
19.2957593, -99.17704889999999
19.4513653, -99.08637329999999
19.3901044, -99.121135
19.4349528, -99.1332757
19.4294444, -99.2116667
19.4926641, -99.18960059999999
19.3755348, -99.1973436
19.4513116, -99.1729584
19.5298172, -99.24578299999999
19.4138226, -99.1721257
19.4455556, -99.1461111
19.3491563, -99.0078472
19.4503269, -99.16580959999999
19.4481706, -99.1897349
19.3497107, -99.1705739
19.2856619, -99.0615689
19.2742971, -99.2397641
19.3446556, -99.1934147
19.4369854, -99.1434132
19.4352878, -99.19648199999999
19.4225726, -99.2069181
19.478748, -99.08346039999999
19.464192, -99.16671249999999
19.3734614, -99.01221269999999
19.3491027, -99.2183226
19.32814, -99.1415394
19.3592904, -99.0925256
