Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
77	ArtSpace Mexico	19.4086389, -99.17067779999999	1118.1	1118.1	4.5
78	AURA GALERIAS	19.420764, -99.211207	1645.1	1645.1	4.8
79	DLonngi ART	19.4093708, -99.17856309999999	1183.7	1183.7	4.5
80	Galería Hilario Galguera	19.4386784, -99.1616748	613.5	613.5	4.3
81	Jardín del Arte	19.4329512, -99.16193919999999	543.6	543.6	4.3
82	Galería RGR	19.4134518, -99.1845664	1046.7	1046.7	4.6
83	Galeria Art Forum S.A.	19.4050636, -99.241074	2116.9	2116.9	0.0
84	Galería de arte de la SHCP	19.435146, -99.1334973	846.4	846.4	4.6
85	Galería Mascota	19.417819, -99.170711	912.9	912.9	4.6
86	Carré d'artistes®	19.4307426, -99.19688959999999	1296.6	1296.6	4.5
87	101 Art Galleries	19.3827442, -99.2684606	2320.5	2320.5	3.3
88	Art point	19.4314498, -99.2026042	1518.6	1518.6	4.2
89	YAWÍ	19.4334666, -99.13429420000001	664.3	664.3	4.8
90	Traeger & Pinto Contemporary Art	19.41988, -99.160592	815.3	815.3	4.5
91	1 MES 1 ARTISTA	19.4333041, -99.1493874	397.8	397.8	0.0
92	White Cremnitz	19.4284585, -99.13922900000001	696.7	696.7	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	1668.1	1668.1	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	2231.6	2231.6	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	2172.3	2172.3	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	528.0	528.0	4.5
97	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	1858.6	1858.6	0.0
98	OVALO Galería de Arte	19.3961471, -99.16948239999999	1381.9	1381.9	4.5
99	Bosque de Chapultepec	19.4194815, -99.18945579999999	1628.3	1628.3	4.6
100	Parque Tezozómoc	19.4998595, -99.210754	1752.2	1752.2	4.4
101	Parque Bicentenario	19.4686896, -99.1972629	1757.7	1757.7	4.7
102	Parque Hundido	19.3782922, -99.17874719999999	1588.1	1588.1	4.6
103	La Mexicana Park	19.3574615, -99.27052119999999	2126.0	2126.0	4.7
104	Cerro de la Estrella National Park	19.3439269, -99.0914995	6898.3	6898.3	4.4
105	Espejo de los Lirios Park	19.651843, -99.21830179999999	3140.0	3140.0	4.3
106	El Tepeyac National Park	19.5039634, -99.1078041	1415.8	1415.8	4.1
107	Parque Ecológico EHECATL	19.5943439, -99.0545412	2228.6	2228.6	4.5
108	Alameda Central	19.4357353, -99.1439486	419.6	419.6	4.6
109	Parque Naucalli	19.4930556, -99.24083329999999	1876.2	1876.2	4.4
110	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1790.8	1790.8	4.5
111	parque rosendo	19.3842214, -99.1872569	1733.3	1733.3	3.3
112	Parque Lincoln	19.4298155, -99.1992389	1362.0	1362.0	4.6
113	Esculturas Park	19.65598, -99.2044432	3271.1	3271.1	4.4
114	Ehécatl Ecological Park	19.58903, -99.048645	1960.0	1960.0	4.4
115	Tlalpan National Park	19.2961412, -99.1931443	2622.1	2622.1	4.6
116	Parque España	19.4153363, -99.1711504	1019.1	1019.1	4.5
117	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2294.3	2294.3	4.3
118	Parque El Batán	19.3327776, -99.2060024	2180.4	2180.4	4.3
119	Azcatl Paqui	19.4728199, -99.20634319999999	1697.0	1697.0	4.0
120	Parque Lineal	19.4422863, -99.19160680000002	1211.3	1211.3	3.9
121	María Enriqueta Park	19.39945, -99.16717609999999	1232.2	1232.2	4.3
122	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1409.4	1409.4	4.3
123	Arboledas Park	19.3779458, -99.16237129999999	1629.2	1629.2	4.5
124	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1547.3	1547.3	4.5
125	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1440.5	1440.5	4.3
126	Tlaltecahuacan Park	19.5837198, -98.8791858	3726.4	3726.4	4.3
127	Parque Xicoténcatl	19.3563455, -99.15073989999999	1921.0	1921.0	4.3
128	Parque Acacias	19.3641186, -99.17407709999999	1868.5	1868.5	4.4
129	parque pantitlan	19.4152253, -99.05840859999999	1901.4	1901.4	3.8
130	Mariano Matamoros Park	19.3858723, -99.1303425	1451.3	1451.3	4.1
131	Huayamilpas Ecological Park	19.3242607, -99.1504593	2344.0	2344.0	4.0
132	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1784.6	1784.6	4.4
133	Parque San Lorenzo	19.3760197, -99.1767507	1672.6	1672.6	4.5
134	Parque Patolli	19.3691968, -99.00818389999999	2561.7	2561.7	3.8
135	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	4051.8	4051.8	4.8
136	Parque Ecologico Tarango	19.3468874, -99.2513898	2271.1	2271.1	4.2
137	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	789.5	789.5	4.2
138	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1472.5	1472.5	4.4
139	American Park	19.4340768, -99.1966547	1261.8	1261.8	4.5
140	San Simón Ticumac Park	19.3747984, -99.1430946	1413.8	1413.8	4.1
141	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1639.0	1639.0	4.4
142	ACTEAL Park	19.4129173, -99.0681393	1694.8	1694.8	4.0
143	Cañitas Park	19.4534696, -99.17757569999999	1020.2	1020.2	4.1
144	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2155.6	2155.6	4.1
145	Parque Pombo	19.3925015, -99.1834274	1428.1	1428.1	4.3
146	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	1991.5	1991.5	4.4
147	Parque San Luis Potosi	19.3480516, -99.18697949999999	2338.9	2338.9	4.3
148	Patoli Park	19.377046, -99.05976509999999	2118.9	2118.9	4.0
149	Niño Quemado Park	19.4375154, -99.08579549999999	1384.1	1384.1	4.0
150	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1708.6	1708.6	3.9
151	Uno Park	19.3457255, -99.03482059999999	2667.3	2667.3	3.8
152	Pushkin Garden	19.4202716, -99.15464659999999	603.1	603.1	4.4
153	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1900.4	1900.4	4.4
154	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1736.9	1736.9	4.4
155	Parque Alerces	19.4045362, -99.24745940000001	2161.2	2161.2	4.4
156	Bombilla Park	19.346807, -99.18619540000002	2360.5	2360.5	4.6
157	Gustavo A. Madero Park	19.4907245, -99.1181194	1350.7	1350.7	3.9
158	Parque de las Montañas	19.347912, -99.12335829999999	2075.1	2075.1	4.3
159	Six Flags México	19.2956057, -99.21056519999999	2811.3	2811.3	4.5
160	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	1304.5	1304.5	4.3
161	¡Kataplum!	19.3139539, -99.0758048	3137.6	3137.6	4.3
162	Perimagico	19.6025482, -99.1916849	2748.8	2748.8	4.1
163	Tierra Extrema	19.703859, -99.23437299999999	3743.7	3743.7	4.4
164	Theme Park "Mini Worlds"	19.5640617, -99.205506	2470.6	2470.6	4.4
165	Granja las Américas	19.4359004, -99.225202	2632.9	2632.9	4.4
166	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	2780.1	2780.1	4.4
167	Rancho Mágico	19.1914891, -99.1701533	3621.7	3621.7	4.5
168	KidZania Cuicuilco	19.2981286, -99.18070019999999	2837.1	2837.1	4.5
169	Zoológico de Chapultepec	19.4232085, -99.1895256	1569.2	1569.2	4.1
170	Zoo San Juan De Aragon	19.4611421, -99.0811449	1413.7	1413.7	4.1
171	Zoológico Los Coyotes	19.319074, -99.1217271	2404.9	2404.9	4.4
172	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2768.0	2768.0	4.2
173	Acuario Inbursa	19.4399011, -99.2051139	1371.1	1371.1	4.5
174	Acuario Interactivo	19.4416421, -99.20390049999999	1376.6	1376.6	4.6
175	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1489.5	1489.5	4.6
176	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1043.9	1043.9	4.7
177	Parroquia de Santa María la Redonda	19.4411626, -99.140851	399.1	399.1	4.4
178	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2168.5	2168.5	4.7
179	Parroquia de Santa Catalina	19.3786023, -99.2084505	1950.5	1950.5	4.5
180	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1965.2	1965.2	4.4
181	Parish of Our Father	19.265789, -99.13153199999999	3237.6	3237.6	4.6
182	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	1046.9	1046.9	4.7
183	Church of San Bernardo	19.4308451, -99.1338559	760.8	760.8	4.4
184	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	771.9	771.9	4.6
185	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1438.9	1438.9	4.5
186	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1572.3	1572.3	4.3
187	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1915.9	1915.9	4.5
188	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	654.5	654.5	4.6
189	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2159.6	2159.6	4.4
190	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	900.3	900.3	4.5
191	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2341.2	2341.2	4.6
192	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	2157.4	2157.4	4.5
193	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1640.6	1640.6	4.7
194	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1062.0	1062.0	4.4
195	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2118.6	2118.6	4.7
196	Regina Coeli parish	19.4279059, -99.1389415	707.4	707.4	4.4
197	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	517.9	517.9	4.2
198	Parroquía de la Divina Providencia	19.405143, -99.165639	1070.9	1070.9	4.6
199	Church of San Francisco	19.4335142, -99.1401466	679.7	679.7	4.7
200	Parroquia de San Fernando	19.4394444, -99.1486111	334.2	334.2	4.2
201	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2579.1	2579.1	4.5
202	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1496.3	1496.3	4.7
203	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	299.2	299.2	4.2
204	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	1558.3	1558.3	4.6
205	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	479.7	479.7	4.3
206	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	866.3	866.3	4.1
207	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	2718.0	2718.0	4.5
208	Iglesia De Coyoacan	19.348308, -99.16221069999999	2139.7	2139.7	4.7
209	San Pedro Apostol Church	19.2957593, -99.17704889999999	2827.9	2827.9	4.5
210	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1283.8	1283.8	4.4
211	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1659.2	1659.2	4.4
212	Chapel of Animas	19.4349528, -99.1332757	940.6	940.6	4.5
213	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1624.8	1624.8	4.6
214	Church of Santa Ines	19.4926641, -99.18960059999999	1587.8	1587.8	3.8
215	Parroquia de la Sagrada Familia	19.4224902, -99.16152190000001	761.8	761.8	4.7
216	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1856.3	1856.3	4.4
217	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	665.7	665.7	4.4
218	Parroquia Merced de las Huertas	19.4513116, -99.1729584	715.8	715.8	4.4
219	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2692.0	2692.0	4.6
220	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	968.6	968.6	4.7
221	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	214.2	214.2	4.6
222	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2557.2	2557.2	4.3
223	San Juan de Dios Church	19.4369854, -99.1434132	460.9	460.9	4.3
224	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1154.6	1154.6	4.3
225	Chapel of Santa Catarina	19.3497107, -99.1705739	2035.3	2035.3	4.6
226	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3800.1	3800.1	4.4
227	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3413.3	3413.3	4.3
228	Parroquia San Jacinto	19.3446556, -99.1934147	2358.8	2358.8	4.7
229	Templo de Santiago apóstol	19.451025, -99.1368332	411.1	411.1	4.3
230	St. Augustine Parish	19.4352878, -99.19648199999999	1238.4	1238.4	4.7
231	Nuestra Señora del Socorro	19.4225726, -99.2069181	1532.7	1532.7	4.5
232	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	1619.5	1619.5	4.5
233	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	989.9	989.9	4.6
234	Parroquia de Nuestra Señora de la Consolación	19.3961499, -99.1434567	1243.3	1243.3	4.6
235	Alcaldía Iztapalapa	19.3592904, -99.0925256	2294.9	2294.9	3.8
