Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
79	DLonngi ART	19.4093708, -99.17856309999999	1466.5	1466.5	4.5
80	Galería Hilario Galguera	19.4386784, -99.1616748	1942.3	1942.3	4.3
81	Jardín del Arte	19.4329512, -99.16193919999999	1978.5	1978.5	4.3
82	Galería RGR	19.4134518, -99.1845664	1372.5	1372.5	4.6
83	Galeria Art Forum S.A.	19.4050636, -99.241074	1164.6	1164.6	0.0
84	Galería de arte de la SHCP	19.435146, -99.1334973	2583.9	2583.9	4.6
85	Galería Mascota	19.417819, -99.170711	1839.4	1839.4	4.6
86	Carré d'artistes®	19.4307426, -99.19688959999999	1739.3	1739.3	4.5
87	INBA Galería José María Velasco	19.4479635, -99.13236239999999	2579.3	2579.3	4.4
88	101 Art Galleries	19.3827442, -99.2684606	1322.7	1322.7	3.3
89	Art point	19.4314498, -99.2026042	1741.3	1741.3	4.2
90	YAWÍ	19.4334666, -99.13429420000001	2412.6	2412.6	4.8
91	Traeger & Pinto Contemporary Art	19.41988, -99.160592	1956.2	1956.2	4.5
92	White Cremnitz	19.4284585, -99.13922900000001	2303.2	2303.2	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	1781.1	1781.1	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	2386.7	2386.7	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1825.3	1825.3	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	2690.2	2690.2	4.5
97	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	1511.6	1511.6	0.0
98	OVALO Galería de Arte	19.3961471, -99.16948239999999	1459.9	1459.9	4.5
99	Bosque de Chapultepec	19.4194815, -99.18945579999999	1817.3	1817.3	4.6
100	Parque Tezozómoc	19.4998595, -99.210754	2505.3	2505.3	4.4
101	Parque Bicentenario	19.4686896, -99.1972629	2928.9	2928.9	4.7
102	La Mexicana Park	19.3574615, -99.27052119999999	1028.2	1028.2	4.7
103	Parque Hundido	19.3782922, -99.17874719999999	1323.5	1323.5	4.6
104	Cerro de la Estrella National Park	19.3439269, -99.0914995	7029.6	7029.6	4.4
105	Espejo de los Lirios Park	19.651843, -99.21830179999999	3547.0	3547.0	4.3
106	Parque Ecológico EHECATL	19.5943439, -99.0545412	3987.1	3987.1	4.5
107	Alameda Central	19.4357353, -99.1439486	2388.4	2388.4	4.6
108	El Tepeyac National Park	19.5039634, -99.1078041	3174.3	3174.3	4.1
109	Parque Naucalli	19.4930556, -99.24083329999999	2127.6	2127.6	4.4
110	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	947.8	947.8	4.5
111	parque rosendo	19.3842214, -99.1872569	1111.4	1111.4	3.3
112	Parque Lincoln	19.4298155, -99.1992389	1679.0	1679.0	4.6
113	Ehécatl Ecological Park	19.58903, -99.048645	3718.5	3718.5	4.4
114	Tlalpan National Park	19.2961412, -99.1931443	1982.4	1982.4	4.6
115	Parque España	19.4153363, -99.1711504	1617.6	1617.6	4.5
116	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2390.1	2390.1	4.3
117	Parque El Batán	19.3327776, -99.2060024	1735.9	1735.9	4.3
118	Azcatl Paqui	19.4728199, -99.20634319999999	2258.8	2258.8	4.0
119	Parque Lineal	19.4422863, -99.19160680000002	2253.4	2253.4	3.9
120	María Enriqueta Park	19.39945, -99.16717609999999	1472.4	1472.4	4.3
121	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	2062.7	2062.7	4.3
122	Arboledas Park	19.3779458, -99.16237129999999	1692.5	1692.5	4.5
123	Esculturas Park	19.65598, -99.2044432	3678.1	3678.1	4.4
124	Bombilla Park	19.346807, -99.18619540000002	1956.9	1956.9	4.6
125	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1317.0	1317.0	4.5
126	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1914.4	1914.4	4.3
127	Parque Xicoténcatl	19.3563455, -99.15073989999999	1802.8	1802.8	4.3
128	Parque Acacias	19.3641186, -99.17407709999999	1624.1	1624.1	4.4
129	parque pantitlan	19.4152253, -99.05840859999999	2691.1	2691.1	3.8
130	Mariano Matamoros Park	19.3858723, -99.1303425	2095.1	2095.1	4.1
131	Huayamilpas Ecological Park	19.3242607, -99.1504593	2499.1	2499.1	4.0
132	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	2036.0	2036.0	4.4
133	Parque San Lorenzo	19.3760197, -99.1767507	1420.4	1420.4	4.5
134	Parque Patolli	19.3691968, -99.00818389999999	3296.8	3296.8	3.8
135	Parque Ecologico Tarango	19.3468874, -99.2513898	1173.3	1173.3	4.2
136	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3728.3	3728.3	4.8
137	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1985.4	1985.4	4.2
138	San Simón Ticumac Park	19.3747984, -99.1430946	2100.1	2100.1	4.1
139	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	2116.3	2116.3	4.4
140	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1559.0	1559.0	4.4
141	ACTEAL Park	19.4129173, -99.0681393	2537.9	2537.9	4.0
142	Cañitas Park	19.4534696, -99.17757569999999	2410.8	2410.8	4.1
143	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1234.3	1234.3	4.1
144	Parque Pombo	19.3925015, -99.1834274	1288.3	1288.3	4.3
145	Cumbres del Ajusco National Park	19.1645013, -99.2922823	6256.1	6256.1	4.6
146	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2726.6	2726.6	4.4
147	Parque San Luis Potosi	19.3480516, -99.18697949999999	1935.3	1935.3	4.3
148	Patoli Park	19.377046, -99.05976509999999	2854.0	2854.0	4.0
149	Niño Quemado Park	19.4375154, -99.08579549999999	2467.4	2467.4	4.0
150	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2543.0	2543.0	3.9
151	Uno Park	19.3457255, -99.03482059999999	3278.4	3278.4	3.8
152	Pushkin Garden	19.4202716, -99.15464659999999	1962.1	1962.1	4.4
153	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1187.3	1187.3	4.4
154	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1679.4	1679.4	4.4
155	Parque Alerces	19.4045362, -99.24745940000001	1208.9	1208.9	4.4
156	Parque de las Montañas	19.347912, -99.12335829999999	2177.9	2177.9	4.3
157	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1877.5	1877.5	4.1
158	Gustavo A. Madero Park	19.4907245, -99.1181194	3109.2	3109.2	3.9
159	Six Flags México	19.2956057, -99.21056519999999	2207.5	2207.5	4.5
160	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	1343.9	1343.9	4.3
161	¡Kataplum!	19.3139539, -99.0758048	3050.1	3050.1	4.3
162	Perimagico	19.6025482, -99.1916849	3155.8	3155.8	4.1
163	Theme Park "Mini Worlds"	19.5640617, -99.205506	3095.4	3095.4	4.4
164	Granja las Américas	19.4359004, -99.225202	2806.5	2806.5	4.4
165	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	1782.3	1782.3	4.4
166	Rancho Mágico	19.1914891, -99.1701533	3498.7	3498.7	4.5
167	KidZania Cuicuilco	19.2981286, -99.18070019999999	2234.5	2234.5	4.5
168	Imagic Park	19.3978499, -99.2833847	1519.8	1519.8	4.3
169	Zoológico de Chapultepec	19.4232085, -99.1895256	1758.2	1758.2	4.1
170	Zoo San Juan De Aragon	19.4611421, -99.0811449	2908.7	2908.7	4.1
171	Zoológico Los Coyotes	19.319074, -99.1217271	2491.7	2491.7	4.4
172	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3503.1	3503.1	4.2
173	Acuario Inbursa	19.4399011, -99.2051139	1729.4	1729.4	4.5
174	Acuario Interactivo	19.4416421, -99.20390049999999	2052.2	2052.2	4.6
175	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1784.2	1784.2	4.6
176	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	2802.4	2802.4	4.7
177	Parroquia de Santa María la Redonda	19.4411626, -99.140851	2367.9	2367.9	4.4
178	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1928.2	1928.2	4.7
179	Parroquia de Santa Catalina	19.3786023, -99.2084505	709.5	709.5	4.5
180	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1012.9	1012.9	4.4
181	Parish of Our Father	19.265789, -99.13153199999999	2724.6	2724.6	4.6
182	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	2784.4	2784.4	4.7
183	Church of San Bernardo	19.4308451, -99.1338559	2227.6	2227.6	4.4
184	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	2436.2	2436.2	4.6
185	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	2082.7	2082.7	4.5
186	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	2216.1	2216.1	4.3
187	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1956.4	1956.4	4.5
188	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	2372.4	2372.4	4.6
189	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2290.9	2290.9	4.4
190	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	2290.9	2290.9	4.5
191	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	1967.7	1967.7	4.6
192	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1646.4	1646.4	4.5
193	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1288.1	1288.1	4.7
194	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	2557.1	2557.1	4.4
195	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	932.5	932.5	4.7
196	Regina Coeli parish	19.4279059, -99.1389415	2313.9	2313.9	4.4
197	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	2486.7	2486.7	4.2
198	Parroquía de la Divina Providencia	19.405143, -99.165639	1660.9	1660.9	4.6
199	Church of San Francisco	19.4335142, -99.1401466	2365.0	2365.0	4.7
200	Parroquia de San Fernando	19.4394444, -99.1486111	2298.3	2298.3	4.2
201	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2134.6	2134.6	4.5
202	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1614.2	1614.2	4.7
203	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	2429.8	2429.8	4.2
204	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	3246.4	3246.4	4.6
205	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	2611.5	2611.5	4.3
206	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	2624.8	2624.8	4.1
207	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	1620.2	1620.2	4.5
208	Iglesia De Coyoacan	19.348308, -99.16221069999999	1899.4	1899.4	4.7
209	San Pedro Apostol Church	19.2957593, -99.17704889999999	2331.9	2331.9	4.5
210	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2687.9	2687.9	4.4
211	Parroquia de San Matías Apóstol	19.3901044, -99.121135	2303.0	2303.0	4.4
212	Chapel of Animas	19.4349528, -99.1332757	2678.1	2678.1	4.5
213	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1412.5	1412.5	4.6
214	Church of Santa Ines	19.4926641, -99.18960059999999	2748.4	2748.4	3.8
215	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1088.0	1088.0	4.4
216	Parroquia Merced de las Huertas	19.4513116, -99.1729584	2106.4	2106.4	4.4
217	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2940.5	2940.5	4.6
218	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1638.6	1638.6	4.7
219	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	2376.4	2376.4	4.6
220	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	3292.3	3292.3	4.3
221	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	2050.8	2050.8	4.4
222	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	2282.8	2282.8	4.3
223	Chapel of Santa Catarina	19.3497107, -99.1705739	1747.0	1747.0	4.6
224	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3383.3	3383.3	4.4
225	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2863.2	2863.2	4.3
226	Parroquia San Jacinto	19.3446556, -99.1934147	1866.6	1866.6	4.7
227	San Juan de Dios Church	19.4369854, -99.1434132	2429.7	2429.7	4.3
228	St. Augustine Parish	19.4352878, -99.19648199999999	1737.1	1737.1	4.7
229	Nuestra Señora del Socorro	19.4225726, -99.2069181	1304.8	1304.8	4.6
230	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	3289.9	3289.9	4.5
231	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	2485.0	2485.0	4.6
232	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	3087.7	3087.7	4.1
233	CHURCH Cuevita	19.3491027, -99.2183226	1381.7	1381.7	4.4
234	Saint Anthony of padua	19.32814, -99.1415394	2081.8	2081.8	4.4
235	Alcaldía Iztapalapa	19.3592904, -99.0925256	2812.2	2812.2	3.8
