Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
79	DLonngi ART	19.4093708, -99.17856309999999	1243.6	1243.6	4.5
80	Galería Hilario Galguera	19.4386784, -99.1616748	1600.3	1600.3	4.3
81	Jardín del Arte	19.4329512, -99.16193919999999	1624.3	1624.3	4.3
82	Galería RGR	19.4134518, -99.1845664	1174.6	1174.6	4.6
83	Galeria Art Forum S.A.	19.4050636, -99.241074	1831.4	1831.4	0.0
84	Galería de arte de la SHCP	19.435146, -99.1334973	2176.0	2176.0	4.6
85	Galería Mascota	19.417819, -99.170711	1524.0	1524.0	4.6
86	Carré d'artistes®	19.4307426, -99.19688959999999	1293.8	1293.8	4.5
87	101 Art Galleries	19.3827442, -99.2684606	2098.6	2098.6	3.3
88	Art point	19.4314498, -99.2026042	1278.2	1278.2	4.2
89	YAWÍ	19.4334666, -99.13429420000001	2004.7	2004.7	4.8
90	Traeger & Pinto Contemporary Art	19.41988, -99.160592	1689.4	1689.4	4.5
91	1 MES 1 ARTISTA	19.4333041, -99.1493874	1933.7	1933.7	0.0
92	White Cremnitz	19.4284585, -99.13922900000001	1895.3	1895.3	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	1060.8	1060.8	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	1666.4	1666.4	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	568.0	568.0	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	2348.2	2348.2	4.5
97	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	862.3	862.3	0.0
98	Bosque de Chapultepec	19.4194815, -99.18945579999999	1371.8	1371.8	4.6
99	Parque Tezozómoc	19.4998595, -99.210754	2072.5	2072.5	4.4
100	Parque Bicentenario	19.4686896, -99.1972629	2496.1	2496.1	4.7
101	Parque Hundido	19.3782922, -99.17874719999999	867.4	867.4	4.6
102	La Mexicana Park	19.3574615, -99.27052119999999	1746.4	1746.4	4.7
103	Cerro de la Estrella National Park	19.3439269, -99.0914995	6309.3	6309.3	4.4
104	El Tepeyac National Park	19.5039634, -99.1078041	2832.3	2832.3	4.1
105	Parque Ecológico EHECATL	19.5943439, -99.0545412	3645.1	3645.1	4.5
106	Alameda Central	19.4357353, -99.1439486	2097.6	2097.6	4.6
107	Parque Naucalli	19.4930556, -99.24083329999999	1694.8	1694.8	4.4
108	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	892.3	892.3	4.5
109	parque rosendo	19.3842214, -99.1872569	1071.6	1071.6	3.3
110	Parque Lincoln	19.4298155, -99.1992389	1125.1	1125.1	4.6
111	Ehécatl Ecological Park	19.58903, -99.048645	3376.5	3376.5	4.4
112	Tlalpan National Park	19.2961412, -99.1931443	1126.8	1126.8	4.6
113	Parque España	19.4153363, -99.1711504	1350.8	1350.8	4.5
114	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	1669.8	1669.8	4.3
115	Parque El Batán	19.3327776, -99.2060024	667.7	667.7	4.3
116	Azcatl Paqui	19.4728199, -99.20634319999999	1826.0	1826.0	4.0
117	Parque Lineal	19.4422863, -99.19160680000002	1807.9	1807.9	3.9
118	María Enriqueta Park	19.39945, -99.16717609999999	1064.5	1064.5	4.3
119	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1342.4	1342.4	4.3
120	Arboledas Park	19.3779458, -99.16237129999999	1236.4	1236.4	4.5
121	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1014.5	1014.5	4.5
122	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1481.6	1481.6	4.3
123	Parque Xicoténcatl	19.3563455, -99.15073989999999	1082.5	1082.5	4.3
124	Parque Acacias	19.3641186, -99.17407709999999	711.9	711.9	4.4
125	parque pantitlan	19.4152253, -99.05840859999999	2283.2	2283.2	3.8
126	Mariano Matamoros Park	19.3858723, -99.1303425	1446.1	1446.1	4.1
127	Huayamilpas Ecological Park	19.3242607, -99.1504593	1526.5	1526.5	4.0
128	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1603.2	1603.2	4.4
129	Parque San Lorenzo	19.3760197, -99.1767507	964.3	964.3	4.5
130	Parque Patolli	19.3691968, -99.00818389999999	2888.9	2888.9	3.8
131	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3870.4	3870.4	4.8
132	Parque Ecologico Tarango	19.3468874, -99.2513898	1311.7	1311.7	4.2
133	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1673.2	1673.2	4.2
134	San Simón Ticumac Park	19.3747984, -99.1430946	1459.4	1459.4	4.1
135	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1676.3	1676.3	4.4
136	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1102.9	1102.9	4.4
137	ACTEAL Park	19.4129173, -99.0681393	2130.0	2130.0	4.0
138	Cañitas Park	19.4534696, -99.17757569999999	2068.8	2068.8	4.1
139	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1013.1	1013.1	4.1
140	Parque Pombo	19.3925015, -99.1834274	1011.6	1011.6	4.3
141	Cumbres del Ajusco National Park	19.1645013, -99.2922823	5467.3	5467.3	4.6
142	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2318.7	2318.7	4.4
143	Parque San Luis Potosi	19.3480516, -99.18697949999999	544.5	544.5	4.3
144	Patoli Park	19.377046, -99.05976509999999	2367.3	2367.3	4.0
145	Niño Quemado Park	19.4375154, -99.08579549999999	2027.4	2027.4	4.0
146	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2135.1	2135.1	3.9
147	Uno Park	19.3457255, -99.03482059999999	2558.1	2558.1	3.8
148	Pushkin Garden	19.4202716, -99.15464659999999	1690.9	1690.9	4.4
149	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	485.3	485.3	4.4
150	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1002.9	1002.9	4.4
151	Parque Alerces	19.4045362, -99.24745940000001	1875.7	1875.7	4.4
152	Bombilla Park	19.346807, -99.18619540000002	566.1	566.1	4.6
153	Parque de las Montañas	19.347912, -99.12335829999999	1457.6	1457.6	4.3
154	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1381.7	1381.7	4.1
155	Gustavo A. Madero Park	19.4907245, -99.1181194	2767.2	2767.2	3.9
156	Jalalpa 2000 Park	19.3710847, -99.24281649999999	1911.1	1911.1	3.8
157	RECREATIVO "JUSTICIA SOCIAL" - OFICIAL Park	19.478456, -99.0903752	2717.1	2717.1	3.9
158	Six Flags México	19.2956057, -99.21056519999999	1391.5	1391.5	4.5
159	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	1082.6	1082.6	4.3
160	¡Kataplum!	19.3139539, -99.0758048	2255.0	2255.0	4.3
161	Perimagico	19.6025482, -99.1916849	2615.7	2615.7	4.1
162	Theme Park "Mini Worlds"	19.5640617, -99.205506	2670.3	2670.3	4.4
163	Granja las Américas	19.4359004, -99.225202	2307.8	2307.8	4.4
164	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	2558.2	2558.2	4.4
165	Rancho Mágico	19.1914891, -99.1701533	2709.9	2709.9	4.5
166	KidZania Cuicuilco	19.2981286, -99.18070019999999	1179.0	1179.0	4.5
167	Imagic Park	19.3978499, -99.2833847	2295.7	2295.7	4.3
168	Zoológico de Chapultepec	19.4232085, -99.1895256	1312.7	1312.7	4.1
169	Zoo San Juan De Aragon	19.4611421, -99.0811449	2468.7	2468.7	4.1
170	Zoológico Los Coyotes	19.319074, -99.1217271	1771.4	1771.4	4.4
171	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3095.2	3095.2	4.2
172	Acuario Inbursa	19.4399011, -99.2051139	1292.6	1292.6	4.5
173	Acuario Interactivo	19.4416421, -99.20390049999999	1488.1	1488.1	4.6
174	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1328.1	1328.1	4.6
175	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	2460.4	2460.4	4.7
176	Parroquia de Santa María la Redonda	19.4411626, -99.140851	2077.1	2077.1	4.4
177	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	963.7	963.7	4.7
178	Parroquia de Santa Catalina	19.3786023, -99.2084505	1052.0	1052.0	4.5
179	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1618.6	1618.6	4.4
180	Parish of Our Father	19.265789, -99.13153199999999	1929.5	1929.5	4.6
181	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	2376.5	2376.5	4.7
182	Church of San Bernardo	19.4308451, -99.1338559	1819.7	1819.7	4.4
183	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	2028.3	2028.3	4.6
184	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1580.7	1580.7	4.5
185	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1758.1	1758.1	4.3
186	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1236.1	1236.1	4.5
187	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	2030.4	2030.4	4.6
188	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1570.6	1570.6	4.4
189	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	1948.9	1948.9	4.5
190	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	1982.4	1982.4	4.6
191	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	675.7	675.7	4.5
192	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	832.0	832.0	4.7
193	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	2216.8	2216.8	4.4
194	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	1713.4	1713.4	4.7
195	Regina Coeli parish	19.4279059, -99.1389415	1906.0	1906.0	4.4
196	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	2195.9	2195.9	4.2
197	Parroquía de la Divina Providencia	19.405143, -99.165639	1253.0	1253.0	4.6
198	Church of San Francisco	19.4335142, -99.1401466	2028.0	2028.0	4.7
199	Parroquia de San Fernando	19.4394444, -99.1486111	2007.5	2007.5	4.2
200	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	836.5	836.5	4.5
201	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1090.9	1090.9	4.7
202	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	2087.8	2087.8	4.2
203	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	2813.6	2813.6	4.6
204	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	2238.2	2238.2	4.3
205	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	2282.8	2282.8	4.1
206	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	1194.9	1194.9	4.5
207	Iglesia De Coyoacan	19.348308, -99.16221069999999	934.9	934.9	4.7
208	San Pedro Apostol Church	19.2957593, -99.17704889999999	1401.1	1401.1	4.5
209	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2247.9	2247.9	4.4
210	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1613.4	1613.4	4.4
211	Chapel of Animas	19.4349528, -99.1332757	2270.2	2270.2	4.5
212	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1288.7	1288.7	4.6
213	Church of Santa Ines	19.4926641, -99.18960059999999	2272.1	2272.1	3.8
214	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1027.2	1027.2	4.4
215	Parroquia Merced de las Huertas	19.4513116, -99.1729584	1764.4	1764.4	4.4
216	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2538.6	2538.6	4.6
217	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1371.8	1371.8	4.7
218	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	2034.4	2034.4	4.6
219	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2884.4	2884.4	4.3
220	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	1708.8	1708.8	4.4
221	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1840.6	1840.6	4.3
222	Chapel of Santa Catarina	19.3497107, -99.1705739	637.3	637.3	4.6
223	Parroquia de Cristo del Mar	19.2856619, -99.0615689	2588.2	2588.2	4.4
224	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	1993.5	1993.5	4.3
225	Parroquia San Jacinto	19.3446556, -99.1934147	478.6	478.6	4.7
226	Templo de Santiago apóstol	19.451025, -99.1368332	2231.3	2231.3	4.3
227	San Juan de Dios Church	19.4369854, -99.1434132	2150.5	2150.5	4.3
228	St. Augustine Parish	19.4352878, -99.19648199999999	1300.3	1300.3	4.7
229	Nuestra Señora del Socorro	19.4225726, -99.2069181	1210.1	1210.1	4.5
230	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	2849.9	2849.9	4.5
231	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	2143.0	2143.0	4.6
232	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2679.8	2679.8	4.1
233	CHURCH Cuevita	19.3491027, -99.2183226	796.6	796.6	4.4
234	Alcaldía Iztapalapa	19.3592904, -99.0925256	2091.9	2091.9	3.8
