Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
40	Museo Casa de Carranza	19.4311935, -99.163468	3966.8	3966.8	4.6
41	Soumaya Museum	19.4406926, -99.2047001	3898.5	3898.5	4.7
42	Palacio de Bellas Artes	19.4352, -99.1412	3631.2	3631.2	4.8
43	National Museum of Popular Culture	19.3497158, -99.1610225	2932.0	2932.0	4.5
44	Jose Luis Cuevas Museum	19.4336944, -99.1289587	3917.1	3917.1	4.5
45	MODO Museo del Objeto	19.4202297, -99.15907620000002	3790.4	3790.4	4.5
46	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	3485.5	3485.5	4.4
47	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	3599.5	3599.5	4.7
48	Museo Universitario del Chopo	19.441993, -99.1567171	4124.9	4124.9	4.5
49	Regional Museum Altepepialcalli	19.1925056, -99.02178889999999	4583.0	4583.0	4.1
50	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	3912.9	3912.9	4.2
51	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	3043.4	3043.4	4.6
52	House Museum of Memory Indómita	19.4276917, -99.1346883	3340.0	3340.0	4.5
53	Museo del Caracol	19.4190145, -99.1834349	3786.3	3786.3	4.6
54	MI Indian Museum	19.4519111, -99.13131849999999	4225.1	4225.1	4.5
55	Museo Nacional de la Estampa	19.4370531, -99.1427154	3761.0	3761.0	4.5
56	New Fire Museum	19.3481804, -99.0914754	4209.4	4209.4	4.4
57	Museo ídolos del Esto	19.4378735, -99.16012979999999	4071.5	4071.5	3.8
58	Museo Nacional de Historia, Castillo de Chapultepec	19.4204791, -99.1818236	3917.0	3917.0	4.5
59	National Museum of the Revolution	19.4361972, -99.15463330000001	3988.6	3988.6	4.6
60	Museo Numismático Nacional	19.4396939, -99.1303667	3891.5	3891.5	4.6
61	Mexican Art Gallery GAM	19.413262, -99.18703599999999	3596.6	3596.6	4.5
62	Galería Arte XXI	19.4303069, -99.19247949999999	3708.4	3708.4	4.3
63	PROYECTOSMONCLOVA	19.4210233, -99.1559418	3729.9	3729.9	4.5
64	kurimanzutto	19.411377, -99.18760499999999	3532.5	3532.5	4.5
65	Galeria Ethra	19.4453626, -99.1788344	4246.6	4246.6	4.1
66	OSCAR ROMÁN GALLERY ART AND DESIGN	19.4276202, -99.1975442	3799.0	3799.0	4.6
67	Málaga gallery. Contemporary art	19.371228, -99.182334	3387.1	3387.1	4.7
68	Arte Hoy Galería	19.3557992, -99.16672799999999	2953.4	2953.4	3.6
69	Galería Aguafuerte	19.416628, -99.16006	3742.9	3742.9	4.5
70	Arroniz Contemporary Art	19.418647, -99.161943	3734.1	3734.1	4.5
71	House of Gaga	19.4119833, -99.17119459999999	3963.5	3963.5	4.4
72	Machete: Latin American Contemporary Art Gallery	19.4231295, -99.15991819999999	3707.5	3707.5	4.7
73	Galería Casa Lamm	19.418845, -99.159166	3661.9	3661.9	4.6
74	GALERIA DE ARTE CAMACHO	18.9869071, -99.09994429999999	4115.6	4115.6	4.8
75	LS / Galería | Galería de Arte Moderno y Contemporáneo	19.4304842, -99.2017032	3620.6	3620.6	4.3
76	Proyecto H Contemporáneo	19.4169736, -99.171982	4100.6	4100.6	5.0
77	ArtSpace Mexico	19.4086389, -99.17067779999999	3874.8	3874.8	4.5
78	PARQUE Galería	19.415567, -99.183673	3719.0	3719.0	4.2
79	DLonngi ART	19.4093708, -99.17856309999999	3745.8	3745.8	4.5
80	Jardín del Arte	19.4329512, -99.16193919999999	3987.5	3987.5	4.3
81	AURA GALERIAS	19.420764, -99.211207	3824.7	3824.7	4.8
82	Galería Hilario Galguera	19.4386784, -99.1616748	4102.5	4102.5	4.3
83	Galería RGR	19.4134518, -99.1845664	3676.8	3676.8	4.6
84	Galeria Art Forum S.A.	19.4050636, -99.241074	3920.3	3920.3	0.0
85	Galería de arte de la SHCP	19.435146, -99.1334973	3738.8	3738.8	4.6
86	Galería Mascota	19.417819, -99.170711	3940.7	3940.7	4.6
87	Carré d'artistes®	19.4307426, -99.19688959999999	3796.0	3796.0	4.5
88	101 Art Galleries	19.3827442, -99.2684606	3861.3	3861.3	3.3
89	Art point	19.4314498, -99.2026042	3780.4	3780.4	4.2
90	YAWÍ	19.4334666, -99.13429420000001	3567.5	3567.5	4.8
91	Traeger & Pinto Contemporary Art	19.41988, -99.160592	3776.6	3776.6	4.5
92	1 MES 1 ARTISTA	19.4333041, -99.1493874	3877.5	3877.5	0.0
93	White Cremnitz	19.4284585, -99.13922900000001	3458.1	3458.1	4.3
94	Centro Nacional de las Artes	19.3564533, -99.1407464	2601.7	2601.7	4.7
95	Museo Anahuacalli	19.3231754, -99.1439285	2565.6	2565.6	4.7
96	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	3043.4	3043.4	4.6
97	MI Indian Museum	19.4519111, -99.13131849999999	4225.1	4225.1	4.5
98	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	3384.4	3384.4	0.0
99	Bosque de Chapultepec	19.4194815, -99.18945579999999	3874.0	3874.0	4.6
100	Parque Bicentenario	19.4686896, -99.1972629	4998.3	4998.3	4.7
101	Parque Hundido	19.3782922, -99.17874719999999	3369.6	3369.6	4.6
102	La Mexicana Park	19.3574615, -99.27052119999999	3287.7	3287.7	4.7
103	Cerro de la Estrella National Park	19.3439269, -99.0914995	7927.3	7927.3	4.4
104	Alameda Central	19.4357353, -99.1439486	3798.2	3798.2	4.6
105	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	3394.5	3394.5	4.5
106	parque rosendo	19.3842214, -99.1872569	3496.4	3496.4	3.3
107	Parque Lincoln	19.4298155, -99.1992389	3627.3	3627.3	4.6
108	Tlalpan National Park	19.2961412, -99.1931443	2497.0	2497.0	4.6
109	Parque España	19.4153363, -99.1711504	3853.0	3853.0	4.5
110	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2707.2	2707.2	4.3
111	Parque El Batán	19.3327776, -99.2060024	2702.1	2702.1	4.3
112	Azcatl Paqui	19.4728199, -99.20634319999999	4328.2	4328.2	4.0
113	Parque Lineal	19.4422863, -99.19160680000002	4310.1	4310.1	3.9
114	María Enriqueta Park	19.39945, -99.16717609999999	3566.7	3566.7	4.3
115	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	2866.2	2866.2	4.3
116	Arboledas Park	19.3779458, -99.16237129999999	3311.6	3311.6	4.5
117	Alfonso Esparza Oteo Park	19.3895948, -99.177103	3516.7	3516.7	4.5
118	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	3983.8	3983.8	4.3
119	Parque Xicoténcatl	19.3563455, -99.15073989999999	2869.4	2869.4	4.3
120	Jardin Centenario	19.3492985, -99.16380029999999	3073.3	3073.3	4.6
121	Parque Acacias	19.3641186, -99.17407709999999	2952.9	2952.9	4.4
122	parque pantitlan	19.4152253, -99.05840859999999	3910.1	3910.1	3.8
123	Mariano Matamoros Park	19.3858723, -99.1303425	2969.9	2969.9	4.1
124	Huayamilpas Ecological Park	19.3242607, -99.1504593	2752.3	2752.3	4.0
125	Parque San Lorenzo	19.3760197, -99.1767507	3412.2	3412.2	4.5
126	"Carpatos" Public Park	19.4144356, -99.2154837	3940.1	3940.1	4.1
127	Parque Patolli	19.3691968, -99.00818389999999	4515.8	4515.8	3.8
128	Parque Ecologico Tarango	19.3468874, -99.2513898	2853.0	2853.0	4.2
129	San Simón Ticumac Park	19.3747984, -99.1430946	3040.5	3040.5	4.1
130	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	4089.2	4089.2	4.2
131	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	3318.3	3318.3	4.4
132	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	3498.6	3498.6	4.4
133	ACTEAL Park	19.4129173, -99.0681393	3756.9	3756.9	4.0
134	Cañitas Park	19.4534696, -99.17757569999999	4571.0	4571.0	4.1
135	Parque ecológico Presa Tarango	19.3606403, -99.2150303	3503.4	3503.4	4.1
136	Chiamilpan Park	18.9892302, -99.2453096	3661.7	3661.7	4.4
137	Parque Pombo	19.3925015, -99.1834274	3513.8	3513.8	4.3
138	Cumbres del Ajusco National Park	19.1645013, -99.2922823	4181.7	4181.7	4.6
139	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	3945.6	3945.6	4.4
140	Parque San Luis Potosi	19.3480516, -99.18697949999999	2854.4	2854.4	4.3
141	Patoli Park	19.377046, -99.05976509999999	4009.3	4009.3	4.0
142	Niño Quemado Park	19.4375154, -99.08579549999999	3669.4	3669.4	4.0
143	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	3762.0	3762.0	3.9
144	Uno Park	19.3457255, -99.03482059999999	3791.6	3791.6	3.8
145	Pushkin Garden	19.4202716, -99.15464659999999	3607.7	3607.7	4.4
146	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	2975.6	2975.6	4.4
147	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	3200.5	3200.5	4.4
148	Parque Alerces	19.4045362, -99.24745940000001	3857.0	3857.0	4.4
149	Bombilla Park	19.346807, -99.18619540000002	3028.2	3028.2	4.6
150	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	2916.8	2916.8	4.1
151	Parque de las Montañas	19.347912, -99.12335829999999	2861.4	2861.4	4.3
152	Jalalpa 2000 Park	19.3710847, -99.24281649999999	3691.8	3691.8	3.8
153	RECREATIVO "JUSTICIA SOCIAL" - OFICIAL Park	19.478456, -99.0903752	4359.1	4359.1	3.9
154	El Zapote Ecological Park	19.324889, -98.9666019	4661.1	4661.1	3.8
155	Glorieta SCOP	19.3919522, -99.1512948	3134.1	3134.1	4.1
156	Los Dinamos	19.298279, -99.2528348	2312.7	2312.7	4.5
157	Revolution Park	19.4650511, -99.1668921	4624.7	4624.7	4.4
158	Circuit Bicentennial Park	19.3580194, -99.1446211	2782.4	2782.4	4.3
159	Six Flags México	19.2956057, -99.21056519999999	2186.3	2186.3	4.5
160	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	3584.8	3584.8	4.3
161	¡Kataplum!	19.3139539, -99.0758048	3008.2	3008.2	4.3
162	Granja las Américas	19.4359004, -99.225202	4810.0	4810.0	4.4
163	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	4172.0	4172.0	4.4
164	Rancho Mágico	19.1914891, -99.1701533	1131.4	1131.4	4.5
165	Parque Los Columpios	19.034232, -99.231318	3022.1	3022.1	4.3
166	KidZania Cuicuilco	19.2981286, -99.18070019999999	2286.3	2286.3	4.5
167	Imagic Park	19.3978499, -99.2833847	3909.5	3909.5	4.3
168	Zoológico de Chapultepec	19.4232085, -99.1895256	3814.9	3814.9	4.1
169	Zoo San Juan De Aragon	19.4611421, -99.0811449	4110.7	4110.7	4.1
170	Zoológico Los Coyotes	19.319074, -99.1217271	2511.1	2511.1	4.4
171	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	4722.1	4722.1	4.2
172	Acuario Inbursa	19.4399011, -99.2051139	3794.8	3794.8	4.5
173	Acuario Interactivo	19.4416421, -99.20390049999999	3990.3	3990.3	4.6
174	Rectory Lord of Marvels	19.3832188, -99.14915429999999	3033.1	3033.1	4.6
175	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	4772.6	4772.6	4.7
176	Parroquia de Santa María la Redonda	19.4411626, -99.140851	3842.8	3842.8	4.4
177	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2879.7	2879.7	4.7
178	Parroquia de Santa Catalina	19.3786023, -99.2084505	3554.2	3554.2	4.5
179	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	3900.2	3900.2	4.4
180	Parish of Our Father	19.265789, -99.13153199999999	2650.3	2650.3	4.6
181	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	3939.3	3939.3	4.7
182	Church of San Bernardo	19.4308451, -99.1338559	3382.5	3382.5	4.4
183	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	3591.1	3591.1	4.6
184	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	3104.5	3104.5	4.5
185	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	3310.7	3310.7	4.3
186	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	2651.6	2651.6	4.5
187	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	4247.7	4247.7	4.6
188	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	3188.6	3188.6	4.4
189	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	4451.1	4451.1	4.5
190	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	4484.6	4484.6	4.6
191	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	3278.4	3278.4	4.5
192	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	3334.2	3334.2	4.7
193	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	4719.0	4719.0	4.4
194	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	3254.7	3254.7	4.7
195	Regina Coeli parish	19.4279059, -99.1389415	3468.8	3468.8	4.4
196	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	3782.9	3782.9	4.2
197	Parroquía de la Divina Providencia	19.405143, -99.165639	3693.7	3693.7	4.6
198	Church of San Francisco	19.4335142, -99.1401466	3590.8	3590.8	4.7
199	Parroquia de San Fernando	19.4394444, -99.1486111	3868.7	3868.7	4.2
200	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2803.4	2803.4	4.5
201	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	3593.1	3593.1	4.7
202	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	3979.4	3979.4	4.2
203	Ex Convento de San Juan Bautista	18.956212, -98.9815617	5624.3	5624.3	4.4
204	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	3801.0	3801.0	4.3
205	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	4443.3	4443.3	4.1
206	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	3001.5	3001.5	4.5
207	Iglesia De Coyoacan	19.348308, -99.16221069999999	2850.9	2850.9	4.7
208	San Pedro Apostol Church	19.2957593, -99.17704889999999	2181.9	2181.9	4.5
209	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	3889.9	3889.9	4.4
210	Parroquia de San Matías Apóstol	19.3901044, -99.121135	3263.1	3263.1	4.4
211	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	3790.9	3790.9	4.6
212	Chapel of Animas	19.4349528, -99.1332757	3833.0	3833.0	4.5
213	Parroquia De Monte Carmelo	19.3755348, -99.1973436	3437.4	3437.4	4.4
214	Parroquia Merced de las Huertas	19.4513116, -99.1729584	4266.6	4266.6	4.4
215	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	3874.0	3874.0	4.7
216	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	4112.4	4112.4	4.6
217	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	4101.9	4101.9	4.3
218	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	4211.0	4211.0	4.4
219	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	4342.8	4342.8	4.3
220	Chapel of Santa Catarina	19.3497107, -99.1705739	3050.0	3050.0	4.6
221	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	1326.9	1326.9	4.3
222	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3341.4	3341.4	4.4
223	Parroquia San Jacinto	19.3446556, -99.1934147	3127.9	3127.9	4.7
224	San Juan de Dios Church	19.4369854, -99.1434132	3713.3	3713.3	4.3
225	St. Augustine Parish	19.4352878, -99.19648199999999	3802.5	3802.5	4.7
226	Nuestra Señora del Socorro	19.4225726, -99.2069181	3712.3	3712.3	4.6
227	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	4491.9	4491.9	4.5
228	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	4653.9	4653.9	4.6
229	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	4306.7	4306.7	4.1
230	CHURCH Cuevita	19.3491027, -99.2183226	3221.8	3221.8	4.4
231	Saint Anthony of padua	19.32814, -99.1415394	2284.9	2284.9	4.4
232	Parroquia Santa Rita de Casia	19.38675, -99.1356722	2844.5	2844.5	4.6
233	Parroquia del Sagrado Corazón de Jesús	19.4749143, -99.11479109999999	4487.1	4487.1	4.4
234	Alcaldía Iztapalapa	19.3592904, -99.0925256	3666.3	3666.3	3.8
