Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
26	Palacio de la Escuela de Medicina	19.4379488, -99.1330325	985.9	985.9	4.6
27	Former College of San Ildefonso	19.436341, -99.1308634	1153.2	1153.2	4.7
28	Museo de Historia Natural	19.409833, -99.20151899999999	1086.2	1086.2	4.7
29	Museo del Instituto de Geología de la UNAM	19.4502641, -99.1578017	791.9	791.9	4.6
30	Toy Museum Old Mexico street Art	19.4153442, -99.1445236	829.7	829.7	4.2
31	Estanquillo Museum	19.4332695, -99.1361618	935.6	935.6	4.6
32	Museo Nacional de Arquitectura	19.4354995, -99.14118529999999	717.4	717.4	4.8
33	Museum of El Carmen	19.3453961, -99.1899237	1743.4	1743.4	4.7
34	Papalote Museo del Niño	19.4116523, -99.1947372	724.4	724.4	4.5
35	UNAM Museo de las Constituciones	19.4363673, -99.1294145	1198.8	1198.8	4.5
36	Arte Carrillo Gil Museum	19.3494444, -99.1902778	1556.0	1556.0	4.5
37	Museo del Chocolate	19.4294462, -99.1572271	389.0	389.0	4.5
38	Museo Tamayo Arte Contemporáneo	19.42572, -99.181716	293.6	293.6	4.4
39	Diego Rivera Mural Museum	19.4360279, -99.14693349999999	784.7	784.7	4.5
40	The National Museum of San Carlos	19.4380689, -99.1520429	474.1	474.1	4.6
41	Museo Jumex	19.4404568, -99.20359330000001	724.4	724.4	4.6
42	Museo Casa de Carranza	19.4311935, -99.163468	180.7	180.7	4.6
43	Museo Experimental el Eco	19.4334736, -99.1611887	319.1	319.1	4.2
44	Natural History Museum of Ecatepec	19.5469044, -99.03670129999999	2674.4	2674.4	4.4
45	MODO Museo del Objeto	19.4202297, -99.15907620000002	507.5	507.5	4.5
46	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	2299.3	2299.3	4.4
47	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	794.0	794.0	4.7
48	Museo del Genoma Mesoamericano	19.5968081, -99.0519692	2393.3	2393.3	4.6
49	Museo Universitario del Chopo	19.441993, -99.1567171	575.9	575.9	4.5
50	Regional Art Museum	19.5019399, -99.2116346	1431.7	1431.7	4.5
51	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	507.2	507.2	4.2
52	House Museum of Memory Indómita	19.4276917, -99.1346883	942.2	942.2	4.5
53	Regional Museum Altepepialcalli	19.1925056, -99.02178889999999	5406.3	5406.3	4.1
54	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1637.7	1637.7	4.6
55	MI Indian Museum	19.4519111, -99.13131849999999	979.0	979.0	4.5
56	Museo del Caracol	19.4190145, -99.1834349	407.0	407.0	4.6
57	Museum Adolfo Lopez Mateos	19.5631838, -99.248143	2211.7	2211.7	4.2
58	Museo Nacional de la Estampa	19.4370531, -99.1427154	617.0	617.0	4.5
59	Museum Tepexpan	19.613865, -98.947688	2520.1	2520.1	4.1
60	New Fire Museum	19.3481804, -99.0914754	3134.3	3134.3	4.4
61	Mexican Art Gallery GAM	19.413262, -99.18703599999999	571.0	571.0	4.5
62	Galería Arte XXI	19.4303069, -99.19247949999999	593.7	593.7	4.3
63	kurimanzutto	19.411377, -99.18760499999999	712.1	712.1	4.5
64	PROYECTOSMONCLOVA	19.4210233, -99.1559418	553.6	553.6	4.5
65	Galeria Ethra	19.4453626, -99.1788344	460.5	460.5	4.1
66	Málaga gallery. Contemporary art	19.371228, -99.182334	1326.7	1326.7	4.7
67	OSCAR ROMÁN GALLERY ART AND DESIGN	19.4276202, -99.1975442	758.0	758.0	4.6
68	Arte Hoy Galería	19.3557992, -99.16672799999999	1441.1	1441.1	3.6
69	Galería Aguafuerte	19.416628, -99.16006	555.6	555.6	4.5
70	Arroniz Contemporary Art	19.418647, -99.161943	517.9	517.9	4.5
71	House of Gaga	19.4119833, -99.17119459999999	524.1	524.1	4.4
72	Galería Casa Lamm	19.418845, -99.159166	570.9	570.9	4.6
73	Machete: Latin American Contemporary Art Gallery	19.4231295, -99.15991819999999	432.0	432.0	4.7
74	LS / Galería | Galería de Arte Moderno y Contemporáneo	19.4304842, -99.2017032	775.2	775.2	4.3
75	Proyecto H Contemporáneo	19.4169736, -99.171982	533.0	533.0	5.0
76	PARQUE Galería	19.415567, -99.183673	495.0	495.0	4.2
77	ArtSpace Mexico	19.4086389, -99.17067779999999	578.3	578.3	4.5
78	AURA GALERIAS	19.420764, -99.211207	991.6	991.6	4.8
79	DLonngi ART	19.4093708, -99.17856309999999	643.9	643.9	4.5
80	Galería Hilario Galguera	19.4386784, -99.1616748	499.5	499.5	4.3
81	Jardín del Arte	19.4329512, -99.16193919999999	303.5	303.5	4.3
82	Galeria Art Forum S.A.	19.4050636, -99.241074	1481.0	1481.0	0.0
83	Galería de arte de la SHCP	19.435146, -99.1334973	1086.5	1086.5	4.6
84	Carré d'artistes®	19.4307426, -99.19688959999999	681.3	681.3	4.5
85	Galería Mascota	19.417819, -99.170711	373.1	373.1	4.6
86	Galería RGR	19.4134518, -99.1845664	512.1	512.1	4.6
87	Art point	19.4314498, -99.2026042	912.2	912.2	4.2
88	101 Art Galleries	19.3827442, -99.2684606	1785.9	1785.9	3.3
89	Traeger & Pinto Contemporary Art	19.41988, -99.160592	591.0	591.0	4.5
90	YAWÍ	19.4334666, -99.13429420000001	904.4	904.4	4.8
91	1 MES 1 ARTISTA	19.4333041, -99.1493874	516.6	516.6	0.0
92	White Cremnitz	19.4284585, -99.13922900000001	884.2	884.2	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	1593.5	1593.5	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	2185.5	2185.5	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1637.7	1637.7	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	979.0	979.0	4.5
97	Bosque de Chapultepec	19.4194815, -99.18945579999999	1093.7	1093.7	4.6
98	Parque Tezozómoc	19.4998595, -99.210754	1454.3	1454.3	4.4
99	Parque Bicentenario	19.4686896, -99.1972629	1386.3	1386.3	4.7
100	La Mexicana Park	19.3574615, -99.27052119999999	1591.4	1591.4	4.7
101	Parque Hundido	19.3782922, -99.17874719999999	1184.0	1184.0	4.6
102	Cerro de la Estrella National Park	19.3439269, -99.0914995	6852.2	6852.2	4.4
103	Espejo de los Lirios Park	19.651843, -99.21830179999999	2588.2	2588.2	4.3
104	Parque Ecológico EHECATL	19.5943439, -99.0545412	2492.6	2492.6	4.5
105	Alameda Central	19.4357353, -99.1439486	680.5	680.5	4.6
106	El Tepeyac National Park	19.5039634, -99.1078041	1679.8	1679.8	4.1
107	Parque Naucalli	19.4930556, -99.24083329999999	1304.1	1304.1	4.4
108	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1386.7	1386.7	4.5
109	parque rosendo	19.3842214, -99.1872569	1242.4	1242.4	3.3
110	Parque Lincoln	19.4298155, -99.1992389	746.7	746.7	4.6
111	Esculturas Park	19.65598, -99.2044432	2719.3	2719.3	4.4
112	Ehécatl Ecological Park	19.58903, -99.048645	2224.0	2224.0	4.4
113	Tlalpan National Park	19.2961412, -99.1931443	2087.5	2087.5	4.6
114	Parque España	19.4153363, -99.1711504	479.3	479.3	4.5
115	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2202.5	2202.5	4.3
116	Parque El Batán	19.3327776, -99.2060024	1645.8	1645.8	4.3
117	Azcatl Paqui	19.4728199, -99.20634319999999	1295.6	1295.6	4.0
118	Parque Lineal	19.4422863, -99.19160680000002	814.4	814.4	3.9
119	María Enriqueta Park	19.39945, -99.16717609999999	822.3	822.3	4.3
120	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1349.6	1349.6	4.3
121	Arboledas Park	19.3779458, -99.16237129999999	1284.4	1284.4	4.5
122	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1062.9	1062.9	4.5
123	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	951.2	951.2	4.3
124	Parque Xicoténcatl	19.3563455, -99.15073989999999	1615.2	1615.2	4.3
125	Parque Acacias	19.3641186, -99.17407709999999	1441.5	1441.5	4.4
126	parque pantitlan	19.4152253, -99.05840859999999	1933.5	1933.5	3.8
127	Mariano Matamoros Park	19.3858723, -99.1303425	1337.5	1337.5	4.1
128	Huayamilpas Ecological Park	19.3242607, -99.1504593	2297.9	2297.9	4.0
129	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1212.5	1212.5	4.4
130	Parque San Lorenzo	19.3760197, -99.1767507	1268.5	1268.5	4.5
131	Parque Patolli	19.3691968, -99.00818389999999	2539.2	2539.2	3.8
132	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3479.7	3479.7	4.8
133	Parque Ecologico Tarango	19.3468874, -99.2513898	1736.5	1736.5	4.2
134	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	303.1	303.1	4.2
135	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1358.7	1358.7	4.4
136	San Simón Ticumac Park	19.3747984, -99.1430946	1367.7	1367.7	4.1
137	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1229.1	1229.1	4.4
138	ACTEAL Park	19.4129173, -99.0681393	1780.3	1780.3	4.0
139	Cañitas Park	19.4534696, -99.17757569999999	900.0	900.0	4.1
140	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1751.5	1751.5	4.1
141	Parque Pombo	19.3925015, -99.1834274	893.5	893.5	4.3
142	Cumbres del Ajusco National Park	19.1645013, -99.2922823	6361.2	6361.2	4.6
143	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	1969.0	1969.0	4.4
144	Parque San Luis Potosi	19.3480516, -99.18697949999999	1804.3	1804.3	4.3
145	Patoli Park	19.377046, -99.05976509999999	2096.4	2096.4	4.0
146	Niño Quemado Park	19.4375154, -99.08579549999999	1747.8	1747.8	4.0
147	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1785.4	1785.4	3.9
148	Uno Park	19.3457255, -99.03482059999999	2644.8	2644.8	3.8
149	Pushkin Garden	19.4202716, -99.15464659999999	549.6	549.6	4.4
150	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1365.8	1365.8	4.4
151	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1327.0	1327.0	4.4
152	Parque Alerces	19.4045362, -99.24745940000001	1525.3	1525.3	4.4
153	Bombilla Park	19.346807, -99.18619540000002	1825.9	1825.9	4.6
154	Gustavo A. Madero Park	19.4907245, -99.1181194	1614.7	1614.7	3.9
155	Parque de las Montañas	19.347912, -99.12335829999999	1990.3	1990.3	4.3
156	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	2266.9	2266.9	4.1
157	Six Flags México	19.2956057, -99.21056519999999	2276.7	2276.7	4.5
158	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	769.9	769.9	4.3
159	¡Kataplum!	19.3139539, -99.0758048	3155.2	3155.2	4.3
160	Perimagico	19.6025482, -99.1916849	2197.0	2197.0	4.1
161	Theme Park "Mini Worlds"	19.5640617, -99.205506	2251.6	2251.6	4.4
162	Granja las Américas	19.4359004, -99.225202	2060.8	2060.8	4.4
163	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	2245.5	2245.5	4.4
164	Rancho Mágico	19.1914891, -99.1701533	3603.8	3603.8	4.5
165	KidZania Cuicuilco	19.2981286, -99.18070019999999	2302.5	2302.5	4.5
166	Imagic Park	19.3978499, -99.2833847	1983.0	1983.0	4.3
167	Zoológico de Chapultepec	19.4232085, -99.1895256	1034.6	1034.6	4.1
168	Zoo San Juan De Aragon	19.4611421, -99.0811449	1843.8	1843.8	4.1
169	Zoológico Los Coyotes	19.319074, -99.1217271	2304.1	2304.1	4.4
170	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2745.5	2745.5	4.2
171	Acuario Inbursa	19.4399011, -99.2051139	799.0	799.0	4.5
172	Acuario Interactivo	19.4416421, -99.20390049999999	804.5	804.5	4.6
173	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1352.8	1352.8	4.6
174	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1307.9	1307.9	4.7
175	Parroquia de Santa María la Redonda	19.4411626, -99.140851	660.0	660.0	4.4
176	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1740.6	1740.6	4.7
177	Parroquia de Santa Catalina	19.3786023, -99.2084505	1546.4	1546.4	4.5
178	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1268.2	1268.2	4.4
179	Parish of Our Father	19.265789, -99.13153199999999	2829.7	2829.7	4.6
180	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	1287.0	1287.0	4.7
181	Church of San Bernardo	19.4308451, -99.1338559	941.0	941.0	4.4
182	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	952.1	952.1	4.6
183	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1325.1	1325.1	4.5
184	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1458.5	1458.5	4.3
185	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1768.8	1768.8	4.5
186	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	918.5	918.5	4.6
187	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	848.1	848.1	4.5
188	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	1769.1	1769.1	4.6
189	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1622.8	1622.8	4.5
190	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1236.5	1236.5	4.7
191	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1135.7	1135.7	4.4
192	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	1584.0	1584.0	4.7
193	Regina Coeli parish	19.4279059, -99.1389415	894.9	894.9	4.4
194	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	778.8	778.8	4.2
195	Parroquía de la Divina Providencia	19.405143, -99.165639	668.2	668.2	4.6
196	Church of San Francisco	19.4335142, -99.1401466	785.3	785.3	4.7
197	Parroquia de San Fernando	19.4394444, -99.1486111	590.4	590.4	4.2
198	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2044.5	2044.5	4.5
199	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	881.0	881.0	4.7
200	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	809.8	809.8	4.2
201	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	1822.3	1822.3	4.6
202	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	903.6	903.6	4.3
203	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	1130.3	1130.3	4.1
204	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	2183.4	2183.4	4.5
205	Iglesia De Coyoacan	19.348308, -99.16221069999999	1711.8	1711.8	4.7
206	San Pedro Apostol Church	19.2957593, -99.17704889999999	2392.4	2392.4	4.5
207	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1675.5	1675.5	4.4
208	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1545.4	1545.4	4.4
209	Chapel of Animas	19.4349528, -99.1332757	1180.7	1180.7	4.5
210	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1052.7	1052.7	4.6
211	Church of Santa Ines	19.4926641, -99.18960059999999	1187.8	1187.8	3.8
212	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1365.4	1365.4	4.4
213	Parroquia Merced de las Huertas	19.4513116, -99.1729584	663.6	663.6	4.4
214	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2119.9	2119.9	4.6
215	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	428.8	428.8	4.7
216	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	724.8	724.8	4.6
217	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2534.7	2534.7	4.3
218	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	608.0	608.0	4.4
219	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	788.6	788.6	4.3
220	Chapel of Santa Catarina	19.3497107, -99.1705739	1559.4	1559.4	4.6
221	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3488.4	3488.4	4.4
222	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2878.7	2878.7	4.3
223	Parroquia San Jacinto	19.3446556, -99.1934147	1824.2	1824.2	4.7
224	Templo de Santiago apóstol	19.451025, -99.1368332	862.1	862.1	4.3
225	San Juan de Dios Church	19.4369854, -99.1434132	721.8	721.8	4.3
226	St. Augustine Parish	19.4352878, -99.19648199999999	666.3	666.3	4.7
227	Nuestra Señora del Socorro	19.4225726, -99.2069181	910.9	910.9	4.5
228	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	2049.6	2049.6	4.5
229	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1001.1	1001.1	4.6
230	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2330.1	2330.1	4.1
231	CHURCH Cuevita	19.3491027, -99.2183226	1677.1	1677.1	4.4
232	Saint Anthony of padua	19.32814, -99.1415394	1880.6	1880.6	4.4
233	Alcaldía Iztapalapa	19.3592904, -99.0925256	2194.8	2194.8	3.8
