Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
108	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1767.4	1767.4	4.5
109	parque rosendo	19.3842214, -99.1872569	1709.9	1709.9	3.3
110	Parque Lincoln	19.4298155, -99.1992389	1338.3	1338.3	4.6
111	Esculturas Park	19.65598, -99.2044432	3297.2	3297.2	4.4
112	Ehécatl Ecological Park	19.58903, -99.048645	2134.6	2134.6	4.4
113	Tlalpan National Park	19.2961412, -99.1931443	2549.9	2549.9	4.6
114	Parque España	19.4153363, -99.1711504	946.9	946.9	4.5
115	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2138.8	2138.8	4.3
116	Parque El Batán	19.3327776, -99.2060024	2108.2	2108.2	4.3
117	Azcatl Paqui	19.4728199, -99.20634319999999	1682.3	1682.3	4.0
118	Parque Lineal	19.4422863, -99.19160680000002	1237.3	1237.3	3.9
119	María Enriqueta Park	19.39945, -99.16717609999999	1160.0	1160.0	4.3
120	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1253.9	1253.9	4.3
121	Arboledas Park	19.3779458, -99.16237129999999	1557.0	1557.0	4.5
122	Bombilla Park	19.346807, -99.18619540000002	2288.3	2288.3	4.6
123	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1525.3	1525.3	4.5
124	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1414.9	1414.9	4.3
125	Tlaltecahuacan Park	19.5837198, -98.8791858	3901.0	3901.0	4.3
126	Parque Xicoténcatl	19.3563455, -99.15073989999999	1765.5	1765.5	4.3
127	Parque Acacias	19.3641186, -99.17407709999999	1713.0	1713.0	4.4
128	parque pantitlan	19.4152253, -99.05840859999999	1891.8	1891.8	3.8
129	Mariano Matamoros Park	19.3858723, -99.1303425	1295.8	1295.8	4.1
130	Huayamilpas Ecological Park	19.3242607, -99.1504593	2188.5	2188.5	4.0
131	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1790.4	1790.4	4.4
132	Parque San Lorenzo	19.3760197, -99.1767507	1649.2	1649.2	4.5
133	Parque Patolli	19.3691968, -99.00818389999999	2497.5	2497.5	3.8
134	Parque Ecologico Tarango	19.3468874, -99.2513898	2198.9	2198.9	4.2
135	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	4057.6	4057.6	4.8
136	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	795.3	795.3	4.2
137	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1317.0	1317.0	4.4
138	San Simón Ticumac Park	19.3747984, -99.1430946	1258.3	1258.3	4.1
139	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1566.8	1566.8	4.4
140	ACTEAL Park	19.4129173, -99.0681393	1738.6	1738.6	4.0
141	Cañitas Park	19.4534696, -99.17757569999999	994.6	994.6	4.1
142	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2132.2	2132.2	4.1
143	Parque Pombo	19.3925015, -99.1834274	1355.9	1355.9	4.3
144	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	1927.3	1927.3	4.4
145	Parque San Luis Potosi	19.3480516, -99.18697949999999	2266.7	2266.7	4.3
146	Patoli Park	19.377046, -99.05976509999999	2054.7	2054.7	4.0
147	Niño Quemado Park	19.4375154, -99.08579549999999	1486.8	1486.8	4.0
148	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1811.3	1811.3	3.9
149	Uno Park	19.3457255, -99.03482059999999	2603.1	2603.1	3.8
150	Pushkin Garden	19.4202716, -99.15464659999999	530.9	530.9	4.4
151	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1828.2	1828.2	4.4
152	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1664.7	1664.7	4.4
153	Parque Alerces	19.4045362, -99.24745940000001	2089.0	2089.0	4.4
154	Parque de las Montañas	19.347912, -99.12335829999999	1919.6	1919.6	4.3
155	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	2729.3	2729.3	4.1
156	Gustavo A. Madero Park	19.4907245, -99.1181194	1525.3	1525.3	3.9
157	Six Flags México	19.2956057, -99.21056519999999	2739.1	2739.1	4.5
158	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	1232.3	1232.3	4.3
159	¡Kataplum!	19.3139539, -99.0758048	3073.4	3073.4	4.3
160	Perimagico	19.6025482, -99.1916849	2774.9	2774.9	4.1
161	Tierra Extrema	19.703859, -99.23437299999999	3769.8	3769.8	4.4
162	Theme Park "Mini Worlds"	19.5640617, -99.205506	2544.7	2544.7	4.4
163	Granja las Américas	19.4359004, -99.225202	2638.7	2638.7	4.4
164	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	2707.9	2707.9	4.4
165	Rancho Mágico	19.1914891, -99.1701533	3466.2	3466.2	4.5
166	KidZania Cuicuilco	19.2981286, -99.18070019999999	2764.9	2764.9	4.5
167	Parque Temático Tlalocan	19.6953256, -98.85642849999999	3420.9	3420.9	4.6
168	Zoológico de Chapultepec	19.4232085, -99.1895256	1497.0	1497.0	4.1
169	Zoo San Juan De Aragon	19.4611421, -99.0811449	1513.6	1513.6	4.1
170	Zoológico Los Coyotes	19.319074, -99.1217271	2249.4	2249.4	4.4
171	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2703.8	2703.8	4.2
172	Acuario Inbursa	19.4399011, -99.2051139	1376.9	1376.9	4.5
173	Acuario Interactivo	19.4416421, -99.20390049999999	1382.4	1382.4	4.6
174	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1334.0	1334.0	4.6
175	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1218.5	1218.5	4.7
176	Parroquia de Santa María la Redonda	19.4411626, -99.140851	273.1	273.1	4.4
177	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2013.0	2013.0	4.7
178	Parroquia de Santa Catalina	19.3786023, -99.2084505	1927.1	1927.1	4.5
179	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1893.0	1893.0	4.4
180	Parish of Our Father	19.265789, -99.13153199999999	3082.1	3082.1	4.6
181	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	785.0	785.0	4.7
182	Church of San Bernardo	19.4308451, -99.1338559	516.6	516.6	4.4
183	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	574.3	574.3	4.6
184	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1283.4	1283.4	4.5
185	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1416.8	1416.8	4.3
186	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1760.4	1760.4	4.5
187	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	746.4	746.4	4.6
188	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2004.1	2004.1	4.4
189	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	874.7	874.7	4.5
190	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2347.0	2347.0	4.6
191	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	2085.2	2085.2	4.5
192	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1617.2	1617.2	4.7
193	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1177.8	1177.8	4.4
194	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2046.4	2046.4	4.7
195	Regina Coeli parish	19.4279059, -99.1389415	452.6	452.6	4.4
196	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	97.1	97.1	4.2
197	Parroquía de la Divina Providencia	19.405143, -99.165639	998.7	998.7	4.6
198	Church of San Francisco	19.4335142, -99.1401466	477.8	477.8	4.7
199	Parroquia de San Fernando	19.4394444, -99.1486111	195.5	195.5	4.2
200	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2345.6	2345.6	4.5
201	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1472.6	1472.6	4.7
202	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	478.1	478.1	4.2
203	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	1632.4	1632.4	4.6
204	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	516.7	516.7	4.3
205	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	942.0	942.0	4.1
206	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	2645.8	2645.8	4.5
207	Iglesia De Coyoacan	19.348308, -99.16221069999999	1984.2	1984.2	4.7
208	San Pedro Apostol Church	19.2957593, -99.17704889999999	2672.4	2672.4	4.5
209	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1383.7	1383.7	4.4
210	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1503.7	1503.7	4.4
211	Chapel of Animas	19.4349528, -99.1332757	678.7	678.7	4.5
212	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1630.6	1630.6	4.6
213	Church of Santa Ines	19.4926641, -99.18960059999999	1562.2	1562.2	3.8
214	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1832.9	1832.9	4.4
215	Parroquia Merced de las Huertas	19.4513116, -99.1729584	690.2	690.2	4.4
216	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2697.8	2697.8	4.6
217	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	896.4	896.4	4.7
218	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	526.9	526.9	4.6
219	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2493.0	2493.0	4.3
220	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	640.1	640.1	4.4
221	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1180.6	1180.6	4.3
222	Chapel of Santa Catarina	19.3497107, -99.1705739	1879.8	1879.8	4.6
223	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3701.1	3701.1	4.4
224	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3341.1	3341.1	4.3
225	Parroquia San Jacinto	19.3446556, -99.1934147	2286.6	2286.6	4.7
226	Templo de Santiago apóstol	19.451025, -99.1368332	511.0	511.0	4.3
227	San Juan de Dios Church	19.4369854, -99.1434132	40.1	40.1	4.3
228	St. Augustine Parish	19.4352878, -99.19648199999999	1244.2	1244.2	4.7
229	Nuestra Señora del Socorro	19.4225726, -99.2069181	1460.5	1460.5	4.5
230	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	1719.4	1719.4	4.5
231	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1079.5	1079.5	4.6
232	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2288.4	2288.4	4.1
233	CHURCH Cuevita	19.3491027, -99.2183226	2139.5	2139.5	4.4
234	Alcaldía Iztapalapa	19.3592904, -99.0925256	2153.1	2153.1	3.8
