Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
91	Traeger & Pinto Contemporary Art	19.41988, -99.160592	1641.9	1641.9	4.5
92	White Cremnitz	19.4284585, -99.13922900000001	1636.1	1636.1	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	2573.6	2573.6	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	3137.1	3137.1	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	2724.8	2724.8	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	1378.9	1378.9	4.5
97	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	2411.1	2411.1	0.0
98	OVALO Galería de Arte	19.3961471, -99.16948239999999	2009.7	2009.7	4.5
99	Bosque de Chapultepec	19.4194815, -99.18945579999999	2207.8	2207.8	4.6
100	Parque Tezozómoc	19.4998595, -99.210754	1006.5	1006.5	4.4
101	Parque Bicentenario	19.4686896, -99.1972629	1879.9	1879.9	4.7
102	La Mexicana Park	19.3574615, -99.27052119999999	2840.3	2840.3	4.7
103	Parque Hundido	19.3782922, -99.17874719999999	2279.1	2279.1	4.6
104	Cerro de la Estrella National Park	19.3439269, -99.0914995	7559.6	7559.6	4.4
105	Espejo de los Lirios Park	19.651843, -99.21830179999999	2436.8	2436.8	4.3
106	El Tepeyac National Park	19.5039634, -99.1078041	1335.5	1335.5	4.1
107	Parque Ecológico EHECATL	19.5943439, -99.0545412	2039.4	2039.4	4.5
108	Alameda Central	19.4357353, -99.1439486	1359.0	1359.0	4.6
109	Parque Naucalli	19.4930556, -99.24083329999999	1908.8	1908.8	4.4
110	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	2481.8	2481.8	4.5
111	parque rosendo	19.3842214, -99.1872569	2329.5	2329.5	3.3
112	Parque Lincoln	19.4298155, -99.1992389	1930.0	1930.0	4.6
113	Esculturas Park	19.65598, -99.2044432	2567.9	2567.9	4.4
114	Ehécatl Ecological Park	19.58903, -99.048645	1770.8	1770.8	4.4
115	Tlalpan National Park	19.2961412, -99.1931443	3258.8	3258.8	4.6
116	Parque España	19.4153363, -99.1711504	1676.7	1676.7	4.5
117	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	3199.8	3199.8	4.3
118	Parque El Batán	19.3327776, -99.2060024	2817.1	2817.1	4.3
119	Azcatl Paqui	19.4728199, -99.20634319999999	1699.3	1699.3	4.0
120	Parque Lineal	19.4422863, -99.19160680000002	1870.6	1870.6	3.9
121	María Enriqueta Park	19.39945, -99.16717609999999	1885.0	1885.0	4.3
122	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	2314.9	2314.9	4.3
123	Arboledas Park	19.3779458, -99.16237129999999	2449.5	2449.5	4.5
124	Alfonso Esparza Oteo Park	19.3895948, -99.177103	2150.0	2150.0	4.5
125	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1837.0	1837.0	4.3
126	Tlaltecahuacan Park	19.5837198, -98.8791858	3537.2	3537.2	4.3
127	Parque Xicoténcatl	19.3563455, -99.15073989999999	2702.3	2702.3	4.3
128	Parque Acacias	19.3641186, -99.17407709999999	2587.3	2587.3	4.4
129	parque pantitlan	19.4152253, -99.05840859999999	2417.7	2417.7	3.8
130	Mariano Matamoros Park	19.3858723, -99.1303425	2356.8	2356.8	4.1
131	Huayamilpas Ecological Park	19.3242607, -99.1504593	3249.5	3249.5	4.0
132	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1561.3	1561.3	4.4
133	Parque San Lorenzo	19.3760197, -99.1767507	2363.6	2363.6	4.5
134	Parque Patolli	19.3691968, -99.00818389999999	3089.2	3089.2	3.8
135	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3919.7	3919.7	4.8
136	Parque Ecologico Tarango	19.3468874, -99.2513898	2985.4	2985.4	4.2
137	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	2234.0	2234.0	4.4
138	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1318.1	1318.1	4.2
139	San Simón Ticumac Park	19.3747984, -99.1430946	2319.3	2319.3	4.1
140	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	2394.2	2394.2	4.4
141	ACTEAL Park	19.4129173, -99.0681393	2194.0	2194.0	4.0
142	Cañitas Park	19.4534696, -99.17757569999999	1504.7	1504.7	4.1
143	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2846.6	2846.6	4.1
144	Parque Pombo	19.3925015, -99.1834274	1980.6	1980.6	4.3
145	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2519.0	2519.0	4.4
146	Parque San Luis Potosi	19.3480516, -99.18697949999999	2891.4	2891.4	4.3
147	Patoli Park	19.377046, -99.05976509999999	2646.4	2646.4	4.0
148	Niño Quemado Park	19.4375154, -99.08579549999999	1725.2	1725.2	4.0
149	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2207.8	2207.8	3.9
150	Uno Park	19.3457255, -99.03482059999999	3194.8	3194.8	3.8
151	Pushkin Garden	19.4202716, -99.15464659999999	1492.0	1492.0	4.4
152	Parque Temático Tlalocan	19.6953256, -98.85642849999999	3057.1	3057.1	4.6
153	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	2537.1	2537.1	4.4
154	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	2492.1	2492.1	4.4
155	Parque Alerces	19.4045362, -99.24745940000001	2757.1	2757.1	4.4
156	Gustavo A. Madero Park	19.4907245, -99.1181194	1014.0	1014.0	3.9
157	Bombilla Park	19.346807, -99.18619540000002	2913.0	2913.0	4.6
158	Parque de las Montañas	19.347912, -99.12335829999999	2951.2	2951.2	4.3
159	Six Flags México	19.2956057, -99.21056519999999	3361.0	3361.0	4.5
160	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	2018.8	2018.8	4.3
161	¡Kataplum!	19.3139539, -99.0758048	3665.1	3665.1	4.3
162	Perimagico	19.6025482, -99.1916849	2045.6	2045.6	4.1
163	Tierra Extrema	19.703859, -99.23437299999999	3040.5	3040.5	4.4
164	Theme Park "Mini Worlds"	19.5640617, -99.205506	1767.4	1767.4	4.4
165	Granja las Américas	19.4359004, -99.225202	3220.3	3220.3	4.4
166	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	3286.8	3286.8	4.4
167	Parque Temático Tlalocan	19.6953256, -98.85642849999999	3057.1	3057.1	4.6
168	KidZania Cuicuilco	19.2981286, -99.18070019999999	3386.8	3386.8	4.5
169	Zoológico de Chapultepec	19.4232085, -99.1895256	2148.7	2148.7	4.1
170	Zoo San Juan De Aragon	19.4611421, -99.0811449	1427.0	1427.0	4.1
171	Zoológico Los Coyotes	19.319074, -99.1217271	3307.2	3307.2	4.4
172	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2993.7	2993.7	4.2
173	Acuario Inbursa	19.4399011, -99.2051139	1899.7	1899.7	4.5
174	Acuario Interactivo	19.4416421, -99.20390049999999	1997.2	1997.2	4.6
175	Rectory Lord of Marvels	19.3832188, -99.14915429999999	2395.0	2395.0	4.6
176	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	806.4	806.4	4.7
177	Parroquia de Santa María la Redonda	19.4411626, -99.140851	1338.5	1338.5	4.4
178	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2827.7	2827.7	4.7
179	Parroquia de Santa Catalina	19.3786023, -99.2084505	2641.5	2641.5	4.5
180	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	2500.0	2500.0	4.4
181	Parish of Our Father	19.265789, -99.13153199999999	4001.0	4001.0	4.6
182	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	1986.3	1986.3	4.7
183	Church of San Bernardo	19.4308451, -99.1338559	1700.2	1700.2	4.4
184	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	1711.3	1711.3	4.6
185	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	2344.4	2344.4	4.5
186	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	2393.3	2393.3	4.3
187	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	823.5	823.5	4.6
188	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	2821.4	2821.4	4.5
189	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2875.0	2875.0	4.4
190	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	1156.0	1156.0	4.5
191	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2869.8	2869.8	4.6
192	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	2709.9	2709.9	4.5
193	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	2331.6	2331.6	4.7
194	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1278.0	1278.0	4.4
195	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2832.9	2832.9	4.7
196	Regina Coeli parish	19.4279059, -99.1389415	1646.8	1646.8	4.4
197	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	1457.3	1457.3	4.2
198	Parroquía de la Divina Providencia	19.405143, -99.165639	1867.4	1867.4	4.6
199	Church of San Francisco	19.4335142, -99.1401466	1568.6	1568.6	4.7
200	Parroquia de San Fernando	19.4394444, -99.1486111	1273.6	1273.6	4.2
201	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	2055.1	2055.1	4.7
202	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	3215.8	3215.8	4.5
203	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	1067.3	1067.3	4.2
204	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	855.1	855.1	4.6
205	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	1419.1	1419.1	4.3
206	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	583.1	583.1	4.1
207	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	3298.9	3298.9	4.5
208	Iglesia De Coyoacan	19.348308, -99.16221069999999	2798.9	2798.9	4.7
209	San Pedro Apostol Church	19.2957593, -99.17704889999999	3476.7	3476.7	4.5
210	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1587.7	1587.7	4.4
211	Parroquia de San Matías Apóstol	19.3901044, -99.121135	2454.3	2454.3	4.4
212	Chapel of Animas	19.4349528, -99.1332757	1880.0	1880.0	4.5
213	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	2174.2	2174.2	4.6
214	Church of Santa Ines	19.4926641, -99.18960059999999	1148.1	1148.1	3.8
215	Parroquia De Monte Carmelo	19.3755348, -99.1973436	2452.5	2452.5	4.4
216	Parroquia Merced de las Huertas	19.4513116, -99.1729584	1250.7	1250.7	4.4
217	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2067.0	2067.0	4.6
218	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1626.2	1626.2	4.7
219	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	1139.1	1139.1	4.6
220	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	3084.7	3084.7	4.3
221	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	1056.9	1056.9	4.4
222	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1731.8	1731.8	4.3
223	Chapel of Santa Catarina	19.3497107, -99.1705739	2646.5	2646.5	4.6
224	Parroquia de Cristo del Mar	19.2856619, -99.0615689	4327.6	4327.6	4.4
225	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3963.0	3963.0	4.3
226	Parroquia San Jacinto	19.3446556, -99.1934147	2911.3	2911.3	4.7
227	Templo de Santiago apóstol	19.451025, -99.1368332	1248.7	1248.7	4.3
228	San Juan de Dios Church	19.4369854, -99.1434132	1400.3	1400.3	4.3
229	St. Augustine Parish	19.4352878, -99.19648199999999	1767.0	1767.0	4.7
230	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	1726.0	1726.0	4.5
231	Nuestra Señora del Socorro	19.4225726, -99.2069181	2142.7	2142.7	4.6
232	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1231.3	1231.3	4.6
233	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2880.1	2880.1	4.1
234	CHURCH Cuevita	19.3491027, -99.2183226	2848.4	2848.4	4.4
235	Alcaldía Iztapalapa	19.3592904, -99.0925256	2870.6	2870.6	3.8
