Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
79	DLonngi ART	19.4093708, -99.17856309999999	879.7	879.7	4.5
80	Galería Hilario Galguera	19.4386784, -99.1616748	348.8	348.8	4.3
81	Jardín del Arte	19.4329512, -99.16193919999999	309.4	309.4	4.3
82	Galería RGR	19.4134518, -99.1845664	791.1	791.1	4.6
83	Galeria Art Forum S.A.	19.4050636, -99.241074	1817.4	1817.4	0.0
84	Galería de arte de la SHCP	19.435146, -99.1334973	884.2	884.2	4.6
85	Galería Mascota	19.417819, -99.170711	614.4	614.4	4.6
86	Carré d'artistes®	19.4307426, -99.19688959999999	1017.7	1017.7	4.5
87	101 Art Galleries	19.3827442, -99.2684606	2064.9	2064.9	3.3
88	Art point	19.4314498, -99.2026042	1239.7	1239.7	4.2
89	YAWÍ	19.4334666, -99.13429420000001	702.1	702.1	4.8
90	Traeger & Pinto Contemporary Art	19.41988, -99.160592	672.0	672.0	4.5
91	1 MES 1 ARTISTA	19.4333041, -99.1493874	313.8	313.8	0.0
92	White Cremnitz	19.4284585, -99.13922900000001	681.9	681.9	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	1572.1	1572.1	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	2135.6	2135.6	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1864.4	1864.4	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	776.7	776.7	4.5
97	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	1550.7	1550.7	0.0
98	OVALO Galería de Arte	19.3961471, -99.16948239999999	1039.8	1039.8	4.5
99	Bosque de Chapultepec	19.4194815, -99.18945579999999	1372.7	1372.7	4.6
100	Parque Tezozómoc	19.4998595, -99.210754	1541.4	1541.4	4.4
101	Parque Bicentenario	19.4686896, -99.1972629	1473.4	1473.4	4.7
102	La Mexicana Park	19.3574615, -99.27052119999999	1870.4	1870.4	4.7
103	Parque Hundido	19.3782922, -99.17874719999999	1309.2	1309.2	4.6
104	Cerro de la Estrella National Park	19.3439269, -99.0914995	6802.3	6802.3	4.4
105	Espejo de los Lirios Park	19.651843, -99.21830179999999	2881.4	2881.4	4.3
106	Parque Ecológico EHECATL	19.5943439, -99.0545412	2228.3	2228.3	4.5
107	Alameda Central	19.4357353, -99.1439486	478.2	478.2	4.6
108	El Tepeyac National Park	19.5039634, -99.1078041	1415.5	1415.5	4.1
109	Parque Naucalli	19.4930556, -99.24083329999999	1597.3	1597.3	4.4
110	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1511.9	1511.9	4.5
111	parque rosendo	19.3842214, -99.1872569	1454.4	1454.4	3.3
112	Parque Lincoln	19.4298155, -99.1992389	1083.1	1083.1	4.6
113	Esculturas Park	19.65598, -99.2044432	3012.5	3012.5	4.4
114	Ehécatl Ecological Park	19.58903, -99.048645	1959.7	1959.7	4.4
115	Tlalpan National Park	19.2961412, -99.1931443	2288.9	2288.9	4.6
116	Parque España	19.4153363, -99.1711504	706.8	706.8	4.5
117	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2198.3	2198.3	4.3
118	Parque El Batán	19.3327776, -99.2060024	1847.2	1847.2	4.3
119	Azcatl Paqui	19.4728199, -99.20634319999999	1395.0	1395.0	4.0
120	Parque Lineal	19.4422863, -99.19160680000002	932.4	932.4	3.9
121	María Enriqueta Park	19.39945, -99.16717609999999	915.1	915.1	4.3
122	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1313.4	1313.4	4.3
123	Arboledas Park	19.3779458, -99.16237129999999	1479.6	1479.6	4.5
124	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1268.4	1268.4	4.5
125	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1244.4	1244.4	4.3
126	Tlaltecahuacan Park	19.5837198, -98.8791858	3726.1	3726.1	4.3
127	Parque Xicoténcatl	19.3563455, -99.15073989999999	1825.0	1825.0	4.3
128	Parque Acacias	19.3641186, -99.17407709999999	1636.7	1636.7	4.4
129	parque pantitlan	19.4152253, -99.05840859999999	1951.3	1951.3	3.8
130	Mariano Matamoros Park	19.3858723, -99.1303425	1355.3	1355.3	4.1
131	Huayamilpas Ecological Park	19.3242607, -99.1504593	2248.0	2248.0	4.0
132	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1505.7	1505.7	4.4
133	Parque San Lorenzo	19.3760197, -99.1767507	1393.7	1393.7	4.5
134	Parque Patolli	19.3691968, -99.00818389999999	2557.0	2557.0	3.8
135	Parque Ecologico Tarango	19.3468874, -99.2513898	2015.5	2015.5	4.2
136	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3772.9	3772.9	4.8
137	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	510.6	510.6	4.2
138	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1376.5	1376.5	4.4
139	San Simón Ticumac Park	19.3747984, -99.1430946	1317.8	1317.8	4.1
140	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1424.3	1424.3	4.4
141	ACTEAL Park	19.4129173, -99.0681393	1798.1	1798.1	4.0
142	Cañitas Park	19.4534696, -99.17757569999999	927.4	927.4	4.1
143	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1876.7	1876.7	4.1
144	Parque Pombo	19.3925015, -99.1834274	1223.4	1223.4	4.3
145	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	1986.8	1986.8	4.4
146	Parque San Luis Potosi	19.3480516, -99.18697949999999	2031.0	2031.0	4.3
147	Patoli Park	19.377046, -99.05976509999999	2114.2	2114.2	4.0
148	Niño Quemado Park	19.4375154, -99.08579549999999	1483.5	1483.5	4.0
149	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1803.2	1803.2	3.9
150	Uno Park	19.3457255, -99.03482059999999	2662.6	2662.6	3.8
151	Pushkin Garden	19.4202716, -99.15464659999999	501.2	501.2	4.4
152	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1567.2	1567.2	4.4
153	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1522.2	1522.2	4.4
154	Parque Alerces	19.4045362, -99.24745940000001	1861.7	1861.7	4.4
155	Bombilla Park	19.346807, -99.18619540000002	2052.6	2052.6	4.6
156	Gustavo A. Madero Park	19.4907245, -99.1181194	1350.4	1350.4	3.9
157	Parque de las Montañas	19.347912, -99.12335829999999	1979.1	1979.1	4.3
158	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	2498.7	2498.7	4.1
159	Six Flags México	19.2956057, -99.21056519999999	2508.5	2508.5	4.5
160	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	1048.9	1048.9	4.3
161	¡Kataplum!	19.3139539, -99.0758048	3132.9	3132.9	4.3
162	Perimagico	19.6025482, -99.1916849	2490.2	2490.2	4.1
163	Tierra Extrema	19.703859, -99.23437299999999	3485.1	3485.1	4.4
164	Theme Park "Mini Worlds"	19.5640617, -99.205506	2358.1	2358.1	4.4
165	Granja las Américas	19.4359004, -99.225202	2354.0	2354.0	4.4
166	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	2524.5	2524.5	4.4
167	Rancho Mágico	19.1914891, -99.1701533	3525.7	3525.7	4.5
168	KidZania Cuicuilco	19.2981286, -99.18070019999999	2534.3	2534.3	4.5
169	Imagic Park	19.3978499, -99.2833847	2262.0	2262.0	4.3
170	Zoológico de Chapultepec	19.4232085, -99.1895256	1313.6	1313.6	4.1
171	Zoo San Juan De Aragon	19.4611421, -99.0811449	1579.5	1579.5	4.1
172	Zoológico Los Coyotes	19.319074, -99.1217271	2308.9	2308.9	4.4
173	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2763.3	2763.3	4.2
174	Acuario Inbursa	19.4399011, -99.2051139	1092.2	1092.2	4.5
175	Acuario Interactivo	19.4416421, -99.20390049999999	1097.7	1097.7	4.6
176	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1393.5	1393.5	4.6
177	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1043.6	1043.6	4.7
178	Parroquia de Santa María la Redonda	19.4411626, -99.140851	457.7	457.7	4.4
179	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1967.3	1967.3	4.7
180	Parroquia de Santa Catalina	19.3786023, -99.2084505	1671.6	1671.6	4.5
181	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1604.6	1604.6	4.4
182	Parish of Our Father	19.265789, -99.13153199999999	3031.1	3031.1	4.6
183	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	1084.7	1084.7	4.7
184	Church of San Bernardo	19.4308451, -99.1338559	738.7	738.7	4.4
185	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	749.8	749.8	4.6
186	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1342.9	1342.9	4.5
187	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1476.3	1476.3	4.3
188	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1819.9	1819.9	4.5
189	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	654.2	654.2	4.6
190	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2063.6	2063.6	4.4
191	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	807.5	807.5	4.5
192	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2062.3	2062.3	4.6
193	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1849.5	1849.5	4.5
194	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1361.7	1361.7	4.7
195	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1061.7	1061.7	4.4
196	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	1863.0	1863.0	4.7
197	Regina Coeli parish	19.4279059, -99.1389415	692.6	692.6	4.4
198	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	576.5	576.5	4.2
199	Parroquía de la Divina Providencia	19.405143, -99.165639	897.5	897.5	4.6
200	Church of San Francisco	19.4335142, -99.1401466	583.0	583.0	4.7
201	Parroquia de San Fernando	19.4394444, -99.1486111	388.1	388.1	4.2
202	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2245.9	2245.9	4.5
203	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1217.4	1217.4	4.7
204	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	545.5	545.5	4.2
205	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	1558.0	1558.0	4.6
206	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	701.3	701.3	4.3
207	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	866.0	866.0	4.1
208	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	2446.4	2446.4	4.5
209	Iglesia De Coyoacan	19.348308, -99.16221069999999	1938.5	1938.5	4.7
210	San Pedro Apostol Church	19.2957593, -99.17704889999999	2624.2	2624.2	4.5
211	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1411.2	1411.2	4.4
212	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1563.2	1563.2	4.4
213	Chapel of Animas	19.4349528, -99.1332757	978.4	978.4	4.5
214	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1345.9	1345.9	4.6
215	Church of Santa Ines	19.4926641, -99.18960059999999	1274.9	1274.9	3.8
216	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1577.4	1577.4	4.4
217	Parroquia Merced de las Huertas	19.4513116, -99.1729584	623.0	623.0	4.4
218	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2413.1	2413.1	4.6
219	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	656.3	656.3	4.7
220	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	460.5	460.5	4.6
221	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2552.5	2552.5	4.3
222	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	567.4	567.4	4.4
223	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	875.7	875.7	4.3
224	Chapel of Santa Catarina	19.3497107, -99.1705739	1786.1	1786.1	4.6
225	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3689.8	3689.8	4.4
226	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3110.5	3110.5	4.3
227	Parroquia San Jacinto	19.3446556, -99.1934147	2050.9	2050.9	4.7
228	San Juan de Dios Church	19.4369854, -99.1434132	519.5	519.5	4.3
229	St. Augustine Parish	19.4352878, -99.19648199999999	959.5	959.5	4.7
230	Nuestra Señora del Socorro	19.4225726, -99.2069181	1247.3	1247.3	4.6
231	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	1785.3	1785.3	4.5
232	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	989.6	989.6	4.6
233	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2347.9	2347.9	4.1
234	CHURCH Cuevita	19.3491027, -99.2183226	1878.5	1878.5	4.4
235	Saint Anthony of padua	19.32814, -99.1415394	1830.7	1830.7	4.4
236	Alcaldía Iztapalapa	19.3592904, -99.0925256	2212.6	2212.6	3.8
