Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
62	Galería Arte XXI	19.4303069, -99.19247949999999	1133.6	1133.6	4.3
63	kurimanzutto	19.411377, -99.18760499999999	1142.9	1142.9	4.5
64	PROYECTOSMONCLOVA	19.4210233, -99.1559418	1526.1	1526.1	4.5
65	Galeria Ethra	19.4453626, -99.1788344	1247.9	1247.9	4.1
66	Málaga gallery. Contemporary art	19.371228, -99.182334	1719.8	1719.8	4.7
67	OSCAR ROMÁN GALLERY ART AND DESIGN	19.4276202, -99.1975442	1116.7	1116.7	4.6
68	Arte Hoy Galería	19.3557992, -99.16672799999999	1834.2	1834.2	3.6
69	Galería Aguafuerte	19.416628, -99.16006	1528.1	1528.1	4.5
70	Arroniz Contemporary Art	19.418647, -99.161943	1490.4	1490.4	4.5
71	Machete: Latin American Contemporary Art Gallery	19.4231295, -99.15991819999999	1490.1	1490.1	4.7
72	House of Gaga	19.4119833, -99.17119459999999	1496.6	1496.6	4.4
73	Galería Casa Lamm	19.418845, -99.159166	1606.9	1606.9	4.6
74	LS / Galería | Galería de Arte Moderno y Contemporáneo	19.4304842, -99.2017032	983.1	983.1	4.3
75	Proyecto H Contemporáneo	19.4169736, -99.171982	1505.5	1505.5	5.0
76	PARQUE Galería	19.415567, -99.183673	1310.7	1310.7	4.2
77	ArtSpace Mexico	19.4086389, -99.17067779999999	1550.8	1550.8	4.5
78	AURA GALERIAS	19.420764, -99.211207	992.2	992.2	4.8
79	DLonngi ART	19.4093708, -99.17856309999999	1356.2	1356.2	4.5
80	Galería Hilario Galguera	19.4386784, -99.1616748	1247.3	1247.3	4.3
81	Jardín del Arte	19.4329512, -99.16193919999999	1224.8	1224.8	4.3
82	Galería RGR	19.4134518, -99.1845664	1268.5	1268.5	4.6
83	Galeria Art Forum S.A.	19.4050636, -99.241074	1481.6	1481.6	0.0
84	Galería de arte de la SHCP	19.435146, -99.1334973	2106.2	2106.2	4.6
85	Galería Mascota	19.417819, -99.170711	1345.6	1345.6	4.6
86	Carré d'artistes®	19.4307426, -99.19688959999999	1119.6	1119.6	4.5
87	101 Art Galleries	19.3827442, -99.2684606	1904.8	1904.8	3.3
88	Art point	19.4314498, -99.2026042	975.3	975.3	4.2
89	YAWÍ	19.4334666, -99.13429420000001	1924.1	1924.1	4.8
90	Traeger & Pinto Contemporary Art	19.41988, -99.160592	1563.5	1563.5	4.5
91	1 MES 1 ARTISTA	19.4333041, -99.1493874	1536.3	1536.3	0.0
92	White Cremnitz	19.4284585, -99.13922900000001	1903.9	1903.9	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	1986.6	1986.6	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	2592.2	2592.2	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1924.5	1924.5	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	1998.7	1998.7	4.5
97	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	1717.1	1717.1	0.0
98	OVALO Galería de Arte	19.3961471, -99.16948239999999	1380.3	1380.3	4.5
99	Bosque de Chapultepec	19.4194815, -99.18945579999999	1383.1	1383.1	4.6
100	Parque Tezozómoc	19.4998595, -99.210754	1638.1	1638.1	4.4
101	Parque Bicentenario	19.4686896, -99.1972629	1726.2	1726.2	4.7
102	La Mexicana Park	19.3574615, -99.27052119999999	1942.5	1942.5	4.7
103	Parque Hundido	19.3782922, -99.17874719999999	1529.3	1529.3	4.6
104	Cerro de la Estrella National Park	19.3439269, -99.0914995	7235.1	7235.1	4.4
105	Espejo de los Lirios Park	19.651843, -99.21830179999999	2453.5	2453.5	4.3
106	Parque Ecológico EHECATL	19.5943439, -99.0545412	3293.5	3293.5	4.5
107	Alameda Central	19.4357353, -99.1439486	1700.2	1700.2	4.6
108	El Tepeyac National Park	19.5039634, -99.1078041	2480.7	2480.7	4.1
109	Parque Naucalli	19.4930556, -99.24083329999999	1260.4	1260.4	4.4
110	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1424.9	1424.9	4.5
111	parque rosendo	19.3842214, -99.1872569	1317.2	1317.2	3.3
112	Parque Lincoln	19.4298155, -99.1992389	960.8	960.8	4.6
113	Esculturas Park	19.65598, -99.2044432	2584.6	2584.6	4.4
114	Ehécatl Ecological Park	19.58903, -99.048645	3024.9	3024.9	4.4
115	Tlalpan National Park	19.2961412, -99.1931443	2161.0	2161.0	4.6
116	Parque España	19.4153363, -99.1711504	1451.8	1451.8	4.5
117	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2595.6	2595.6	4.3
118	Parque El Batán	19.3327776, -99.2060024	1719.3	1719.3	4.3
119	Azcatl Paqui	19.4728199, -99.20634319999999	1165.3	1165.3	4.0
120	Parque Lineal	19.4422863, -99.19160680000002	1078.0	1078.0	3.9
121	María Enriqueta Park	19.39945, -99.16717609999999	1392.8	1392.8	4.3
122	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	2027.6	2027.6	4.3
123	Arboledas Park	19.3779458, -99.16237129999999	1898.3	1898.3	4.5
124	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1424.4	1424.4	4.5
125	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	820.9	820.9	4.3
126	Parque Xicoténcatl	19.3563455, -99.15073989999999	2008.3	2008.3	4.3
127	Parque Acacias	19.3641186, -99.17407709999999	1801.5	1801.5	4.4
128	parque pantitlan	19.4152253, -99.05840859999999	2611.5	2611.5	3.8
129	Mariano Matamoros Park	19.3858723, -99.1303425	2015.5	2015.5	4.1
130	Huayamilpas Ecological Park	19.3242607, -99.1504593	2704.6	2704.6	4.0
131	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1168.8	1168.8	4.4
132	Parque San Lorenzo	19.3760197, -99.1767507	1626.2	1626.2	4.5
133	Parque Patolli	19.3691968, -99.00818389999999	3217.2	3217.2	3.8
134	Parque Ecologico Tarango	19.3468874, -99.2513898	2087.6	2087.6	4.2
135	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3422.0	3422.0	4.8
136	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1168.8	1168.8	4.2
137	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	2036.7	2036.7	4.4
138	San Simón Ticumac Park	19.3747984, -99.1430946	2020.5	2020.5	4.1
139	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1764.8	1764.8	4.4
140	ACTEAL Park	19.4129173, -99.0681393	2458.3	2458.3	4.0
141	Cañitas Park	19.4534696, -99.17757569999999	1466.7	1466.7	4.1
142	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1835.1	1835.1	4.1
143	Parque Pombo	19.3925015, -99.1834274	1313.2	1313.2	4.3
144	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2647.0	2647.0	4.4
145	Parque San Luis Potosi	19.3480516, -99.18697949999999	2024.9	2024.9	4.3
146	Patoli Park	19.377046, -99.05976509999999	2774.4	2774.4	4.0
147	Niño Quemado Park	19.4375154, -99.08579549999999	2387.8	2387.8	4.0
148	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2463.4	2463.4	3.9
149	Uno Park	19.3457255, -99.03482059999999	3322.8	3322.8	3.8
150	Pushkin Garden	19.4202716, -99.15464659999999	1522.1	1522.1	4.4
151	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1439.3	1439.3	4.4
152	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1885.2	1885.2	4.4
153	Parque Alerces	19.4045362, -99.24745940000001	1525.9	1525.9	4.4
154	Bombilla Park	19.346807, -99.18619540000002	2046.5	2046.5	4.6
155	Gustavo A. Madero Park	19.4907245, -99.1181194	2415.6	2415.6	3.9
156	Parque de las Montañas	19.347912, -99.12335829999999	2383.4	2383.4	4.3
157	Jalalpa 2000 Park	19.3710847, -99.24281649999999	2489.1	2489.1	3.8
158	RECREATIVO "JUSTICIA SOCIAL" - OFICIAL Park	19.478456, -99.0903752	2523.5	2523.5	3.9
159	Six Flags México	19.2956057, -99.21056519999999	2307.9	2307.9	4.5
160	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	1121.0	1121.0	4.3
161	¡Kataplum!	19.3139539, -99.0758048	3228.7	3228.7	4.3
162	Perimagico	19.6025482, -99.1916849	2062.3	2062.3	4.1
163	Tierra Extrema	19.703859, -99.23437299999999	3057.2	3057.2	4.4
164	Theme Park "Mini Worlds"	19.5640617, -99.205506	2116.9	2116.9	4.4
165	Granja las Américas	19.4359004, -99.225202	1370.1	1370.1	4.4
166	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	2022.0	2022.0	4.4
167	Rancho Mágico	19.1914891, -99.1701533	3677.3	3677.3	4.5
168	KidZania Cuicuilco	19.2981286, -99.18070019999999	2333.7	2333.7	4.5
169	Zoológico de Chapultepec	19.4232085, -99.1895256	1324.0	1324.0	4.1
170	Zoo San Juan De Aragon	19.4611421, -99.0811449	2565.7	2565.7	4.1
171	Zoológico Los Coyotes	19.319074, -99.1217271	2697.2	2697.2	4.4
172	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3423.5	3423.5	4.2
173	Acuario Inbursa	19.4399011, -99.2051139	579.6	579.6	4.5
174	Acuario Interactivo	19.4416421, -99.20390049999999	743.7	743.7	4.6
175	Rectory Lord of Marvels	19.3832188, -99.14915429999999	2008.2	2008.2	4.6
176	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	2108.8	2108.8	4.7
177	Parroquia de Santa María la Redonda	19.4411626, -99.140851	1679.7	1679.7	4.4
178	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2133.7	2133.7	4.7
179	Parroquia de Santa Catalina	19.3786023, -99.2084505	1630.0	1630.0	4.5
180	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1091.7	1091.7	4.4
181	Parish of Our Father	19.265789, -99.13153199999999	2903.2	2903.2	4.6
182	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	2306.7	2306.7	4.7
183	Church of San Bernardo	19.4308451, -99.1338559	1960.7	1960.7	4.4
184	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	1971.8	1971.8	4.6
185	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	2003.1	2003.1	4.5
186	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	2136.5	2136.5	4.3
187	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	2161.9	2161.9	4.5
188	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	1678.8	1678.8	4.6
189	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2496.4	2496.4	4.4
190	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	1573.9	1573.9	4.5
191	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	1290.2	1290.2	4.6
192	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1736.0	1736.0	4.5
193	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1493.9	1493.9	4.7
194	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1472.4	1472.4	4.4
195	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	1935.1	1935.1	4.7
196	Regina Coeli parish	19.4279059, -99.1389415	1914.6	1914.6	4.4
197	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	1798.5	1798.5	4.2
198	Parroquía de la Divina Providencia	19.405143, -99.165639	1546.8	1546.8	4.6
199	Church of San Francisco	19.4335142, -99.1401466	1805.0	1805.0	4.7
200	Parroquia de San Fernando	19.4394444, -99.1486111	1610.1	1610.1	4.2
201	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2118.0	2118.0	4.5
202	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	763.0	763.0	4.7
203	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	1736.2	1736.2	4.2
204	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	2379.2	2379.2	4.6
205	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	1923.3	1923.3	4.3
206	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	1931.2	1931.2	4.1
207	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	2245.8	2245.8	4.5
208	Iglesia De Coyoacan	19.348308, -99.16221069999999	2104.9	2104.9	4.7
209	San Pedro Apostol Church	19.2957593, -99.17704889999999	2423.6	2423.6	4.5
210	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2435.8	2435.8	4.4
211	Parroquia de San Matías Apóstol	19.3901044, -99.121135	2223.4	2223.4	4.4
212	Chapel of Animas	19.4349528, -99.1332757	2200.4	2200.4	4.5
213	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	783.7	783.7	4.6
214	Church of Santa Ines	19.4926641, -99.18960059999999	1527.7	1527.7	3.8
215	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1440.2	1440.2	4.4
216	Parroquia Merced de las Huertas	19.4513116, -99.1729584	1402.8	1402.8	4.4
217	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	1985.2	1985.2	4.6
218	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1401.3	1401.3	4.7
219	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	1681.4	1681.4	4.6
220	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	3212.7	3212.7	4.3
221	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	1355.8	1355.8	4.4
222	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1096.2	1096.2	4.3
223	Chapel of Santa Catarina	19.3497107, -99.1705739	1952.5	1952.5	4.6
224	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3561.9	3561.9	4.4
225	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2909.9	2909.9	4.3
226	Parroquia San Jacinto	19.3446556, -99.1934147	1973.2	1973.2	4.7
227	Templo de Santiago apóstol	19.451025, -99.1368332	1881.8	1881.8	4.3
228	San Juan de Dios Church	19.4369854, -99.1434132	1741.5	1741.5	4.3
229	St. Augustine Parish	19.4352878, -99.19648199999999	829.3	829.3	4.7
230	Nuestra Señora del Socorro	19.4225726, -99.2069181	911.5	911.5	4.6
231	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	2771.5	2771.5	4.5
232	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1791.4	1791.4	4.6
233	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	3008.1	3008.1	4.1
234	CHURCH Cuevita	19.3491027, -99.2183226	1750.6	1750.6	4.4
235	Alcaldía Iztapalapa	19.3592904, -99.0925256	2872.8	2872.8	3.8
