Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
24	Palacio de la Escuela de Medicina	19.4379488, -99.1330325	3813.6	3813.6	4.6
25	Museo de Historia Natural	19.409833, -99.20151899999999	3839.9	3839.9	4.7
26	Former College of San Ildefonso	19.436341, -99.1308634	4031.9	4031.9	4.7
27	Toy Museum Old Mexico street Art	19.4153442, -99.1445236	3583.3	3583.3	4.2
28	Museo del Instituto de Geología de la UNAM	19.4502641, -99.1578017	4434.4	4434.4	4.6
29	Estanquillo Museum	19.4332695, -99.1361618	3670.0	3670.0	4.6
30	Museo Nacional de Arquitectura	19.4354995, -99.14118529999999	3732.3	3732.3	4.8
31	Museum of El Carmen	19.3453961, -99.1899237	2807.9	2807.9	4.7
32	Papalote Museo del Niño	19.4116523, -99.1947372	3578.8	3578.8	4.5
33	Arte Carrillo Gil Museum	19.3494444, -99.1902778	2974.0	2974.0	4.5
34	UNAM Museo de las Constituciones	19.4363673, -99.1294145	4070.0	4070.0	4.5
35	Museo Tamayo Arte Contemporáneo	19.42572, -99.181716	3839.2	3839.2	4.4
36	Museo del Chocolate	19.4294462, -99.1572271	3866.8	3866.8	4.5
37	Diego Rivera Mural Museum	19.4360279, -99.14693349999999	3997.8	3997.8	4.5
38	The National Museum of San Carlos	19.4380689, -99.1520429	4053.9	4053.9	4.6
39	Museo Jumex	19.4404568, -99.20359330000001	3848.4	3848.4	4.6
40	Museo Experimental el Eco	19.4334736, -99.1611887	4098.5	4098.5	4.2
41	Museum of light	19.4362372, -99.1299945	4082.5	4082.5	4.5
42	Museo Casa de Carranza	19.4311935, -99.163468	4062.2	4062.2	4.6
43	Jose Luis Cuevas Museum	19.4336944, -99.1289587	4012.5	4012.5	4.5
44	MODO Museo del Objeto	19.4202297, -99.15907620000002	3885.8	3885.8	4.5
45	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	2815.6	2815.6	4.4
46	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	3694.9	3694.9	4.7
47	Museo Universitario del Chopo	19.441993, -99.1567171	4220.3	4220.3	4.5
48	Regional Art Museum	19.5019399, -99.2116346	4591.6	4591.6	4.5
49	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	4008.3	4008.3	4.2
50	Regional Museum Altepepialcalli	19.1925056, -99.02178889999999	1913.3	1913.3	4.1
51	House Museum of Memory Indómita	19.4276917, -99.1346883	3435.4	3435.4	4.5
52	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	3041.4	3041.4	4.6
53	Museo del Caracol	19.4190145, -99.1834349	3825.8	3825.8	4.6
54	MI Indian Museum	19.4519111, -99.13131849999999	4320.5	4320.5	4.5
55	Museo Nacional de la Estampa	19.4370531, -99.1427154	3856.4	3856.4	4.5
56	New Fire Museum	19.3481804, -99.0914754	3859.7	3859.7	4.4
57	Museo ídolos del Esto	19.4378735, -99.16012979999999	4166.9	4166.9	3.8
58	Museo Nacional de Historia, Castillo de Chapultepec	19.4204791, -99.1818236	3926.2	3926.2	4.5
59	National Museum of the Revolution	19.4361972, -99.15463330000001	4084.0	4084.0	4.6
60	Museo Numismático Nacional	19.4396939, -99.1303667	3986.9	3986.9	4.6
61	Mexican Art Gallery GAM	19.413262, -99.18703599999999	3636.1	3636.1	4.5
62	Galería Arte XXI	19.4303069, -99.19247949999999	3747.9	3747.9	4.3
63	kurimanzutto	19.411377, -99.18760499999999	3572.0	3572.0	4.5
64	PROYECTOSMONCLOVA	19.4210233, -99.1559418	3825.3	3825.3	4.5
65	Galeria Ethra	19.4453626, -99.1788344	4309.3	4309.3	4.1
66	Málaga gallery. Contemporary art	19.371228, -99.182334	3482.5	3482.5	4.7
67	OSCAR ROMÁN GALLERY ART AND DESIGN	19.4276202, -99.1975442	3838.5	3838.5	4.6
68	Arte Hoy Galería	19.3557992, -99.16672799999999	3048.8	3048.8	3.6
69	Galería Aguafuerte	19.416628, -99.16006	3838.3	3838.3	4.5
70	Arroniz Contemporary Art	19.418647, -99.161943	3829.5	3829.5	4.5
71	Machete: Latin American Contemporary Art Gallery	19.4231295, -99.15991819999999	3802.9	3802.9	4.7
72	House of Gaga	19.4119833, -99.17119459999999	4013.4	4013.4	4.4
73	Galería Casa Lamm	19.418845, -99.159166	3757.3	3757.3	4.6
74	GALERIA DE ARTE CAMACHO	18.9869071, -99.09994429999999	5225.2	5225.2	4.8
75	LS / Galería | Galería de Arte Moderno y Contemporáneo	19.4304842, -99.2017032	3660.1	3660.1	4.3
76	Proyecto H Contemporáneo	19.4169736, -99.171982	4119.1	4119.1	5.0
77	PARQUE Galería	19.415567, -99.183673	3758.5	3758.5	4.2
78	ArtSpace Mexico	19.4086389, -99.17067779999999	3983.0	3983.0	4.5
79	AURA GALERIAS	19.420764, -99.211207	3864.2	3864.2	4.8
80	DLonngi ART	19.4093708, -99.17856309999999	3785.3	3785.3	4.5
81	Galería Hilario Galguera	19.4386784, -99.1616748	4142.0	4142.0	4.3
82	Jardín del Arte	19.4329512, -99.16193919999999	4082.9	4082.9	4.3
83	Galería RGR	19.4134518, -99.1845664	3716.3	3716.3	4.6
84	Galeria Art Forum S.A.	19.4050636, -99.241074	4014.3	4014.3	0.0
85	Galería de arte de la SHCP	19.435146, -99.1334973	3834.2	3834.2	4.6
86	Galería Mascota	19.417819, -99.170711	4036.1	4036.1	4.6
87	Carré d'artistes®	19.4307426, -99.19688959999999	3835.5	3835.5	4.5
88	101 Art Galleries	19.3827442, -99.2684606	3955.3	3955.3	3.3
89	Art point	19.4314498, -99.2026042	3819.9	3819.9	4.2
90	YAWÍ	19.4334666, -99.13429420000001	3662.9	3662.9	4.8
91	Traeger & Pinto Contemporary Art	19.41988, -99.160592	3872.0	3872.0	4.5
92	1 MES 1 ARTISTA	19.4333041, -99.1493874	3972.9	3972.9	0.0
93	White Cremnitz	19.4284585, -99.13922900000001	3553.5	3553.5	4.3
94	Centro Nacional de las Artes	19.3564533, -99.1407464	2697.1	2697.1	4.7
95	Museo Anahuacalli	19.3231754, -99.1439285	2661.0	2661.0	4.7
96	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	3041.4	3041.4	4.6
97	MI Indian Museum	19.4519111, -99.13131849999999	4320.5	4320.5	4.5
98	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	3479.8	3479.8	0.0
99	Bosque de Chapultepec	19.4194815, -99.18945579999999	3913.5	3913.5	4.6
100	Parque Tezozómoc	19.4998595, -99.210754	4614.2	4614.2	4.4
101	Parque Bicentenario	19.4686896, -99.1972629	5037.8	5037.8	4.7
102	La Mexicana Park	19.3574615, -99.27052119999999	3381.7	3381.7	4.7
103	Parque Hundido	19.3782922, -99.17874719999999	3409.1	3409.1	4.6
104	Cerro de la Estrella National Park	19.3439269, -99.0914995	7577.6	7577.6	4.4
105	Alameda Central	19.4357353, -99.1439486	3893.6	3893.6	4.6
106	El Tepeyac National Park	19.5039634, -99.1078041	5239.9	5239.9	4.1
107	Parque Naucalli	19.4930556, -99.24083329999999	4236.5	4236.5	4.4
108	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	3434.0	3434.0	4.5
109	parque rosendo	19.3842214, -99.1872569	3613.3	3613.3	3.3
110	Parque Lincoln	19.4298155, -99.1992389	3666.8	3666.8	4.6
111	Tlalpan National Park	19.2961412, -99.1931443	2339.9	2339.9	4.6
112	Parque España	19.4153363, -99.1711504	3892.5	3892.5	4.5
113	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2802.6	2802.6	4.3
114	Parque El Batán	19.3327776, -99.2060024	2819.7	2819.7	4.3
115	Azcatl Paqui	19.4728199, -99.20634319999999	4367.7	4367.7	4.0
116	Parque Lineal	19.4422863, -99.19160680000002	4349.6	4349.6	3.9
117	María Enriqueta Park	19.39945, -99.16717609999999	3606.2	3606.2	4.3
118	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	2961.6	2961.6	4.3
119	Arboledas Park	19.3779458, -99.16237129999999	3407.0	3407.0	4.5
120	Alfonso Esparza Oteo Park	19.3895948, -99.177103	3556.2	3556.2	4.5
121	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	4023.3	4023.3	4.3
122	Parque Xicoténcatl	19.3563455, -99.15073989999999	2964.8	2964.8	4.3
123	Jardin Centenario	19.3492985, -99.16380029999999	3168.7	3168.7	4.6
124	Parque Acacias	19.3641186, -99.17407709999999	3048.3	3048.3	4.4
125	parque pantitlan	19.4152253, -99.05840859999999	3510.7	3510.7	3.8
126	Mariano Matamoros Park	19.3858723, -99.1303425	3065.3	3065.3	4.1
127	Huayamilpas Ecological Park	19.3242607, -99.1504593	2754.6	2754.6	4.0
128	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	4144.9	4144.9	4.4
129	Parque San Lorenzo	19.3760197, -99.1767507	3506.0	3506.0	4.5
130	"Carpatos" Public Park	19.4144356, -99.2154837	3979.6	3979.6	4.1
131	Parque Ecologico Tarango	19.3468874, -99.2513898	2947.0	2947.0	4.2
132	San Simón Ticumac Park	19.3747984, -99.1430946	3135.9	3135.9	4.1
133	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	4184.6	4184.6	4.2
134	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	3413.7	3413.7	4.4
135	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	3644.6	3644.6	4.4
136	ACTEAL Park	19.4129173, -99.0681393	3609.3	3609.3	4.0
137	Cañitas Park	19.4534696, -99.17757569999999	4610.5	4610.5	4.1
138	Parque ecológico Presa Tarango	19.3606403, -99.2150303	3542.9	3542.9	4.1
139	American Park	19.4340768, -99.1966547	3819.4	3819.4	4.5
140	Chiamilpan Park	18.9892302, -99.2453096	4771.3	4771.3	4.4
141	Parque Pombo	19.3925015, -99.1834274	3553.3	3553.3	4.3
142	Cumbres del Ajusco National Park	19.1645013, -99.2922823	5904.5	5904.5	4.6
143	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	3511.2	3511.2	4.4
144	Parque San Luis Potosi	19.3480516, -99.18697949999999	2810.1	2810.1	4.3
145	Patoli Park	19.377046, -99.05976509999999	2958.1	2958.1	4.0
146	Niño Quemado Park	19.4375154, -99.08579549999999	3764.8	3764.8	4.0
147	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	3617.3	3617.3	3.9
148	Uno Park	19.3457255, -99.03482059999999	2826.2	2826.2	3.8
149	Pushkin Garden	19.4202716, -99.15464659999999	3703.1	3703.1	4.4
150	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	3015.1	3015.1	4.4
151	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	3295.9	3295.9	4.4
152	Parque Alerces	19.4045362, -99.24745940000001	3951.0	3951.0	4.4
153	Bombilla Park	19.346807, -99.18619540000002	2983.9	2983.9	4.6
154	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	3010.8	3010.8	4.1
155	Parque de las Montañas	19.347912, -99.12335829999999	2846.4	2846.4	4.3
156	Gustavo A. Madero Park	19.4907245, -99.1181194	4950.5	4950.5	3.9
157	Jalalpa 2000 Park	19.3710847, -99.24281649999999	3785.8	3785.8	3.8
158	RECREATIVO "JUSTICIA SOCIAL" - OFICIAL Park	19.478456, -99.0903752	4454.5	4454.5	3.9
159	Six Flags México	19.2956057, -99.21056519999999	2762.3	2762.3	4.5
160	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	3624.3	3624.3	4.3
161	¡Kataplum!	19.3139539, -99.0758048	2042.8	2042.8	4.3
162	Granja las Américas	19.4359004, -99.225202	4849.5	4849.5	4.4
163	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	4266.0	4266.0	4.4
164	Rancho Mágico	19.1914891, -99.1701533	3147.1	3147.1	4.5
165	Parque Los Columpios	19.034232, -99.231318	4744.9	4744.9	4.3
166	KidZania Cuicuilco	19.2981286, -99.18070019999999	2413.5	2413.5	4.5
167	Imagic Park	19.3978499, -99.2833847	4003.5	4003.5	4.3
168	Zoológico de Chapultepec	19.4232085, -99.1895256	3854.4	3854.4	4.1
169	Zoo San Juan De Aragon	19.4611421, -99.0811449	4206.1	4206.1	4.1
170	Zoológico Los Coyotes	19.319074, -99.1217271	2334.8	2334.8	4.4
171	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3931.8	3931.8	4.2
172	Acuario Inbursa	19.4399011, -99.2051139	3834.3	3834.3	4.5
173	Acuario Interactivo	19.4416421, -99.20390049999999	4029.8	4029.8	4.6
174	Rectory Lord of Marvels	19.3832188, -99.14915429999999	3128.5	3128.5	4.6
175	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	4868.0	4868.0	4.7
176	Parroquia de Santa María la Redonda	19.4411626, -99.140851	3938.2	3938.2	4.4
177	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2975.1	2975.1	4.7
178	Parroquia de Santa Catalina	19.3786023, -99.2084505	3593.7	3593.7	4.5
179	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	3994.2	3994.2	4.4
180	Parish of Our Father	19.265789, -99.13153199999999	1520.9	1520.9	4.6
181	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	4034.7	4034.7	4.7
182	Church of San Bernardo	19.4308451, -99.1338559	3477.9	3477.9	4.4
183	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	3686.5	3686.5	4.6
184	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	3199.9	3199.9	4.5
185	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	3406.1	3406.1	4.3
186	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	2747.0	2747.0	4.5
187	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	4343.1	4343.1	4.6
188	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2730.4	2730.4	4.4
189	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	4490.6	4490.6	4.5
190	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	4524.1	4524.1	4.6
191	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	3373.8	3373.8	4.5
192	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	3373.7	3373.7	4.7
193	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	4758.5	4758.5	4.4
194	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	3348.7	3348.7	4.7
195	Regina Coeli parish	19.4279059, -99.1389415	3564.2	3564.2	4.4
196	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	3878.3	3878.3	4.2
197	Parroquía de la Divina Providencia	19.405143, -99.165639	3794.7	3794.7	4.6
198	Church of San Francisco	19.4335142, -99.1401466	3686.2	3686.2	4.7
199	Parroquia de San Fernando	19.4394444, -99.1486111	3964.1	3964.1	4.2
200	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2759.1	2759.1	4.5
201	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	3632.6	3632.6	4.7
202	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	4074.8	4074.8	4.2
203	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	3896.4	3896.4	4.3
204	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	4538.7	4538.7	4.1
205	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	3095.5	3095.5	4.5
206	Iglesia De Coyoacan	19.348308, -99.16221069999999	2946.3	2946.3	4.7
207	San Pedro Apostol Church	19.2957593, -99.17704889999999	2216.7	2216.7	4.5
208	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	3985.3	3985.3	4.4
209	Parroquia de San Matías Apóstol	19.3901044, -99.121135	3358.5	3358.5	4.4
210	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	3830.4	3830.4	4.6
211	Chapel of Animas	19.4349528, -99.1332757	3928.4	3928.4	4.5
212	Church of Santa Ines	19.4926641, -99.18960059999999	4813.8	4813.8	3.8
213	Parroquia De Monte Carmelo	19.3755348, -99.1973436	3557.0	3557.0	4.4
214	Parroquia Merced de las Huertas	19.4513116, -99.1729584	4306.1	4306.1	4.4
215	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	3913.5	3913.5	4.7
216	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	4207.8	4207.8	4.6
217	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	3136.5	3136.5	4.3
218	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	4250.5	4250.5	4.4
219	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	4382.3	4382.3	4.3
220	Chapel of Santa Catarina	19.3497107, -99.1705739	3145.4	3145.4	4.6
221	Parroquia de Cristo del Mar	19.2856619, -99.0615689	1506.9	1506.9	4.4
222	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3522.0	3522.0	4.3
223	Parroquia San Jacinto	19.3446556, -99.1934147	3083.6	3083.6	4.7
224	Templo de Santiago apóstol	19.451025, -99.1368332	4118.7	4118.7	4.3
225	San Juan de Dios Church	19.4369854, -99.1434132	3808.7	3808.7	4.3
226	St. Augustine Parish	19.4352878, -99.19648199999999	3842.0	3842.0	4.7
227	Nuestra Señora del Socorro	19.4225726, -99.2069181	3751.8	3751.8	4.5
228	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	4587.3	4587.3	4.5
229	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	4684.7	4684.7	4.6
230	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	3485.5	3485.5	4.1
231	CHURCH Cuevita	19.3491027, -99.2183226	3326.4	3326.4	4.4
232	Saint Anthony of padua	19.32814, -99.1415394	2380.3	2380.3	4.4
233	Parroquia Santa Rita de Casia	19.38675, -99.1356722	2939.9	2939.9	4.6
234	Ayuntamiento de Tlalmanalco	19.2058306, -98.8023626	4693.5	4693.5	4.2
235	Alcaldía Iztapalapa	19.3592904, -99.0925256	2996.4	2996.4	3.8
