Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
42	Museo Casa de Carranza	19.4311935, -99.163468	3717.1	3717.1	4.6
43	Natural History Museum of Ecatepec	19.5469044, -99.03670129999999	3997.6	3997.6	4.4
44	MODO Museo del Objeto	19.4202297, -99.15907620000002	3558.3	3558.3	4.5
45	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	1400.2	1400.2	4.4
46	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	3349.8	3349.8	4.7
47	Museo Universitario del Chopo	19.441993, -99.1567171	3733.6	3733.6	4.5
48	Regional Art Museum	19.5019399, -99.2116346	4323.5	4323.5	4.5
49	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	3769.3	3769.3	4.2
50	Regional Museum Altepepialcalli	19.1925056, -99.02178889999999	3381.1	3381.1	4.1
51	House Museum of Memory Indómita	19.4276917, -99.1346883	3098.2	3098.2	4.5
52	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	3393.4	3393.4	4.6
53	Museo del Caracol	19.4190145, -99.1834349	3719.7	3719.7	4.6
54	MI Indian Museum	19.4519111, -99.13131849999999	3329.2	3329.2	4.5
55	Museum Adolfo Lopez Mateos	19.5631838, -99.248143	5524.1	5524.1	4.2
56	Museo Nacional de la Estampa	19.4370531, -99.1427154	3509.5	3509.5	4.5
57	New Fire Museum	19.3481804, -99.0914754	2434.7	2434.7	4.4
58	Museo ídolos del Esto	19.4378735, -99.16012979999999	3843.8	3843.8	3.8
59	Museo Nacional de Historia, Castillo de Chapultepec	19.4204791, -99.1818236	3667.3	3667.3	4.5
60	National Museum of the Revolution	19.4361972, -99.15463330000001	3678.0	3678.0	4.6
61	Mexican Art Gallery GAM	19.413262, -99.18703599999999	3752.1	3752.1	4.5
62	Galería Arte XXI	19.4303069, -99.19247949999999	4011.3	4011.3	4.3
63	kurimanzutto	19.411377, -99.18760499999999	3688.0	3688.0	4.5
64	PROYECTOSMONCLOVA	19.4210233, -99.1559418	3500.3	3500.3	4.5
65	Galeria Ethra	19.4453626, -99.1788344	4025.9	4025.9	4.1
66	Málaga gallery. Contemporary art	19.371228, -99.182334	3211.9	3211.9	4.7
67	OSCAR ROMÁN GALLERY ART AND DESIGN	19.4276202, -99.1975442	4190.5	4190.5	4.6
68	Arte Hoy Galería	19.3557992, -99.16672799999999	2778.2	2778.2	3.6
69	Galería Aguafuerte	19.416628, -99.16006	3583.6	3583.6	4.5
70	Arroniz Contemporary Art	19.418647, -99.161943	3545.3	3545.3	4.5
71	Machete: Latin American Contemporary Art Gallery	19.4231295, -99.15991819999999	3475.4	3475.4	4.7
72	House of Gaga	19.4119833, -99.17119459999999	3645.1	3645.1	4.4
73	Galería Casa Lamm	19.418845, -99.159166	3473.1	3473.1	4.6
74	LS / Galería | Galería de Arte Moderno y Contemporáneo	19.4304842, -99.2017032	4012.1	4012.1	4.3
75	Proyecto H Contemporáneo	19.4169736, -99.171982	3850.9	3850.9	5.0
76	PARQUE Galería	19.415567, -99.183673	3807.7	3807.7	4.2
77	ArtSpace Mexico	19.4086389, -99.17067779999999	3556.4	3556.4	4.5
78	AURA GALERIAS	19.420764, -99.211207	4216.2	4216.2	4.8
79	DLonngi ART	19.4093708, -99.17856309999999	3666.2	3666.2	4.5
80	Galería Hilario Galguera	19.4386784, -99.1616748	3876.0	3876.0	4.3
81	Jardín del Arte	19.4329512, -99.16193919999999	3737.8	3737.8	4.3
82	Galería RGR	19.4134518, -99.1845664	3815.4	3815.4	4.6
83	Galeria Art Forum S.A.	19.4050636, -99.241074	4366.3	4366.3	0.0
84	Galería de arte de la SHCP	19.435146, -99.1334973	3497.0	3497.0	4.6
85	Galería Mascota	19.417819, -99.170711	3691.0	3691.0	4.6
86	101 Art Galleries	19.3827442, -99.2684606	4307.3	4307.3	3.3
87	Mariana Garcia Arte Contemporaneo	19.4332681, -99.19330500000001	4098.3	4098.3	3.0
88	Traeger & Pinto Contemporary Art	19.41988, -99.160592	3587.8	3587.8	4.5
89	YAWÍ	19.4334666, -99.13429420000001	3325.7	3325.7	4.8
90	1 MES 1 ARTISTA	19.4333041, -99.1493874	3627.8	3627.8	0.0
91	White Cremnitz	19.4284585, -99.13922900000001	3216.3	3216.3	4.3
92	Centro Nacional de las Artes	19.3564533, -99.1407464	2956.6	2956.6	4.7
93	Museo Anahuacalli	19.3231754, -99.1439285	3074.6	3074.6	4.7
94	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	3393.4	3393.4	4.6
95	MI Indian Museum	19.4519111, -99.13131849999999	3329.2	3329.2	4.5
96	Bosque de Chapultepec	19.4194815, -99.18945579999999	4179.1	4179.1	4.6
97	Parque Tezozómoc	19.4998595, -99.210754	4346.1	4346.1	4.4
98	Parque Bicentenario	19.4686896, -99.1972629	4716.7	4716.7	4.7
99	La Mexicana Park	19.3574615, -99.27052119999999	3733.7	3733.7	4.7
100	Parque Hundido	19.3782922, -99.17874719999999	3459.0	3459.0	4.6
101	Cerro de la Estrella National Park	19.3439269, -99.0914995	6152.6	6152.6	4.4
102	El Tepeyac National Park	19.5039634, -99.1078041	3894.3	3894.3	4.1
103	Alameda Central	19.4357353, -99.1439486	3573.0	3573.0	4.6
104	Parque Naucalli	19.4930556, -99.24083329999999	4588.5	4588.5	4.4
105	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	3786.0	3786.0	4.5
106	parque rosendo	19.3842214, -99.1872569	3321.2	3321.2	3.3
107	Parque Lincoln	19.4298155, -99.1992389	4018.8	4018.8	4.6
108	Tlalpan National Park	19.2961412, -99.1931443	2691.9	2691.9	4.6
109	Parque España	19.4153363, -99.1711504	3664.2	3664.2	4.5
110	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	3062.1	3062.1	4.3
111	Parque El Batán	19.3327776, -99.2060024	3171.7	3171.7	4.3
112	Azcatl Paqui	19.4728199, -99.20634319999999	4656.0	4656.0	4.0
113	Parque Lineal	19.4422863, -99.19160680000002	4410.7	4410.7	3.9
114	María Enriqueta Park	19.39945, -99.16717609999999	3469.6	3469.6	4.3
115	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	2810.9	2810.9	4.3
116	Arboledas Park	19.3779458, -99.16237129999999	3315.2	3315.2	4.5
117	Alfonso Esparza Oteo Park	19.3895948, -99.177103	3518.2	3518.2	4.5
118	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	4375.3	4375.3	4.3
119	Tlaltecahuacan Park	19.5837198, -98.8791858	4657.8	4657.8	4.3
120	Parque Xicoténcatl	19.3563455, -99.15073989999999	2762.7	2762.7	4.3
121	Jardin Centenario	19.3492985, -99.16380029999999	2898.1	2898.1	4.6
122	Parque Acacias	19.3641186, -99.17407709999999	2777.7	2777.7	4.4
123	parque pantitlan	19.4152253, -99.05840859999999	2196.9	2196.9	3.8
124	Mariano Matamoros Park	19.3858723, -99.1303425	2738.2	2738.2	4.1
125	Huayamilpas Ecological Park	19.3242607, -99.1504593	3106.6	3106.6	4.0
126	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	4496.9	4496.9	4.4
127	Parque San Lorenzo	19.3760197, -99.1767507	3237.0	3237.0	4.5
128	"Carpatos" Public Park	19.4144356, -99.2154837	4331.6	4331.6	4.1
129	Parque Ecologico Tarango	19.3468874, -99.2513898	3299.0	3299.0	4.2
130	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	3917.6	3917.6	4.2
131	San Simón Ticumac Park	19.3747984, -99.1430946	2940.1	2940.1	4.1
132	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	2481.4	2481.4	4.4
133	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	3422.6	3422.6	4.4
134	ACTEAL Park	19.4129173, -99.0681393	2041.2	2041.2	4.0
135	Cañitas Park	19.4534696, -99.17757569999999	4104.2	4104.2	4.1
136	Parque ecológico Presa Tarango	19.3606403, -99.2150303	3894.9	3894.9	4.1
137	Parque Pombo	19.3925015, -99.1834274	3623.1	3623.1	4.3
138	Cumbres del Ajusco National Park	19.1645013, -99.2922823	6449.2	6449.2	4.6
139	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2277.5	2277.5	4.4
140	Parque San Luis Potosi	19.3480516, -99.18697949999999	3162.1	3162.1	4.3
141	Ehécatl Ecological Park	19.58903, -99.048645	4144.6	4144.6	4.4
142	Patoli Park	19.377046, -99.05976509999999	1724.4	1724.4	4.0
143	Niño Quemado Park	19.4375154, -99.08579549999999	2611.5	2611.5	4.0
144	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2049.2	2049.2	3.9
145	Uno Park	19.3457255, -99.03482059999999	879.2	879.2	3.8
146	Pushkin Garden	19.4202716, -99.15464659999999	3375.6	3375.6	4.4
147	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	3367.1	3367.1	4.4
148	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	2945.6	2945.6	4.4
149	Parque Alerces	19.4045362, -99.24745940000001	4303.0	4303.0	4.4
150	Bombilla Park	19.346807, -99.18619540000002	3335.9	3335.9	4.6
151	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	3362.8	3362.8	4.1
152	Parque de las Montañas	19.347912, -99.12335829999999	2519.4	2519.4	4.3
153	Gustavo A. Madero Park	19.4907245, -99.1181194	3738.7	3738.7	3.9
154	Jalalpa 2000 Park	19.3710847, -99.24281649999999	4137.8	4137.8	3.8
155	RECREATIVO "JUSTICIA SOCIAL" - OFICIAL Park	19.478456, -99.0903752	3301.2	3301.2	3.9
156	Six Flags México	19.2956057, -99.21056519999999	3114.3	3114.3	4.5
157	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	3976.3	3976.3	4.3
158	¡Kataplum!	19.3139539, -99.0758048	1581.9	1581.9	4.3
159	Apipilpark	19.5381672, -98.752968	4754.0	4754.0	4.4
160	Parque Atlmeya	19.5040833, -98.77300919999999	5051.3	5051.3	4.1
161	Theme Park "Mini Worlds"	19.5640617, -99.205506	5128.7	5128.7	4.4
162	Granja las Américas	19.4359004, -99.225202	5201.5	5201.5	4.4
163	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	4618.0	4618.0	4.4
164	Rancho Mágico	19.1914891, -99.1701533	3691.8	3691.8	4.5
165	KidZania Cuicuilco	19.2981286, -99.18070019999999	2765.5	2765.5	4.5
166	Zoológico de Chapultepec	19.4232085, -99.1895256	4120.0	4120.0	4.1
167	Zoo San Juan De Aragon	19.4611421, -99.0811449	3052.8	3052.8	4.1
168	Zoológico Los Coyotes	19.319074, -99.1217271	2126.9	2126.9	4.4
169	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	1901.4	1901.4	4.2
170	Acuario Inbursa	19.4399011, -99.2051139	4186.3	4186.3	4.5
171	Acuario Interactivo	19.4416421, -99.20390049999999	4381.8	4381.8	4.6
172	Rectory Lord of Marvels	19.3832188, -99.14915429999999	2932.7	2932.7	4.6
173	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	3794.7	3794.7	4.7
174	Parroquia de Santa María la Redonda	19.4411626, -99.140851	3513.4	3513.4	4.4
175	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	3234.6	3234.6	4.7
176	Parroquia de Santa Catalina	19.3786023, -99.2084505	3945.7	3945.7	4.5
177	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	4346.2	4346.2	4.4
178	Parish of Our Father	19.265789, -99.13153199999999	2786.8	2786.8	4.6
179	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	3697.5	3697.5	4.7
180	Church of San Bernardo	19.4308451, -99.1338559	3140.7	3140.7	4.4
181	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	3384.9	3384.9	4.6
182	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	2729.9	2729.9	4.5
183	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	2632.3	2632.3	4.3
184	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	2683.9	2683.9	4.5
185	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	3444.9	3444.9	4.6
186	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1797.9	1797.9	4.4
187	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	3873.6	3873.6	4.5
188	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	4876.1	4876.1	4.6
189	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	3103.2	3103.2	4.5
190	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	3205.4	3205.4	4.7
191	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	4021.0	4021.0	4.4
192	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	3700.7	3700.7	4.7
193	Regina Coeli parish	19.4279059, -99.1389415	3227.0	3227.0	4.4
194	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	3533.2	3533.2	4.2
195	Parroquía de la Divina Providencia	19.405143, -99.165639	3435.1	3435.1	4.6
196	Church of San Francisco	19.4335142, -99.1401466	3341.1	3341.1	4.7
197	Parroquia de San Fernando	19.4394444, -99.1486111	3565.8	3565.8	4.2
198	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	3111.1	3111.1	4.5
199	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	3984.6	3984.6	4.7
200	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	3401.2	3401.2	4.2
201	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	4250.0	4250.0	4.6
202	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	3532.6	3532.6	4.3
203	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	3559.6	3559.6	4.1
204	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	3447.5	3447.5	4.5
205	Iglesia De Coyoacan	19.348308, -99.16221069999999	3205.8	3205.8	4.7
206	San Pedro Apostol Church	19.2957593, -99.17704889999999	2568.7	2568.7	4.5
207	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2832.0	2832.0	4.4
208	Parroquia de San Matías Apóstol	19.3901044, -99.121135	2709.5	2709.5	4.4
209	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	4182.4	4182.4	4.6
210	Chapel of Animas	19.4349528, -99.1332757	3591.2	3591.2	4.5
211	Church of Santa Ines	19.4926641, -99.18960059999999	4480.0	4480.0	3.8
212	Parroquia De Monte Carmelo	19.3755348, -99.1973436	3262.2	3262.2	4.4
213	Parroquia Merced de las Huertas	19.4513116, -99.1729584	3850.2	3850.2	4.4
214	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	5432.3	5432.3	4.6
215	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	3746.7	3746.7	4.7
216	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	3569.7	3569.7	4.6
217	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	1106.1	1106.1	4.3
218	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	3656.4	3656.4	4.4
219	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	4354.0	4354.0	4.3
220	Chapel of Santa Catarina	19.3497107, -99.1705739	2944.5	2944.5	4.6
221	Parroquia de Cristo del Mar	19.2856619, -99.0615689	1030.0	1030.0	4.4
222	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3874.0	3874.0	4.3
223	Parroquia San Jacinto	19.3446556, -99.1934147	3435.6	3435.6	4.7
224	Templo de Santiago apóstol	19.451025, -99.1368332	3349.3	3349.3	4.3
225	San Juan de Dios Church	19.4369854, -99.1434132	3463.6	3463.6	4.3
226	St. Augustine Parish	19.4352878, -99.19648199999999	4194.0	4194.0	4.7
227	Nuestra Señora del Socorro	19.4225726, -99.2069181	4103.8	4103.8	4.5
228	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	3434.0	3434.0	4.5
229	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	3948.9	3948.9	4.6
230	CHURCH Cuevita	19.3491027, -99.2183226	3678.4	3678.4	4.4
231	Saint Anthony of padua	19.32814, -99.1415394	2822.6	2822.6	4.4
232	Ayuntamiento de Tlalmanalco	19.2058306, -98.8023626	3050.0	3050.0	4.2
233	Alcaldía Iztapalapa	19.3592904, -99.0925256	1581.0	1581.0	3.8
