Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
80	Galeria Art Forum S.A.	19.4050636, -99.241074	1229.5	1229.5	0.0
81	AURA GALERIAS	19.420764, -99.211207	757.7	757.7	4.8
82	Galería Hilario Galguera	19.4386784, -99.1616748	654.4	654.4	4.3
83	Galería RGR	19.4134518, -99.1845664	159.3	159.3	4.6
84	Galería de arte de la SHCP	19.435146, -99.1334973	1507.6	1507.6	4.6
85	Galería Mascota	19.417819, -99.170711	593.5	593.5	4.6
86	Carré d'artistes®	19.4307426, -99.19688959999999	660.7	660.7	4.5
87	101 Art Galleries	19.3827442, -99.2684606	1433.1	1433.1	3.3
88	Mariana Garcia Arte Contemporaneo	19.4332681, -99.19330500000001	660.1	660.1	3.0
89	Art point	19.4314498, -99.2026042	891.6	891.6	4.2
90	YAWÍ	19.4334666, -99.13429420000001	1336.3	1336.3	4.8
91	Traeger & Pinto Contemporary Art	19.41988, -99.160592	710.3	710.3	4.5
92	1 MES 1 ARTISTA	19.4333041, -99.1493874	944.3	944.3	0.0
93	White Cremnitz	19.4284585, -99.13922900000001	1156.6	1156.6	4.3
94	Centro Nacional de las Artes	19.3564533, -99.1407464	1240.7	1240.7	4.7
95	Museo Anahuacalli	19.3231754, -99.1439285	1846.3	1846.3	4.7
96	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1284.9	1284.9	4.6
97	MI Indian Museum	19.4519111, -99.13131849999999	1402.3	1402.3	4.5
98	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	971.2	971.2	0.0
99	OVALO Galería de Arte	19.3961471, -99.16948239999999	590.1	590.1	4.5
100	Bosque de Chapultepec	19.4194815, -99.18945579999999	740.9	740.9	4.6
101	Parque Tezozómoc	19.4998595, -99.210754	1697.4	1697.4	4.4
102	Parque Bicentenario	19.4686896, -99.1972629	1747.5	1747.5	4.7
103	Parque Hundido	19.3782922, -99.17874719999999	853.8	853.8	4.6
104	La Mexicana Park	19.3574615, -99.27052119999999	1238.6	1238.6	4.7
105	Cerro de la Estrella National Park	19.3439269, -99.0914995	6489.2	6489.2	4.4
106	Espejo de los Lirios Park	19.651843, -99.21830179999999	2749.8	2749.8	4.3
107	El Tepeyac National Park	19.5039634, -99.1078041	1886.4	1886.4	4.1
108	Parque Ecológico EHECATL	19.5943439, -99.0545412	2699.2	2699.2	4.5
109	Alameda Central	19.4357353, -99.1439486	1142.5	1142.5	4.6
110	Parque Naucalli	19.4930556, -99.24083329999999	1319.7	1319.7	4.4
111	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1026.8	1026.8	4.5
112	parque rosendo	19.3842214, -99.1872569	889.6	889.6	3.3
113	Parque Lincoln	19.4298155, -99.1992389	735.0	735.0	4.6
114	Esculturas Park	19.65598, -99.2044432	2880.9	2880.9	4.4
115	Ehécatl Ecological Park	19.58903, -99.048645	2430.6	2430.6	4.4
116	Tlalpan National Park	19.2961412, -99.1931443	1734.7	1734.7	4.6
117	Parque España	19.4153363, -99.1711504	371.7	371.7	4.5
118	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	1849.7	1849.7	4.3
119	Parque El Batán	19.3327776, -99.2060024	1293.0	1293.0	4.3
120	Azcatl Paqui	19.4728199, -99.20634319999999	1450.9	1450.9	4.0
121	Parque Lineal	19.4422863, -99.19160680000002	1174.8	1174.8	3.9
122	María Enriqueta Park	19.39945, -99.16717609999999	618.0	618.0	4.3
123	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1306.9	1306.9	4.3
124	Arboledas Park	19.3779458, -99.16237129999999	1155.3	1155.3	4.5
125	Alfonso Esparza Oteo Park	19.3895948, -99.177103	710.1	710.1	4.5
126	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1106.5	1106.5	4.3
127	Parque Xicoténcatl	19.3563455, -99.15073989999999	1262.4	1262.4	4.3
128	Parque Acacias	19.3641186, -99.17407709999999	1147.4	1147.4	4.4
129	parque pantitlan	19.4152253, -99.05840859999999	1890.8	1890.8	3.8
130	Mariano Matamoros Park	19.3858723, -99.1303425	1294.8	1294.8	4.1
131	Huayamilpas Ecological Park	19.3242607, -99.1504593	1958.7	1958.7	4.0
132	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1228.1	1228.1	4.4
133	Parque San Lorenzo	19.3760197, -99.1767507	950.7	950.7	4.5
134	Parque Patolli	19.3691968, -99.00818389999999	2496.5	2496.5	3.8
135	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3495.3	3495.3	4.8
136	Parque Ecologico Tarango	19.3468874, -99.2513898	1383.7	1383.7	4.2
137	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	727.3	727.3	4.2
138	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1316.0	1316.0	4.4
139	San Simón Ticumac Park	19.3747984, -99.1430946	1299.8	1299.8	4.1
140	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1065.0	1065.0	4.4
141	ACTEAL Park	19.4129173, -99.0681393	1737.6	1737.6	4.0
142	Cañitas Park	19.4534696, -99.17757569999999	1122.9	1122.9	4.1
143	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1391.6	1391.6	4.1
144	Parque Pombo	19.3925015, -99.1834274	540.7	540.7	4.3
145	Cumbres del Ajusco National Park	19.1645013, -99.2922823	6008.4	6008.4	4.6
146	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	1926.3	1926.3	4.4
147	Parque San Luis Potosi	19.3480516, -99.18697949999999	1451.5	1451.5	4.3
148	Patoli Park	19.377046, -99.05976509999999	2053.7	2053.7	4.0
149	Niño Quemado Park	19.4375154, -99.08579549999999	1667.1	1667.1	4.0
150	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1742.7	1742.7	3.9
151	Uno Park	19.3457255, -99.03482059999999	2602.1	2602.1	3.8
152	Pushkin Garden	19.4202716, -99.15464659999999	716.2	716.2	4.4
153	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1013.0	1013.0	4.4
154	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1198.5	1198.5	4.4
155	Parque Alerces	19.4045362, -99.24745940000001	1273.8	1273.8	4.4
156	Bombilla Park	19.346807, -99.18619540000002	1473.1	1473.1	4.6
157	Parque de las Montañas	19.347912, -99.12335829999999	1637.5	1637.5	4.3
158	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1914.1	1914.1	4.1
159	Gustavo A. Madero Park	19.4907245, -99.1181194	1821.3	1821.3	3.9
160	Six Flags México	19.2956057, -99.21056519999999	1923.9	1923.9	4.5
161	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	417.1	417.1	4.3
162	¡Kataplum!	19.3139539, -99.0758048	2802.4	2802.4	4.3
163	Perimagico	19.6025482, -99.1916849	2358.6	2358.6	4.1
164	Theme Park "Mini Worlds"	19.5640617, -99.205506	2287.5	2287.5	4.4
165	Granja las Américas	19.4359004, -99.225202	2100.0	2100.0	4.4
166	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	1892.7	1892.7	4.4
167	Rancho Mágico	19.1914891, -99.1701533	3251.0	3251.0	4.5
168	KidZania Cuicuilco	19.2981286, -99.18070019999999	1949.7	1949.7	4.5
169	Imagic Park	19.3978499, -99.2833847	1630.2	1630.2	4.3
170	Zoológico de Chapultepec	19.4232085, -99.1895256	681.8	681.8	4.1
171	Zoo San Juan De Aragon	19.4611421, -99.0811449	1971.4	1971.4	4.1
172	Zoológico Los Coyotes	19.319074, -99.1217271	1951.3	1951.3	4.4
173	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2702.8	2702.8	4.2
174	Acuario Inbursa	19.4399011, -99.2051139	1035.5	1035.5	4.5
175	Acuario Interactivo	19.4416421, -99.20390049999999	1231.0	1231.0	4.6
176	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1175.5	1175.5	4.6
177	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1514.5	1514.5	4.7
178	Parroquia de Santa María la Redonda	19.4411626, -99.140851	1122.0	1122.0	4.4
179	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1387.8	1387.8	4.7
180	Parroquia de Santa Catalina	19.3786023, -99.2084505	1186.5	1186.5	4.5
181	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1077.8	1077.8	4.4
182	Church of San Bernardo	19.4308451, -99.1338559	1151.3	1151.3	4.4
183	Parish of Our Father	19.265789, -99.13153199999999	2476.9	2476.9	4.6
184	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	1708.1	1708.1	4.7
185	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1282.4	1282.4	4.5
186	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1415.8	1415.8	4.3
187	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	1309.8	1309.8	4.6
188	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1416.0	1416.0	4.5
189	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	1084.5	1084.5	4.6
190	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1750.5	1750.5	4.4
191	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	1003.0	1003.0	4.5
192	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	1607.3	1607.3	4.6
193	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1270.0	1270.0	4.5
194	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	818.4	818.4	4.7
195	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	1240.8	1240.8	4.2
196	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1269.2	1269.2	4.4
197	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	1231.2	1231.2	4.7
198	Regina Coeli parish	19.4279059, -99.1389415	1167.3	1167.3	4.4
199	Parroquía de la Divina Providencia	19.405143, -99.165639	589.0	589.0	4.6
200	Church of San Francisco	19.4335142, -99.1401466	1119.1	1119.1	4.7
201	Parroquia de San Fernando	19.4394444, -99.1486111	1052.4	1052.4	4.2
202	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	1691.7	1691.7	4.5
203	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	833.8	833.8	4.7
204	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	1141.9	1141.9	4.2
205	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	2028.9	2028.9	4.6
206	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	1365.6	1365.6	4.3
207	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	1336.9	1336.9	4.1
208	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	1830.6	1830.6	4.5
209	Iglesia De Coyoacan	19.348308, -99.16221069999999	1359.0	1359.0	4.7
210	San Pedro Apostol Church	19.2957593, -99.17704889999999	2039.6	2039.6	4.5
211	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1841.5	1841.5	4.4
212	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1502.7	1502.7	4.4
213	Chapel of Animas	19.4349528, -99.1332757	1601.8	1601.8	4.5
214	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	941.6	941.6	4.6
215	Church of Santa Ines	19.4926641, -99.18960059999999	1549.0	1549.0	3.8
216	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1012.6	1012.6	4.4
217	Parroquia Merced de las Huertas	19.4513116, -99.1729584	818.5	818.5	4.4
218	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2132.6	2132.6	4.6
219	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	392.7	392.7	4.7
220	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	1088.5	1088.5	4.6
221	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2492.0	2492.0	4.3
222	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	762.9	762.9	4.4
223	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1149.8	1149.8	4.3
224	Chapel of Santa Catarina	19.3497107, -99.1705739	1206.6	1206.6	4.6
225	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3135.6	3135.6	4.4
226	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2525.9	2525.9	4.3
227	Parroquia San Jacinto	19.3446556, -99.1934147	1471.4	1471.4	4.7
228	San Juan de Dios Church	19.4369854, -99.1434132	1183.8	1183.8	4.3
229	St. Augustine Parish	19.4352878, -99.19648199999999	783.2	783.2	4.7
230	Nuestra Señora del Socorro	19.4225726, -99.2069181	645.3	645.3	4.6
231	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	2177.2	2177.2	4.5
232	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1197.1	1197.1	4.6
233	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2287.4	2287.4	4.1
234	CHURCH Cuevita	19.3491027, -99.2183226	1324.3	1324.3	4.4
235	Saint Anthony of padua	19.32814, -99.1415394	1541.4	1541.4	4.4
236	Alcaldía Iztapalapa	19.3592904, -99.0925256	2152.1	2152.1	3.8
