Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
73	Machete: Latin American Contemporary Art Gallery	19.4231295, -99.15991819999999	2337.5	2337.5	4.7
74	LS / Galería | Galería de Arte Moderno y Contemporáneo	19.4304842, -99.2017032	2208.3	2208.3	4.3
75	Proyecto H Contemporáneo	19.4169736, -99.171982	2730.6	2730.6	5.0
76	ArtSpace Mexico	19.4086389, -99.17067779999999	2504.8	2504.8	4.5
77	PARQUE Galería	19.415567, -99.183673	2306.7	2306.7	4.2
78	DLonngi ART	19.4093708, -99.17856309999999	2333.5	2333.5	4.5
79	Jardín del Arte	19.4329512, -99.16193919999999	2617.5	2617.5	4.3
80	Galeria Art Forum S.A.	19.4050636, -99.241074	2508.0	2508.0	0.0
81	Galería de arte de la SHCP	19.435146, -99.1334973	2368.8	2368.8	4.6
82	AURA GALERIAS	19.420764, -99.211207	2412.4	2412.4	4.8
83	Galería Hilario Galguera	19.4386784, -99.1616748	2690.2	2690.2	4.3
84	Carré d'artistes®	19.4307426, -99.19688959999999	2383.7	2383.7	4.5
85	Galería Mascota	19.417819, -99.170711	2570.7	2570.7	4.6
86	INBA Galería José María Velasco	19.4479635, -99.13236239999999	2668.5	2668.5	4.4
87	Galería RGR	19.4134518, -99.1845664	2264.5	2264.5	4.6
88	Art point	19.4314498, -99.2026042	2368.1	2368.1	4.2
89	101 Art Galleries	19.3827442, -99.2684606	2449.0	2449.0	3.3
90	Traeger & Pinto Contemporary Art	19.41988, -99.160592	2406.6	2406.6	4.5
91	YAWÍ	19.4334666, -99.13429420000001	2197.5	2197.5	4.8
92	White Cremnitz	19.4284585, -99.13922900000001	2088.1	2088.1	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	1231.7	1231.7	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	1133.6	1133.6	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1485.6	1485.6	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	2855.1	2855.1	4.5
97	Bosque de Chapultepec	19.4194815, -99.18945579999999	2461.7	2461.7	4.6
98	Parque Tezozómoc	19.4998595, -99.210754	3162.4	3162.4	4.4
99	Parque Bicentenario	19.4686896, -99.1972629	3586.0	3586.0	4.7
100	La Mexicana Park	19.3574615, -99.27052119999999	1875.4	1875.4	4.7
101	Parque Hundido	19.3782922, -99.17874719999999	1957.3	1957.3	4.6
102	Cerro de la Estrella National Park	19.3439269, -99.0914995	6557.3	6557.3	4.4
103	El Tepeyac National Park	19.5039634, -99.1078041	3774.5	3774.5	4.1
104	Alameda Central	19.4357353, -99.1439486	2428.2	2428.2	4.6
105	Parque Naucalli	19.4930556, -99.24083329999999	2784.7	2784.7	4.4
106	parque rosendo	19.3842214, -99.1872569	2126.4	2126.4	3.3
107	Parque Lincoln	19.4298155, -99.1992389	2215.0	2215.0	4.6
108	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1982.2	1982.2	4.5
109	Tlalpan National Park	19.2961412, -99.1931443	692.5	692.5	4.6
110	Parque España	19.4153363, -99.1711504	2440.7	2440.7	4.5
111	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	1337.2	1337.2	4.3
112	Parque El Batán	19.3327776, -99.2060024	1263.9	1263.9	4.3
113	Azcatl Paqui	19.4728199, -99.20634319999999	2915.9	2915.9	4.0
114	Parque Lineal	19.4422863, -99.19160680000002	2897.8	2897.8	3.9
115	María Enriqueta Park	19.39945, -99.16717609999999	2154.4	2154.4	4.3
116	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1496.2	1496.2	4.3
117	Arboledas Park	19.3779458, -99.16237129999999	1941.6	1941.6	4.5
118	Alfonso Esparza Oteo Park	19.3895948, -99.177103	2104.4	2104.4	4.5
119	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	2571.5	2571.5	4.3
120	Parque Xicoténcatl	19.3563455, -99.15073989999999	1499.4	1499.4	4.3
121	Jardin Centenario	19.3492985, -99.16380029999999	1703.3	1703.3	4.6
122	Parque Acacias	19.3641186, -99.17407709999999	1582.9	1582.9	4.4
123	parque pantitlan	19.4152253, -99.05840859999999	2540.1	2540.1	3.8
124	Mariano Matamoros Park	19.3858723, -99.1303425	1599.9	1599.9	4.1
125	Huayamilpas Ecological Park	19.3242607, -99.1504593	1230.5	1230.5	4.0
126	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	2693.1	2693.1	4.4
127	Parque San Lorenzo	19.3760197, -99.1767507	2042.2	2042.2	4.5
128	Parque Patolli	19.3691968, -99.00818389999999	3076.9	3076.9	3.8
129	Parque Ecologico Tarango	19.3468874, -99.2513898	1440.7	1440.7	4.2
130	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	4591.1	4591.1	4.8
131	San Simón Ticumac Park	19.3747984, -99.1430946	1670.5	1670.5	4.1
132	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	2719.2	2719.2	4.2
133	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1948.3	1948.3	4.4
134	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	2128.6	2128.6	4.4
135	ACTEAL Park	19.4129173, -99.0681393	2386.9	2386.9	4.0
136	Cañitas Park	19.4534696, -99.17757569999999	3158.7	3158.7	4.1
137	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2091.1	2091.1	4.1
138	Parque Pombo	19.3925015, -99.1834274	2101.5	2101.5	4.3
139	Cumbres del Ajusco National Park	19.1645013, -99.2922823	4466.9	4466.9	4.6
140	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2575.6	2575.6	4.4
141	Parque San Luis Potosi	19.3480516, -99.18697949999999	1254.3	1254.3	4.3
142	Patoli Park	19.377046, -99.05976509999999	2176.2	2176.2	4.0
143	Niño Quemado Park	19.4375154, -99.08579549999999	2299.4	2299.4	4.0
144	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2392.0	2392.0	3.9
145	Uno Park	19.3457255, -99.03482059999999	2044.3	2044.3	3.8
146	Pushkin Garden	19.4202716, -99.15464659999999	2237.7	2237.7	4.4
147	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1563.3	1563.3	4.4
148	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1830.5	1830.5	4.4
149	Parque Alerces	19.4045362, -99.24745940000001	2444.7	2444.7	4.4
150	Bombilla Park	19.346807, -99.18619540000002	1428.1	1428.1	4.6
151	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1504.5	1504.5	4.1
152	Parque de las Montañas	19.347912, -99.12335829999999	1491.4	1491.4	4.3
153	Gustavo A. Madero Park	19.4907245, -99.1181194	3485.1	3485.1	3.9
154	Jalalpa 2000 Park	19.3710847, -99.24281649999999	2279.5	2279.5	3.8
155	RECREATIVO "JUSTICIA SOCIAL" - OFICIAL Park	19.478456, -99.0903752	2989.1	2989.1	3.9
156	Tercera Edad Park	19.3534138, -99.1628482	1656.1	1656.1	4.3
157	Six Flags México	19.2956057, -99.21056519999999	1332.6	1332.6	4.5
158	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	2172.5	2172.5	4.3
159	¡Kataplum!	19.3139539, -99.0758048	1260.9	1260.9	4.3
160	Theme Park "Mini Worlds"	19.5640617, -99.205506	3760.2	3760.2	4.4
161	Granja las Américas	19.4359004, -99.225202	3397.7	3397.7	4.4
162	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	2759.7	2759.7	4.4
163	Rancho Mágico	19.1914891, -99.1701533	1709.5	1709.5	4.5
164	Parque Los Columpios	19.034232, -99.231318	3307.3	3307.3	4.3
165	KidZania Cuicuilco	19.2981286, -99.18070019999999	597.8	597.8	4.5
166	Imagic Park	19.3978499, -99.2833847	2497.2	2497.2	4.3
167	Zoológico de Chapultepec	19.4232085, -99.1895256	2402.6	2402.6	4.1
168	Zoo San Juan De Aragon	19.4611421, -99.0811449	2740.7	2740.7	4.1
169	Zoológico Los Coyotes	19.319074, -99.1217271	1141.1	1141.1	4.4
170	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3149.9	3149.9	4.2
171	Acuario Inbursa	19.4399011, -99.2051139	2382.5	2382.5	4.5
172	Acuario Interactivo	19.4416421, -99.20390049999999	2578.0	2578.0	4.6
173	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1663.1	1663.1	4.6
174	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	3402.6	3402.6	4.7
175	Parroquia de Santa María la Redonda	19.4411626, -99.140851	2472.8	2472.8	4.4
176	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1509.7	1509.7	4.7
177	Parroquia de Santa Catalina	19.3786023, -99.2084505	2141.9	2141.9	4.5
178	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	2487.9	2487.9	4.4
179	Parish of Our Father	19.265789, -99.13153199999999	935.4	935.4	4.6
180	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	2569.3	2569.3	4.7
181	Church of San Bernardo	19.4308451, -99.1338559	2012.5	2012.5	4.4
182	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	2221.1	2221.1	4.6
183	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1734.5	1734.5	4.5
184	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1940.7	1940.7	4.3
185	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1281.6	1281.6	4.5
186	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	2877.7	2877.7	4.6
187	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1818.6	1818.6	4.4
188	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	3038.8	3038.8	4.5
189	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	3072.3	3072.3	4.6
190	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1751.3	1751.3	4.5
191	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1921.9	1921.9	4.7
192	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	3306.7	3306.7	4.4
193	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	1842.4	1842.4	4.7
194	Regina Coeli parish	19.4279059, -99.1389415	2098.8	2098.8	4.4
195	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	2412.9	2412.9	4.2
196	Parroquía de la Divina Providencia	19.405143, -99.165639	2323.7	2323.7	4.6
197	Church of San Francisco	19.4335142, -99.1401466	2220.8	2220.8	4.7
198	Parroquia de San Fernando	19.4394444, -99.1486111	2498.7	2498.7	4.2
199	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	1203.3	1203.3	4.5
200	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	2180.8	2180.8	4.7
201	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	2609.4	2609.4	4.2
202	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	3763.7	3763.7	4.6
203	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	2431.0	2431.0	4.3
204	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	3073.3	3073.3	4.1
205	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	1589.2	1589.2	4.5
206	Iglesia De Coyoacan	19.348308, -99.16221069999999	1480.9	1480.9	4.7
207	San Pedro Apostol Church	19.2957593, -99.17704889999999	379.2	379.2	4.5
208	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2519.9	2519.9	4.4
209	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1893.1	1893.1	4.4
210	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	2378.6	2378.6	4.6
211	Chapel of Animas	19.4349528, -99.1332757	2463.0	2463.0	4.5
212	Church of Santa Ines	19.4926641, -99.18960059999999	3362.0	3362.0	3.8
213	Parroquia de la Sagrada Familia	19.4224902, -99.16152190000001	2396.4	2396.4	4.7
214	Parroquia De Monte Carmelo	19.3755348, -99.1973436	2067.4	2067.4	4.4
215	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	2798.7	2798.7	4.4
216	Parroquia Merced de las Huertas	19.4513116, -99.1729584	2854.3	2854.3	4.4
217	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	3628.5	3628.5	4.6
218	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	2461.7	2461.7	4.7
219	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	2742.4	2742.4	4.6
220	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2354.6	2354.6	4.3
221	San Juan de Dios Church	19.4369854, -99.1434132	2343.3	2343.3	4.3
222	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	2930.5	2930.5	4.3
223	Chapel of Santa Catarina	19.3497107, -99.1705739	1630.2	1630.2	4.6
224	Parroquia de Cristo del Mar	19.2856619, -99.0615689	1594.1	1594.1	4.4
225	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2092.3	2092.3	4.3
226	Parroquia San Jacinto	19.3446556, -99.1934147	1527.8	1527.8	4.7
227	St. Augustine Parish	19.4352878, -99.19648199999999	2390.2	2390.2	4.7
228	Nuestra Señora del Socorro	19.4225726, -99.2069181	2300.0	2300.0	4.6
229	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	3121.9	3121.9	4.5
230	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	3283.9	3283.9	4.6
231	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2703.6	2703.6	4.1
232	CHURCH Cuevita	19.3491027, -99.2183226	1809.5	1809.5	4.4
233	Alcaldía Iztapalapa	19.3592904, -99.0925256	2214.5	2214.5	3.8
