Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
31	Estanquillo Museum	19.4332695, -99.1361618	334.3	334.3	4.6
32	Museo Nacional de Arquitectura	19.4354995, -99.14118529999999	550.9	550.9	4.8
33	Museum of El Carmen	19.3453961, -99.1899237	1973.0	1973.0	4.7
34	UNAM Museo de las Constituciones	19.4363673, -99.1294145	461.0	461.0	4.5
35	Arte Carrillo Gil Museum	19.3494444, -99.1902778	1820.0	1820.0	4.5
36	Museo del Chocolate	19.4294462, -99.1572271	734.2	734.2	4.5
37	Museo Tamayo Arte Contemporáneo	19.42572, -99.181716	1042.5	1042.5	4.4
38	Diego Rivera Mural Museum	19.4360279, -99.14693349999999	524.3	524.3	4.5
39	The National Museum of San Carlos	19.4380689, -99.1520429	580.4	580.4	4.6
40	Museo Jumex	19.4404568, -99.20359330000001	1473.3	1473.3	4.6
41	Museum of light	19.4362372, -99.1299945	473.5	473.5	4.5
42	Museo Experimental el Eco	19.4334736, -99.1611887	914.6	914.6	4.2
43	Museo Casa de Carranza	19.4311935, -99.163468	929.6	929.6	4.6
44	Natural History Museum of Ecatepec	19.5469044, -99.03670129999999	2412.0	2412.0	4.4
45	MODO Museo del Objeto	19.4202297, -99.15907620000002	759.0	759.0	4.5
46	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	1848.4	1848.4	4.4
47	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	513.5	513.5	4.7
48	Museo del Genoma Mesoamericano	19.5968081, -99.0519692	2486.9	2486.9	4.6
49	Museo Universitario del Chopo	19.441993, -99.1567171	781.6	781.6	4.5
50	Regional Art Museum	19.5019399, -99.2116346	1933.9	1933.9	4.5
51	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	924.8	924.8	4.2
52	House Museum of Memory Indómita	19.4276917, -99.1346883	191.0	191.0	4.5
53	Regional Museum Altepepialcalli	19.1925056, -99.02178889999999	5081.1	5081.1	4.1
54	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1644.2	1644.2	4.6
55	Museum Tepexpan	19.613865, -98.947688	2613.7	2613.7	4.1
56	MI Indian Museum	19.4519111, -99.13131849999999	854.0	854.0	4.5
57	Museo del Caracol	19.4190145, -99.1834349	932.2	932.2	4.6
58	Museum Adolfo Lopez Mateos	19.5631838, -99.248143	2960.6	2960.6	4.2
59	Museo Nacional de la Estampa	19.4370531, -99.1427154	382.9	382.9	4.5
60	New Fire Museum	19.3481804, -99.0914754	2615.7	2615.7	4.4
61	Mexican Art Gallery GAM	19.413262, -99.18703599999999	1096.2	1096.2	4.5
62	Galería Arte XXI	19.4303069, -99.19247949999999	1342.6	1342.6	4.3
63	kurimanzutto	19.411377, -99.18760499999999	1237.3	1237.3	4.5
64	PROYECTOSMONCLOVA	19.4210233, -99.1559418	698.5	698.5	4.5
65	Galeria Ethra	19.4453626, -99.1788344	1162.6	1162.6	4.1
66	Málaga gallery. Contemporary art	19.371228, -99.182334	1675.4	1675.4	4.7
67	OSCAR ROMÁN GALLERY ART AND DESIGN	19.4276202, -99.1975442	1506.9	1506.9	4.6
68	Arte Hoy Galería	19.3557992, -99.16672799999999	1304.3	1304.3	3.6
69	Galería Aguafuerte	19.416628, -99.16006	756.2	756.2	4.5
70	Arroniz Contemporary Art	19.418647, -99.161943	746.0	746.0	4.5
71	House of Gaga	19.4119833, -99.17119459999999	1054.5	1054.5	4.4
72	Galería Casa Lamm	19.418845, -99.159166	673.8	673.8	4.6
73	Machete: Latin American Contemporary Art Gallery	19.4231295, -99.15991819999999	676.1	676.1	4.7
74	LS / Galería | Galería de Arte Moderno y Contemporáneo	19.4304842, -99.2017032	1524.1	1524.1	4.3
75	Proyecto H Contemporáneo	19.4169736, -99.171982	1063.4	1063.4	5.0
76	PARQUE Galería	19.415567, -99.183673	1020.2	1020.2	4.2
77	ArtSpace Mexico	19.4086389, -99.17067779999999	1108.7	1108.7	4.5
78	AURA GALERIAS	19.420764, -99.211207	1635.7	1635.7	4.8
79	DLonngi ART	19.4093708, -99.17856309999999	1174.3	1174.3	4.5
80	Galería Hilario Galguera	19.4386784, -99.1616748	883.0	883.0	4.3
81	Jardín del Arte	19.4329512, -99.16193919999999	899.0	899.0	4.3
82	Galería RGR	19.4134518, -99.1845664	1037.3	1037.3	4.6
83	Galeria Art Forum S.A.	19.4050636, -99.241074	2107.5	2107.5	0.0
84	Galería de arte de la SHCP	19.435146, -99.1334973	225.2	225.2	4.6
85	Galería Mascota	19.417819, -99.170711	903.5	903.5	4.6
86	Carré d'artistes®	19.4307426, -99.19688959999999	1430.2	1430.2	4.5
87	INBA Galería José María Velasco	19.4479635, -99.13236239999999	683.4	683.4	4.4
88	101 Art Galleries	19.3827442, -99.2684606	2311.1	2311.1	3.3
89	Art point	19.4314498, -99.2026042	1661.1	1661.1	4.2
90	YAWÍ	19.4334666, -99.13429420000001	53.9	53.9	4.8
91	Traeger & Pinto Contemporary Art	19.41988, -99.160592	788.5	788.5	4.5
92	White Cremnitz	19.4284585, -99.13922900000001	302.6	302.6	4.3
93	Centro Nacional de las Artes	19.3564533, -99.1407464	1103.4	1103.4	4.7
94	Museo Anahuacalli	19.3231754, -99.1439285	1666.9	1666.9	4.7
95	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1644.2	1644.2	4.6
96	MI Indian Museum	19.4519111, -99.13131849999999	854.0	854.0	4.5
97	Galeria Malaga arte contemporáneo	19.3713135, -99.18216939999999	1672.7	1672.7	0.0
98	OVALO Galería de Arte	19.3961471, -99.16948239999999	1350.8	1350.8	4.5
99	Bosque de Chapultepec	19.4194815, -99.18945579999999	1618.9	1618.9	4.6
100	Parque Tezozómoc	19.4998595, -99.210754	1956.5	1956.5	4.4
101	Parque Bicentenario	19.4686896, -99.1972629	2055.8	2055.8	4.7
102	Parque Hundido	19.3782922, -99.17874719999999	1451.1	1451.1	4.6
103	La Mexicana Park	19.3574615, -99.27052119999999	2116.6	2116.6	4.7
104	Cerro de la Estrella National Park	19.3439269, -99.0914995	6333.6	6333.6	4.4
105	Espejo de los Lirios Park	19.651843, -99.21830179999999	3337.1	3337.1	4.3
106	El Tepeyac National Park	19.5039634, -99.1078041	1773.4	1773.4	4.1
107	Parque Ecológico EHECATL	19.5943439, -99.0545412	2586.2	2586.2	4.5
108	Alameda Central	19.4357353, -99.1439486	420.1	420.1	4.6
109	Parque Naucalli	19.4930556, -99.24083329999999	2053.0	2053.0	4.4
110	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1633.9	1633.9	4.5
111	parque rosendo	19.3842214, -99.1872569	1576.4	1576.4	3.3
112	Parque Lincoln	19.4298155, -99.1992389	1495.6	1495.6	4.6
113	Esculturas Park	19.65598, -99.2044432	3468.2	3468.2	4.4
114	Ehécatl Ecological Park	19.58903, -99.048645	2317.6	2317.6	4.4
115	Tlalpan National Park	19.2961412, -99.1931443	2386.4	2386.4	4.6
116	Parque España	19.4153363, -99.1711504	1009.7	1009.7	4.5
117	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	1729.6	1729.6	4.3
118	Parque El Batán	19.3327776, -99.2060024	1969.2	1969.2	4.3
119	Azcatl Paqui	19.4728199, -99.20634319999999	1977.4	1977.4	4.0
120	Parque Lineal	19.4422863, -99.19160680000002	1563.3	1563.3	3.9
121	María Enriqueta Park	19.39945, -99.16717609999999	1191.9	1191.9	4.3
122	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	844.7	844.7	4.3
123	Arboledas Park	19.3779458, -99.16237129999999	1307.3	1307.3	4.5
124	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1395.3	1395.3	4.5
125	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1700.1	1700.1	4.3
126	Tlaltecahuacan Park	19.5837198, -98.8791858	3754.5	3754.5	4.3
127	Parque Xicoténcatl	19.3563455, -99.15073989999999	1356.3	1356.3	4.3
128	Parque Acacias	19.3641186, -99.17407709999999	1303.8	1303.8	4.4
129	parque pantitlan	19.4152253, -99.05840859999999	1482.6	1482.6	3.8
130	American Park	19.4340768, -99.1966547	1428.5	1428.5	4.5
131	Mariano Matamoros Park	19.3858723, -99.1303425	886.6	886.6	4.1
132	Huayamilpas Ecological Park	19.3242607, -99.1504593	1779.3	1779.3	4.0
133	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1961.4	1961.4	4.4
134	Parque San Lorenzo	19.3760197, -99.1767507	1488.5	1488.5	4.5
135	Parque Patolli	19.3691968, -99.00818389999999	2088.3	2088.3	3.8
136	Parque Ecologico Tarango	19.3468874, -99.2513898	2261.7	2261.7	4.2
137	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	4228.6	4228.6	4.8
138	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1052.0	1052.0	4.2
139	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	907.8	907.8	4.4
140	San Simón Ticumac Park	19.3747984, -99.1430946	849.1	849.1	4.1
141	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1414.7	1414.7	4.4
142	ACTEAL Park	19.4129173, -99.0681393	1329.4	1329.4	4.0
143	Cañitas Park	19.4534696, -99.17757569999999	1289.7	1289.7	4.1
144	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1998.7	1998.7	4.1
145	Parque Pombo	19.3925015, -99.1834274	1345.4	1345.4	4.3
146	Cumbres del Ajusco National Park	19.1645013, -99.2922823	5814.4	5814.4	4.6
147	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	1518.1	1518.1	4.4
148	Parque San Luis Potosi	19.3480516, -99.18697949999999	1810.8	1810.8	4.3
149	Patoli Park	19.377046, -99.05976509999999	1645.5	1645.5	4.0
150	Niño Quemado Park	19.4375154, -99.08579549999999	1258.9	1258.9	4.0
151	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1334.5	1334.5	3.9
152	Uno Park	19.3457255, -99.03482059999999	2193.9	2193.9	3.8
153	Pushkin Garden	19.4202716, -99.15464659999999	576.3	576.3	4.4
154	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1689.2	1689.2	4.4
155	Parque Temático Tlalocan	19.6953256, -98.85642849999999	3603.9	3603.9	4.6
156	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1431.1	1431.1	4.4
157	Parque Alerces	19.4045362, -99.24745940000001	2151.8	2151.8	4.4
158	Bombilla Park	19.346807, -99.18619540000002	1832.4	1832.4	4.6
159	Six Flags México	19.2956057, -99.21056519999999	2630.5	2630.5	4.5
160	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	1295.1	1295.1	4.3
161	¡Kataplum!	19.3139539, -99.0758048	2664.2	2664.2	4.3
162	Perimagico	19.6025482, -99.1916849	2945.9	2945.9	4.1
163	Theme Park "Mini Worlds"	19.5640617, -99.205506	2674.9	2674.9	4.4
164	Granja las Américas	19.4359004, -99.225202	2809.7	2809.7	4.4
165	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	2770.7	2770.7	4.4
166	Rancho Mágico	19.1914891, -99.1701533	3057.0	3057.0	4.5
167	Tierra Extrema	19.703859, -99.23437299999999	3940.8	3940.8	4.4
168	Parque Temático Tlalocan	19.6953256, -98.85642849999999	3603.9	3603.9	4.6
169	KidZania Cuicuilco	19.2981286, -99.18070019999999	2460.0	2460.0	4.5
170	Zoológico de Chapultepec	19.4232085, -99.1895256	1559.8	1559.8	4.1
171	Zoo San Juan De Aragon	19.4611421, -99.0811449	1400.6	1400.6	4.1
172	Zoológico Los Coyotes	19.319074, -99.1217271	1840.2	1840.2	4.4
173	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2294.6	2294.6	4.2
174	Acuario Inbursa	19.4399011, -99.2051139	1547.9	1547.9	4.5
175	Acuario Interactivo	19.4416421, -99.20390049999999	1553.4	1553.4	4.6
176	Rectory Lord of Marvels	19.3832188, -99.14915429999999	924.8	924.8	4.6
177	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1401.5	1401.5	4.7
178	Parroquia de Santa María la Redonda	19.4411626, -99.140851	471.7	471.7	4.4
179	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1603.8	1603.8	4.7
180	Parroquia de Santa Catalina	19.3786023, -99.2084505	1793.6	1793.6	4.5
181	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1955.8	1955.8	4.4
182	Parish of Our Father	19.265789, -99.13153199999999	2672.9	2672.9	4.6
183	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	425.7	425.7	4.7
184	Church of San Bernardo	19.4308451, -99.1338559	132.6	132.6	4.4
185	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	350.8	350.8	4.6
186	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	874.2	874.2	4.5
187	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1007.6	1007.6	4.3
188	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1351.2	1351.2	4.5
189	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	876.6	876.6	4.6
190	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1594.9	1594.9	4.4
191	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	1169.8	1169.8	4.5
192	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2485.3	2485.3	4.6
193	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1629.3	1629.3	4.5
194	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1483.7	1483.7	4.7
195	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1354.9	1354.9	4.4
196	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2109.2	2109.2	4.7
197	Regina Coeli parish	19.4279059, -99.1389415	313.3	313.3	4.4
198	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	404.8	404.8	4.2
199	Parroquía de la Divina Providencia	19.405143, -99.165639	1044.1	1044.1	4.6
200	Church of San Francisco	19.4335142, -99.1401466	504.8	504.8	4.7
201	Parroquia de San Fernando	19.4394444, -99.1486111	490.6	490.6	4.2
202	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	1936.4	1936.4	4.5
203	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1629.9	1629.9	4.7
204	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	608.3	608.3	4.2
205	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	1762.6	1762.6	4.6
206	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	287.4	287.4	4.3
207	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	1072.2	1072.2	4.1
208	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	2568.4	2568.4	4.5
209	Iglesia De Coyoacan	19.348308, -99.16221069999999	1575.0	1575.0	4.7
210	San Pedro Apostol Church	19.2957593, -99.17704889999999	2263.2	2263.2	4.5
211	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1368.5	1368.5	4.4
212	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1094.5	1094.5	4.4
213	Chapel of Animas	19.4349528, -99.1332757	319.4	319.4	4.5
214	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1801.6	1801.6	4.6
215	Church of Santa Ines	19.4926641, -99.18960059999999	1857.3	1857.3	3.8
216	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1699.4	1699.4	4.4
217	Parroquia Merced de las Huertas	19.4513116, -99.1729584	985.3	985.3	4.4
218	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2868.8	2868.8	4.6
219	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	959.2	959.2	4.7
220	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	741.3	741.3	4.6
221	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2083.8	2083.8	4.3
222	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	935.2	935.2	4.4
223	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1475.7	1475.7	4.3
224	Chapel of Santa Catarina	19.3497107, -99.1705739	1470.6	1470.6	4.6
225	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3291.9	3291.9	4.4
226	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3232.5	3232.5	4.3
227	Parroquia San Jacinto	19.3446556, -99.1934147	2172.9	2172.9	4.7
228	San Juan de Dios Church	19.4369854, -99.1434132	335.2	335.2	4.3
229	St. Augustine Parish	19.4352878, -99.19648199999999	1415.2	1415.2	4.7
230	Nuestra Señora del Socorro	19.4225726, -99.2069181	1523.3	1523.3	4.6
231	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	1746.4	1746.4	4.5
232	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1282.8	1282.8	4.6
233	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	1879.2	1879.2	4.1
234	CHURCH Cuevita	19.3491027, -99.2183226	2000.5	2000.5	4.4
235	Saint Anthony of padua	19.32814, -99.1415394	1362.0	1362.0	4.4
236	Alcaldía Iztapalapa	19.3592904, -99.0925256	1743.9	1743.9	3.8
