Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
109	Parque Naucalli	19.4930556, -99.24083329999999	1786.4	1786.4	4.4
110	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	2212.3	2212.3	4.5
111	parque rosendo	19.3842214, -99.1872569	2104.6	2104.6	3.3
112	Parque Lincoln	19.4298155, -99.1992389	1515.9	1515.9	4.6
113	Esculturas Park	19.65598, -99.2044432	3201.6	3201.6	4.4
114	Ehécatl Ecological Park	19.58903, -99.048645	2856.2	2856.2	4.4
115	Tlalpan National Park	19.2961412, -99.1931443	2940.4	2940.4	4.6
116	Parque España	19.4153363, -99.1711504	1658.9	1658.9	4.5
117	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	3240.3	3240.3	4.3
118	Parque El Batán	19.3327776, -99.2060024	2498.7	2498.7	4.3
119	Azcatl Paqui	19.4728199, -99.20634319999999	1078.4	1078.4	4.0
120	Parque Lineal	19.4422863, -99.19160680000002	1071.0	1071.0	3.9
121	María Enriqueta Park	19.39945, -99.16717609999999	1994.0	1994.0	4.3
122	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	2502.1	2502.1	4.3
123	Arboledas Park	19.3779458, -99.16237129999999	2456.1	2456.1	4.5
124	Alfonso Esparza Oteo Park	19.3895948, -99.177103	2100.7	2100.7	4.5
125	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1037.4	1037.4	4.3
126	Parque Xicoténcatl	19.3563455, -99.15073989999999	2653.0	2653.0	4.3
127	Parque Acacias	19.3641186, -99.17407709999999	2538.0	2538.0	4.4
128	parque pantitlan	19.4152253, -99.05840859999999	3140.0	3140.0	3.8
129	Mariano Matamoros Park	19.3858723, -99.1303425	2544.0	2544.0	4.1
130	Huayamilpas Ecological Park	19.3242607, -99.1504593	3349.3	3349.3	4.0
131	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1592.2	1592.2	4.4
132	Parque San Lorenzo	19.3760197, -99.1767507	2341.3	2341.3	4.5
133	Parque Patolli	19.3691968, -99.00818389999999	3745.7	3745.7	3.8
134	Parque Ecologico Tarango	19.3468874, -99.2513898	2788.9	2788.9	4.2
135	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3943.8	3943.8	4.8
136	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1085.9	1085.9	4.2
137	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	2565.2	2565.2	4.4
138	San Simón Ticumac Park	19.3747984, -99.1430946	2506.5	2506.5	4.1
139	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	2400.8	2400.8	4.4
140	ACTEAL Park	19.4129173, -99.0681393	3006.2	3006.2	4.0
141	Cañitas Park	19.4534696, -99.17757569999999	1059.5	1059.5	4.1
142	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2622.5	2622.5	4.1
143	Parque Pombo	19.3925015, -99.1834274	1931.3	1931.3	4.3
144	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	3175.5	3175.5	4.4
145	Parque San Luis Potosi	19.3480516, -99.18697949999999	2804.3	2804.3	4.3
146	Patoli Park	19.377046, -99.05976509999999	3302.9	3302.9	4.0
147	Niño Quemado Park	19.4375154, -99.08579549999999	2537.4	2537.4	4.0
148	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	3020.0	3020.0	3.9
149	Uno Park	19.3457255, -99.03482059999999	3851.3	3851.3	3.8
150	Pushkin Garden	19.4202716, -99.15464659999999	1688.4	1688.4	4.4
151	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	2218.7	2218.7	4.4
152	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	2498.7	2498.7	4.4
153	Parque Alerces	19.4045362, -99.24745940000001	2299.5	2299.5	4.4
154	Bombilla Park	19.346807, -99.18619540000002	2825.9	2825.9	4.6
155	Gustavo A. Madero Park	19.4907245, -99.1181194	2409.3	2409.3	3.9
156	Parque de las Montañas	19.347912, -99.12335829999999	3028.1	3028.1	4.3
157	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	3085.5	3085.5	4.1
158	Jalalpa 2000 Park	19.3710847, -99.24281649999999	3197.1	3197.1	3.8
159	Six Flags México	19.2956057, -99.21056519999999	3095.3	3095.3	4.5
160	La Feria Chapultepec Mágico	19.4146944, -99.19622749999999	1822.3	1822.3	4.3
161	¡Kataplum!	19.3139539, -99.0758048	4008.1	4008.1	4.3
162	Perimagico	19.6025482, -99.1916849	2679.3	2679.3	4.1
163	Tierra Extrema	19.703859, -99.23437299999999	3674.2	3674.2	4.4
164	Theme Park "Mini Worlds"	19.5640617, -99.205506	2187.2	2187.2	4.4
165	Granja las Américas	19.4359004, -99.225202	2420.7	2420.7	4.4
166	ZONA EXTREMA PARQUE INTERLOMAS	19.395293, -99.28846	2814.1	2814.1	4.4
167	KidZania Cuicuilco	19.2981286, -99.18070019999999	3121.1	3121.1	4.5
168	Imagic Park	19.3978499, -99.2833847	2546.2	2546.2	4.3
169	Zoológico de Chapultepec	19.4232085, -99.1895256	1803.4	1803.4	4.1
170	Zoo San Juan De Aragon	19.4611421, -99.0811449	2595.0	2595.0	4.1
171	Zoológico Los Coyotes	19.319074, -99.1217271	3341.9	3341.9	4.4
172	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3952.0	3952.0	4.2
173	Acuario Inbursa	19.4399011, -99.2051139	1182.8	1182.8	4.5
174	Acuario Interactivo	19.4416421, -99.20390049999999	1197.6	1197.6	4.6
175	Rectory Lord of Marvels	19.3832188, -99.14915429999999	2582.2	2582.2	4.6
176	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	2102.5	2102.5	4.7
177	Parroquia de Santa María la Redonda	19.4411626, -99.140851	1743.1	1743.1	4.4
178	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2778.4	2778.4	4.7
179	Parroquia de Santa Catalina	19.3786023, -99.2084505	2417.4	2417.4	4.5
180	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1889.4	1889.4	4.4
181	Church of San Bernardo	19.4308451, -99.1338559	2024.1	2024.1	4.4
182	Parish of Our Father	19.265789, -99.13153199999999	3682.6	3682.6	4.6
183	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	2370.1	2370.1	4.7
184	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	2531.6	2531.6	4.5
185	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	2665.0	2665.0	4.3
186	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	2035.2	2035.2	4.6
187	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	2806.6	2806.6	4.5
188	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	1708.1	1708.1	4.6
189	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	3141.1	3141.1	4.4
190	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	1100.2	1100.2	4.5
191	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2184.7	2184.7	4.6
192	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	2515.4	2515.4	4.5
193	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	2209.0	2209.0	4.7
194	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	1861.9	1861.9	4.2
195	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	922.9	922.9	4.4
196	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2636.4	2636.4	4.7
197	Regina Coeli parish	19.4279059, -99.1389415	1978.0	1978.0	4.4
198	Parroquía de la Divina Providencia	19.405143, -99.165639	1839.9	1839.9	4.6
199	Church of San Francisco	19.4335142, -99.1401466	1868.4	1868.4	4.7
200	Parroquia de San Fernando	19.4394444, -99.1486111	1673.5	1673.5	4.2
201	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2897.4	2897.4	4.5
202	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1403.5	1403.5	4.7
203	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	1575.3	1575.3	4.2
204	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	2122.3	2122.3	4.6
205	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	1909.1	1909.1	4.3
206	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	1661.3	1661.3	4.1
207	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	3033.2	3033.2	4.5
208	Iglesia De Coyoacan	19.348308, -99.16221069999999	2749.6	2749.6	4.7
209	San Pedro Apostol Church	19.2957593, -99.17704889999999	3211.0	3211.0	4.5
210	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2465.1	2465.1	4.4
211	Parroquia de San Matías Apóstol	19.3901044, -99.121135	2751.9	2751.9	4.4
212	Chapel of Animas	19.4349528, -99.1332757	2263.8	2263.8	4.5
213	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1501.8	1501.8	4.6
214	Church of Santa Ines	19.4926641, -99.18960059999999	1104.0	1104.0	3.8
215	Parroquia De Monte Carmelo	19.3755348, -99.1973436	2227.6	2227.6	4.4
216	Parroquia Merced de las Huertas	19.4513116, -99.1729584	1007.5	1007.5	4.4
217	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2482.9	2482.9	4.6
218	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1600.5	1600.5	4.7
219	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	1647.1	1647.1	4.6
220	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	3741.2	3741.2	4.3
221	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	1292.3	1292.3	4.4
222	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	932.2	932.2	4.3
223	Chapel of Santa Catarina	19.3497107, -99.1705739	2597.2	2597.2	4.6
224	Parroquia de Cristo del Mar	19.2856619, -99.0615689	4341.3	4341.3	4.4
225	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3697.3	3697.3	4.3
226	Parroquia San Jacinto	19.3446556, -99.1934147	2752.6	2752.6	4.7
227	San Juan de Dios Church	19.4369854, -99.1434132	1804.9	1804.9	4.3
228	St. Augustine Parish	19.4352878, -99.19648199999999	1229.4	1229.4	4.7
229	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	2800.8	2800.8	4.5
230	Nuestra Señora del Socorro	19.4225726, -99.2069181	1698.9	1698.9	4.6
231	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1289.2	1289.2	4.6
232	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	3536.6	3536.6	4.1
233	CHURCH Cuevita	19.3491027, -99.2183226	2530.0	2530.0	4.4
234	Saint Anthony of padua	19.32814, -99.1415394	2932.0	2932.0	4.4
235	Alcaldía Iztapalapa	19.3592904, -99.0925256	3401.3	3401.3	3.8
