Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
74	Parque España	19.4153363, -99.1711504	2440.7	2440.7	4.5
75	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	1337.2	1337.2	4.3
76	Parque El Batán	19.3327776, -99.2060024	1263.9	1263.9	4.3
77	Azcatl Paqui	19.4728199, -99.20634319999999	2915.9	2915.9	4.0
78	Parque Lineal	19.4422863, -99.19160680000002	2897.8	2897.8	3.9
79	María Enriqueta Park	19.39945, -99.16717609999999	2154.4	2154.4	4.3
80	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1496.2	1496.2	4.3
81	Arboledas Park	19.3779458, -99.16237129999999	1941.6	1941.6	4.5
82	Alfonso Esparza Oteo Park	19.3895948, -99.177103	2104.4	2104.4	4.5
83	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	2571.5	2571.5	4.3
84	Parque Xicoténcatl	19.3563455, -99.15073989999999	1499.4	1499.4	4.3
85	Jardin Centenario	19.3492985, -99.16380029999999	1703.3	1703.3	4.6
86	Parque Acacias	19.3641186, -99.17407709999999	1582.9	1582.9	4.4
87	parque pantitlan	19.4152253, -99.05840859999999	2540.1	2540.1	3.8
88	Mariano Matamoros Park	19.3858723, -99.1303425	1599.9	1599.9	4.1
89	Huayamilpas Ecological Park	19.3242607, -99.1504593	1230.5	1230.5	4.0
90	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	2693.1	2693.1	4.4
91	Parque San Lorenzo	19.3760197, -99.1767507	2042.2	2042.2	4.5
92	Parque Patolli	19.3691968, -99.00818389999999	3076.9	3076.9	3.8
93	Parque Ecologico Tarango	19.3468874, -99.2513898	1440.7	1440.7	4.2
94	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	4591.1	4591.1	4.8
95	San Simón Ticumac Park	19.3747984, -99.1430946	1670.5	1670.5	4.1
96	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	2719.2	2719.2	4.2
97	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1948.3	1948.3	4.4
98	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	2128.6	2128.6	4.4
99	ACTEAL Park	19.4129173, -99.0681393	2386.9	2386.9	4.0
100	Cañitas Park	19.4534696, -99.17757569999999	3158.7	3158.7	4.1
101	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2091.1	2091.1	4.1
102	Parque Pombo	19.3925015, -99.1834274	2101.5	2101.5	4.3
103	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2575.6	2575.6	4.4
104	Cumbres del Ajusco National Park	19.1645013, -99.2922823	4466.9	4466.9	4.6
105	Parque San Luis Potosi	19.3480516, -99.18697949999999	1254.3	1254.3	4.3
106	Patoli Park	19.377046, -99.05976509999999	2176.2	2176.2	4.0
107	Niño Quemado Park	19.4375154, -99.08579549999999	2299.4	2299.4	4.0
108	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2392.0	2392.0	3.9
109	Uno Park	19.3457255, -99.03482059999999	2044.3	2044.3	3.8
110	Pushkin Garden	19.4202716, -99.15464659999999	2237.7	2237.7	4.4
111	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1563.3	1563.3	4.4
112	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1830.5	1830.5	4.4
113	Parque de las Montañas	19.347912, -99.12335829999999	1491.4	1491.4	4.3
114	Gustavo A. Madero Park	19.4907245, -99.1181194	3485.1	3485.1	3.9
115	Bombilla Park	19.346807, -99.18619540000002	1428.1	1428.1	4.6
116	Parque Alerces	19.4045362, -99.24745940000001	2444.7	2444.7	4.4
117	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1504.5	1504.5	4.1
118	Jalalpa 2000 Park	19.3710847, -99.24281649999999	2279.5	2279.5	3.8
119	RECREATIVO "JUSTICIA SOCIAL" - OFICIAL Park	19.478456, -99.0903752	2989.1	2989.1	3.9
120	Glorieta SCOP	19.3919522, -99.1512948	1764.1	1764.1	4.1
121	Zoológico de Chapultepec	19.4232085, -99.1895256	2402.6	2402.6	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	2740.7	2740.7	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	1141.1	1141.1	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3149.9	3149.9	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1663.1	1663.1	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	3402.6	3402.6	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	2472.8	2472.8	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1509.7	1509.7	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	2141.9	2141.9	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	2487.9	2487.9	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	935.4	935.4	4.6
132	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	2569.3	2569.3	4.7
133	Church of San Bernardo	19.4308451, -99.1338559	2012.5	2012.5	4.4
134	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1734.5	1734.5	4.5
135	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1940.7	1940.7	4.3
136	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1281.6	1281.6	4.5
137	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	2877.7	2877.7	4.6
138	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1818.6	1818.6	4.4
139	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	3038.8	3038.8	4.5
140	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1751.3	1751.3	4.5
141	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	3072.3	3072.3	4.6
142	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1921.9	1921.9	4.7
143	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	3306.7	3306.7	4.4
144	Regina Coeli parish	19.4279059, -99.1389415	2098.8	2098.8	4.4
145	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	1842.4	1842.4	4.7
146	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	2412.9	2412.9	4.2
147	Parroquía de la Divina Providencia	19.405143, -99.165639	2323.7	2323.7	4.6
148	Church of San Francisco	19.4335142, -99.1401466	2220.8	2220.8	4.7
149	Parroquia de San Fernando	19.4394444, -99.1486111	2498.7	2498.7	4.2
150	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	1203.3	1203.3	4.5
151	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	2180.8	2180.8	4.7
152	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	2609.4	2609.4	4.2
153	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	3763.7	3763.7	4.6
154	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	2431.0	2431.0	4.3
155	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	3073.3	3073.3	4.1
156	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	1589.2	1589.2	4.5
157	Iglesia De Coyoacan	19.348308, -99.16221069999999	1480.9	1480.9	4.7
158	San Pedro Apostol Church	19.2957593, -99.17704889999999	379.2	379.2	4.5
159	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2519.9	2519.9	4.4
160	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1893.1	1893.1	4.4
161	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	2378.6	2378.6	4.6
162	Chapel of Animas	19.4349528, -99.1332757	2463.0	2463.0	4.5
163	Church of Santa Ines	19.4926641, -99.18960059999999	3362.0	3362.0	3.8
164	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	2221.1	2221.1	4.6
165	Parroquia De Monte Carmelo	19.3755348, -99.1973436	2067.4	2067.4	4.4
166	Parroquia Merced de las Huertas	19.4513116, -99.1729584	2854.3	2854.3	4.4
167	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	3628.5	3628.5	4.6
168	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	2461.7	2461.7	4.7
169	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	2742.4	2742.4	4.6
170	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2354.6	2354.6	4.3
171	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	2798.7	2798.7	4.4
172	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	2930.5	2930.5	4.3
173	Chapel of Santa Catarina	19.3497107, -99.1705739	1630.2	1630.2	4.6
174	Parroquia de Cristo del Mar	19.2856619, -99.0615689	1594.1	1594.1	4.4
175	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2092.3	2092.3	4.3
176	Parroquia San Jacinto	19.3446556, -99.1934147	1527.8	1527.8	4.7
177	Templo de Santiago apóstol	19.451025, -99.1368332	2653.3	2653.3	4.3
178	San Juan de Dios Church	19.4369854, -99.1434132	2343.3	2343.3	4.3
179	St. Augustine Parish	19.4352878, -99.19648199999999	2390.2	2390.2	4.7
180	Nuestra Señora del Socorro	19.4225726, -99.2069181	2300.0	2300.0	4.6
181	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	3121.9	3121.9	4.5
182	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	3283.9	3283.9	4.6
183	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2703.6	2703.6	4.1
184	CHURCH Cuevita	19.3491027, -99.2183226	1809.5	1809.5	4.4
