Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
30	Museo del Instituto de Geología de la UNAM	19.4502641, -99.1578017	865.9	865.9	4.6
31	Toy Museum Old Mexico street Art	19.4153442, -99.1445236	1604.5	1604.5	4.2
32	Estanquillo Museum	19.4332695, -99.1361618	1388.4	1388.4	4.6
33	Museum of El Carmen	19.3453961, -99.1899237	2731.0	2731.0	4.7
34	Diego Rivera Mural Museum	19.4360279, -99.14693349999999	1133.6	1133.6	4.5
35	Museo Experimental el Eco	19.4334736, -99.1611887	1041.2	1041.2	4.2
36	Papalote Museo del Niño	19.4116523, -99.1947372	1764.3	1764.3	4.5
37	UNAM Museo de las Constituciones	19.4363673, -99.1294145	1379.4	1379.4	4.5
38	Museo del Chocolate	19.4294462, -99.1572271	1096.0	1096.0	4.5
39	Arte Carrillo Gil Museum	19.3494444, -99.1902778	2543.6	2543.6	4.5
40	Museo Tamayo Arte Contemporáneo	19.42572, -99.181716	1390.9	1390.9	4.4
41	The National Museum of San Carlos	19.4380689, -99.1520429	1037.4	1037.4	4.6
42	Museo Jumex	19.4404568, -99.20359330000001	1757.1	1757.1	4.6
43	Museo Casa de Carranza	19.4311935, -99.163468	1065.5	1065.5	4.6
44	Natural History Museum of Ecatepec	19.5469044, -99.03670129999999	1794.1	1794.1	4.4
45	MODO Museo del Objeto	19.4202297, -99.15907620000002	1278.7	1278.7	4.5
46	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	2529.1	2529.1	4.4
47	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	1374.3	1374.3	4.7
48	Museo del Genoma Mesoamericano	19.5968081, -99.0519692	1513.0	1513.0	4.6
49	Museo Universitario del Chopo	19.441993, -99.1567171	788.6	788.6	4.5
50	Regional Art Museum	19.5019399, -99.2116346	1397.3	1397.3	4.5
51	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	1375.6	1375.6	4.2
52	House Museum of Memory Indómita	19.4276917, -99.1346883	1476.6	1476.6	4.5
53	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	2625.3	2625.3	4.6
54	MI Indian Museum	19.4519111, -99.13131849999999	935.9	935.9	4.5
55	Museo del Caracol	19.4190145, -99.1834349	1446.9	1446.9	4.6
56	Museum Adolfo Lopez Mateos	19.5631838, -99.248143	2426.4	2426.4	4.2
57	Museo Nacional de la Estampa	19.4370531, -99.1427154	965.9	965.9	4.5
58	Museum Tepexpan	19.613865, -98.947688	1639.8	1639.8	4.1
59	New Fire Museum	19.3481804, -99.0914754	3395.7	3395.7	4.4
60	Museo Militar De Aviación	19.7498854, -99.00094020000002	2716.1	2716.1	4.7
61	Bosque de Chapultepec	19.4194815, -99.18945579999999	2139.8	2139.8	4.6
62	Parque Tezozómoc	19.4998595, -99.210754	1419.9	1419.9	4.4
63	Parque Bicentenario	19.4686896, -99.1972629	1790.1	1790.1	4.7
64	Parque Hundido	19.3782922, -99.17874719999999	2070.1	2070.1	4.6
65	La Mexicana Park	19.3574615, -99.27052119999999	2631.3	2631.3	4.7
66	Cerro de la Estrella National Park	19.3439269, -99.0914995	7113.6	7113.6	4.4
67	Espejo de los Lirios Park	19.651843, -99.21830179999999	2855.8	2855.8	4.3
68	El Tepeyac National Park	19.5039634, -99.1078041	799.5	799.5	4.1
69	Parque Ecológico EHECATL	19.5943439, -99.0545412	1612.3	1612.3	4.5
70	Alameda Central	19.4357353, -99.1439486	1029.4	1029.4	4.6
71	Parque Naucalli	19.4930556, -99.24083329999999	2336.8	2336.8	4.4
72	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	2272.8	2272.8	4.5
73	parque rosendo	19.3842214, -99.1872569	2215.3	2215.3	3.3
74	Parque Lincoln	19.4298155, -99.1992389	1862.0	1862.0	4.6
75	Esculturas Park	19.65598, -99.2044432	2986.9	2986.9	4.4
76	Ehécatl Ecological Park	19.58903, -99.048645	1343.7	1343.7	4.4
77	Tlalpan National Park	19.2961412, -99.1931443	3049.8	3049.8	4.6
78	Parque España	19.4153363, -99.1711504	1467.7	1467.7	4.5
79	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2847.4	2847.4	4.3
80	Parque El Batán	19.3327776, -99.2060024	2608.1	2608.1	4.3
81	Azcatl Paqui	19.4728199, -99.20634319999999	1729.4	1729.4	4.0
82	Parque Lineal	19.4422863, -99.19160680000002	1693.3	1693.3	3.9
83	María Enriqueta Park	19.39945, -99.16717609999999	1676.0	1676.0	4.3
84	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1963.7	1963.7	4.3
85	Arboledas Park	19.3779458, -99.16237129999999	2240.5	2240.5	4.5
86	Alfonso Esparza Oteo Park	19.3895948, -99.177103	2029.3	2029.3	4.5
87	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1734.1	1734.1	4.3
88	Tlaltecahuacan Park	19.5837198, -98.8791858	3110.1	3110.1	4.3
89	Parque Xicoténcatl	19.3563455, -99.15073989999999	2397.2	2397.2	4.3
90	Parque Acacias	19.3641186, -99.17407709999999	2412.2	2412.2	4.4
91	parque pantitlan	19.4152253, -99.05840859999999	1954.6	1954.6	3.8
92	Mariano Matamoros Park	19.3858723, -99.1303425	1951.6	1951.6	4.1
93	Huayamilpas Ecological Park	19.3242607, -99.1504593	2897.1	2897.1	4.0
94	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1974.7	1974.7	4.4
95	Parque San Lorenzo	19.3760197, -99.1767507	2154.6	2154.6	4.5
96	Parque Patolli	19.3691968, -99.00818389999999	2660.7	2660.7	3.8
97	Parque Ecologico Tarango	19.3468874, -99.2513898	2776.4	2776.4	4.2
98	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	4333.1	4333.1	4.8
99	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1250.1	1250.1	4.2
100	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1788.0	1788.0	4.4
101	San Simón Ticumac Park	19.3747984, -99.1430946	1966.9	1966.9	4.1
102	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	2185.2	2185.2	4.4
103	ACTEAL Park	19.4129173, -99.0681393	1748.0	1748.0	4.0
104	Cañitas Park	19.4534696, -99.17757569999999	1398.0	1398.0	4.1
105	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2637.6	2637.6	4.1
106	Parque Pombo	19.3925015, -99.1834274	1912.6	1912.6	4.3
107	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2090.5	2090.5	4.4
108	Parque San Luis Potosi	19.3480516, -99.18697949999999	2791.9	2791.9	4.3
109	Patoli Park	19.377046, -99.05976509999999	2217.9	2217.9	4.0
110	Niño Quemado Park	19.4375154, -99.08579549999999	1279.2	1279.2	4.0
111	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1761.8	1761.8	3.9
112	Uno Park	19.3457255, -99.03482059999999	2766.3	2766.3	3.8
113	Pushkin Garden	19.4202716, -99.15464659999999	1312.5	1312.5	4.4
114	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	2328.1	2328.1	4.4
115	Parque Temático Tlalocan	19.6953256, -98.85642849999999	2630.0	2630.0	4.6
116	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	2283.1	2283.1	4.4
117	Parque Alerces	19.4045362, -99.24745940000001	2622.6	2622.6	4.4
118	Bombilla Park	19.346807, -99.18619540000002	2813.5	2813.5	4.6
119	Parque de las Montañas	19.347912, -99.12335829999999	2505.2	2505.2	4.3
120	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	3259.6	3259.6	4.1
121	Zoológico de Chapultepec	19.4232085, -99.1895256	2080.7	2080.7	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	905.0	905.0	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	2861.2	2861.2	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2634.1	2634.1	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	2042.6	2042.6	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	8.2	8.2	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	1008.9	1008.9	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2712.2	2712.2	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	2432.5	2432.5	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	2365.5	2365.5	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	3790.7	3790.7	4.6
132	Church of San Bernardo	19.4308451, -99.1338559	1393.8	1393.8	4.4
133	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	1404.9	1404.9	4.6
134	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1937.8	1937.8	4.5
135	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1947.3	1947.3	4.3
136	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	2469.0	2469.0	4.5
137	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	675.5	675.5	4.6
138	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2429.0	2429.0	4.4
139	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	947.0	947.0	4.5
140	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2801.8	2801.8	4.6
141	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	2610.4	2610.4	4.5
142	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	2122.6	2122.6	4.7
143	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1094.4	1094.4	4.4
144	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2623.9	2623.9	4.7
145	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	1663.1	1663.1	4.7
146	Regina Coeli parish	19.4279059, -99.1389415	1340.4	1340.4	4.4
147	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	1127.7	1127.7	4.2
148	Parroquía de la Divina Providencia	19.405143, -99.165639	1658.4	1658.4	4.6
149	Church of San Francisco	19.4335142, -99.1401466	1365.6	1365.6	4.7
150	Parroquia de San Fernando	19.4394444, -99.1486111	1022.2	1022.2	4.2
151	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1987.1	1987.1	4.7
152	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	3006.8	3006.8	4.5
153	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	857.6	857.6	4.2
154	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	1226.7	1226.7	4.6
155	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	1112.7	1112.7	4.3
156	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	594.0	594.0	4.1
157	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	3207.3	3207.3	4.5
158	Iglesia De Coyoacan	19.348308, -99.16221069999999	2683.4	2683.4	4.7
159	San Pedro Apostol Church	19.2957593, -99.17704889999999	3385.1	3385.1	4.5
160	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	986.5	986.5	4.4
161	Parroquia de San Matías Apóstol	19.3901044, -99.121135	2025.8	2025.8	4.4
162	Chapel of Animas	19.4349528, -99.1332757	1556.8	1556.8	4.5
163	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	2085.4	2085.4	4.6
164	Church of Santa Ines	19.4926641, -99.18960059999999	1454.3	1454.3	3.8
165	Parroquia De Monte Carmelo	19.3755348, -99.1973436	2338.3	2338.3	4.4
166	Parroquia Merced de las Huertas	19.4513116, -99.1729584	1144.0	1144.0	4.4
167	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2480.4	2480.4	4.6
168	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1417.2	1417.2	4.7
169	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	930.1	930.1	4.6
170	Church of San Francisco Mazapa	19.6915618, -98.83259609999999	2592.5	2592.5	4.5
171	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2656.2	2656.2	4.3
172	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	950.2	950.2	4.4
173	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1636.6	1636.6	4.3
174	Chapel of Santa Catarina	19.3497107, -99.1705739	2579.0	2579.0	4.6
175	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3899.1	3899.1	4.4
176	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3871.4	3871.4	4.3
177	Parroquia San Jacinto	19.3446556, -99.1934147	2811.8	2811.8	4.7
178	San Juan de Dios Church	19.4369854, -99.1434132	1070.7	1070.7	4.3
179	St. Augustine Parish	19.4352878, -99.19648199999999	1699.0	1699.0	4.7
180	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	965.7	965.7	4.5
181	Nuestra Señora del Socorro	19.4225726, -99.2069181	2008.2	2008.2	4.6
182	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1022.3	1022.3	4.6
183	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2451.6	2451.6	4.1
184	CHURCH Cuevita	19.3491027, -99.2183226	2639.4	2639.4	4.4
