Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
80	Parque El Batán	19.3327776, -99.2060024	1293.0	1293.0	4.3
81	Azcatl Paqui	19.4728199, -99.20634319999999	1450.9	1450.9	4.0
82	Parque Lineal	19.4422863, -99.19160680000002	1174.8	1174.8	3.9
83	María Enriqueta Park	19.39945, -99.16717609999999	618.0	618.0	4.3
84	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1306.9	1306.9	4.3
85	Arboledas Park	19.3779458, -99.16237129999999	1155.3	1155.3	4.5
86	Alfonso Esparza Oteo Park	19.3895948, -99.177103	710.1	710.1	4.5
87	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1106.5	1106.5	4.3
88	Parque Xicoténcatl	19.3563455, -99.15073989999999	1262.4	1262.4	4.3
89	Parque Acacias	19.3641186, -99.17407709999999	1147.4	1147.4	4.4
90	parque pantitlan	19.4152253, -99.05840859999999	1890.8	1890.8	3.8
91	Mariano Matamoros Park	19.3858723, -99.1303425	1294.8	1294.8	4.1
92	Huayamilpas Ecological Park	19.3242607, -99.1504593	1958.7	1958.7	4.0
93	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1228.1	1228.1	4.4
94	Parque San Lorenzo	19.3760197, -99.1767507	950.7	950.7	4.5
95	Parque Patolli	19.3691968, -99.00818389999999	2496.5	2496.5	3.8
96	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3495.3	3495.3	4.8
97	Parque Ecologico Tarango	19.3468874, -99.2513898	1383.7	1383.7	4.2
98	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	727.3	727.3	4.2
99	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1316.0	1316.0	4.4
100	San Simón Ticumac Park	19.3747984, -99.1430946	1299.8	1299.8	4.1
101	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1065.0	1065.0	4.4
102	ACTEAL Park	19.4129173, -99.0681393	1737.6	1737.6	4.0
103	Cañitas Park	19.4534696, -99.17757569999999	1122.9	1122.9	4.1
104	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1391.6	1391.6	4.1
105	Parque Pombo	19.3925015, -99.1834274	540.7	540.7	4.3
106	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	1926.3	1926.3	4.4
107	Cumbres del Ajusco National Park	19.1645013, -99.2922823	6008.4	6008.4	4.6
108	Parque San Luis Potosi	19.3480516, -99.18697949999999	1451.5	1451.5	4.3
109	Patoli Park	19.377046, -99.05976509999999	2053.7	2053.7	4.0
110	Niño Quemado Park	19.4375154, -99.08579549999999	1667.1	1667.1	4.0
111	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1742.7	1742.7	3.9
112	Uno Park	19.3457255, -99.03482059999999	2602.1	2602.1	3.8
113	Pushkin Garden	19.4202716, -99.15464659999999	716.2	716.2	4.4
114	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1013.0	1013.0	4.4
115	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1198.5	1198.5	4.4
116	Gustavo A. Madero Park	19.4907245, -99.1181194	1821.3	1821.3	3.9
117	Parque de las Montañas	19.347912, -99.12335829999999	1637.5	1637.5	4.3
118	Bombilla Park	19.346807, -99.18619540000002	1473.1	1473.1	4.6
119	Parque Alerces	19.4045362, -99.24745940000001	1273.8	1273.8	4.4
120	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1914.1	1914.1	4.1
121	Zoológico de Chapultepec	19.4232085, -99.1895256	681.8	681.8	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	1971.4	1971.4	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	1951.3	1951.3	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2702.8	2702.8	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1175.5	1175.5	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1514.5	1514.5	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	1122.0	1122.0	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1387.8	1387.8	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	1186.5	1186.5	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1077.8	1077.8	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	2476.9	2476.9	4.6
132	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	1708.1	1708.1	4.7
133	Church of San Bernardo	19.4308451, -99.1338559	1151.3	1151.3	4.4
134	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1282.4	1282.4	4.5
135	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1415.8	1415.8	4.3
136	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1416.0	1416.0	4.5
137	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	1084.5	1084.5	4.6
138	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1750.5	1750.5	4.4
139	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	1003.0	1003.0	4.5
140	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	1607.3	1607.3	4.6
141	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1270.0	1270.0	4.5
142	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	818.4	818.4	4.7
143	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1269.2	1269.2	4.4
144	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	1231.2	1231.2	4.7
145	Regina Coeli parish	19.4279059, -99.1389415	1167.3	1167.3	4.4
146	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	1240.8	1240.8	4.2
147	Parroquía de la Divina Providencia	19.405143, -99.165639	589.0	589.0	4.6
148	Church of San Francisco	19.4335142, -99.1401466	1119.1	1119.1	4.7
149	Parroquia de San Fernando	19.4394444, -99.1486111	1052.4	1052.4	4.2
150	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	1691.7	1691.7	4.5
151	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	833.8	833.8	4.7
152	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	1141.9	1141.9	4.2
153	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	1365.6	1365.6	4.3
154	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	1336.9	1336.9	4.1
155	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	1830.6	1830.6	4.5
156	Iglesia De Coyoacan	19.348308, -99.16221069999999	1359.0	1359.0	4.7
157	San Pedro Apostol Church	19.2957593, -99.17704889999999	2039.6	2039.6	4.5
158	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1841.5	1841.5	4.4
159	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1502.7	1502.7	4.4
160	Chapel of Animas	19.4349528, -99.1332757	1601.8	1601.8	4.5
161	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	941.6	941.6	4.6
162	Church of Santa Ines	19.4926641, -99.18960059999999	1549.0	1549.0	3.8
163	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	1309.8	1309.8	4.6
164	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1012.6	1012.6	4.4
165	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	2028.9	2028.9	4.6
166	Parroquia Merced de las Huertas	19.4513116, -99.1729584	818.5	818.5	4.4
167	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2492.0	2492.0	4.3
168	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	392.7	392.7	4.7
169	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2132.6	2132.6	4.6
170	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	1088.5	1088.5	4.6
171	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	762.9	762.9	4.4
172	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3135.6	3135.6	4.4
173	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1149.8	1149.8	4.3
174	Chapel of Santa Catarina	19.3497107, -99.1705739	1206.6	1206.6	4.6
175	Parroquia San Jacinto	19.3446556, -99.1934147	1471.4	1471.4	4.7
176	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2525.9	2525.9	4.3
177	San Juan de Dios Church	19.4369854, -99.1434132	1183.8	1183.8	4.3
178	St. Augustine Parish	19.4352878, -99.19648199999999	783.2	783.2	4.7
179	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	2177.2	2177.2	4.5
180	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2287.4	2287.4	4.1
181	Nuestra Señora del Socorro	19.4225726, -99.2069181	645.3	645.3	4.6
182	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1197.1	1197.1	4.6
183	Saint Anthony of padua	19.32814, -99.1415394	1541.4	1541.4	4.4
184	Parroquia del Sagrado Corazón de Jesús	19.4749143, -99.11479109999999	1438.8	1438.8	4.4
