Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
80	Parque Lineal	19.4422863, -99.19160680000002	1807.9	1807.9	3.9
81	María Enriqueta Park	19.39945, -99.16717609999999	1064.5	1064.5	4.3
82	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1342.4	1342.4	4.3
83	Arboledas Park	19.3779458, -99.16237129999999	1236.4	1236.4	4.5
84	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1014.5	1014.5	4.5
85	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1481.6	1481.6	4.3
86	Parque Xicoténcatl	19.3563455, -99.15073989999999	1082.5	1082.5	4.3
87	Parque Acacias	19.3641186, -99.17407709999999	711.9	711.9	4.4
88	parque pantitlan	19.4152253, -99.05840859999999	2283.2	2283.2	3.8
89	Mariano Matamoros Park	19.3858723, -99.1303425	1446.1	1446.1	4.1
90	Huayamilpas Ecological Park	19.3242607, -99.1504593	1526.5	1526.5	4.0
91	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1603.2	1603.2	4.4
92	Parque San Lorenzo	19.3760197, -99.1767507	964.3	964.3	4.5
93	Parque Patolli	19.3691968, -99.00818389999999	2888.9	2888.9	3.8
94	Parque Ecologico Tarango	19.3468874, -99.2513898	1311.7	1311.7	4.2
95	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3870.4	3870.4	4.8
96	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1673.2	1673.2	4.2
97	San Simón Ticumac Park	19.3747984, -99.1430946	1459.4	1459.4	4.1
98	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1676.3	1676.3	4.4
99	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1102.9	1102.9	4.4
100	ACTEAL Park	19.4129173, -99.0681393	2130.0	2130.0	4.0
101	Cañitas Park	19.4534696, -99.17757569999999	2068.8	2068.8	4.1
102	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1013.1	1013.1	4.1
103	Parque Pombo	19.3925015, -99.1834274	1011.6	1011.6	4.3
104	Cumbres del Ajusco National Park	19.1645013, -99.2922823	5467.3	5467.3	4.6
105	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2318.7	2318.7	4.4
106	Parque San Luis Potosi	19.3480516, -99.18697949999999	544.5	544.5	4.3
107	Patoli Park	19.377046, -99.05976509999999	2367.3	2367.3	4.0
108	Niño Quemado Park	19.4375154, -99.08579549999999	2027.4	2027.4	4.0
109	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2135.1	2135.1	3.9
110	Uno Park	19.3457255, -99.03482059999999	2558.1	2558.1	3.8
111	Pushkin Garden	19.4202716, -99.15464659999999	1690.9	1690.9	4.4
112	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	485.3	485.3	4.4
113	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1002.9	1002.9	4.4
114	Parque Alerces	19.4045362, -99.24745940000001	1875.7	1875.7	4.4
115	Bombilla Park	19.346807, -99.18619540000002	566.1	566.1	4.6
116	Parque de las Montañas	19.347912, -99.12335829999999	1457.6	1457.6	4.3
117	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1381.7	1381.7	4.1
118	Gustavo A. Madero Park	19.4907245, -99.1181194	2767.2	2767.2	3.9
119	Jalalpa 2000 Park	19.3710847, -99.24281649999999	1911.1	1911.1	3.8
120	RECREATIVO "JUSTICIA SOCIAL" - OFICIAL Park	19.478456, -99.0903752	2717.1	2717.1	3.9
121	Zoológico de Chapultepec	19.4232085, -99.1895256	1312.7	1312.7	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	2468.7	2468.7	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	1771.4	1771.4	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3095.2	3095.2	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1328.1	1328.1	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	2460.4	2460.4	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	2077.1	2077.1	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	963.7	963.7	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	1052.0	1052.0	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1618.6	1618.6	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	1929.5	1929.5	4.6
132	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	2376.5	2376.5	4.7
133	Church of San Bernardo	19.4308451, -99.1338559	1819.7	1819.7	4.4
134	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	2028.3	2028.3	4.6
135	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1580.7	1580.7	4.5
136	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1758.1	1758.1	4.3
137	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1236.1	1236.1	4.5
138	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	2030.4	2030.4	4.6
139	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1570.6	1570.6	4.4
140	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	1948.9	1948.9	4.5
141	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	1982.4	1982.4	4.6
142	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	675.7	675.7	4.5
143	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	832.0	832.0	4.7
144	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	2216.8	2216.8	4.4
145	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	1713.4	1713.4	4.7
146	Regina Coeli parish	19.4279059, -99.1389415	1906.0	1906.0	4.4
147	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	2195.9	2195.9	4.2
148	Parroquía de la Divina Providencia	19.405143, -99.165639	1253.0	1253.0	4.6
149	Church of San Francisco	19.4335142, -99.1401466	2028.0	2028.0	4.7
150	Parroquia de San Fernando	19.4394444, -99.1486111	2007.5	2007.5	4.2
151	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	836.5	836.5	4.5
152	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1090.9	1090.9	4.7
153	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	2087.8	2087.8	4.2
154	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	2813.6	2813.6	4.6
155	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	2238.2	2238.2	4.3
156	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	2282.8	2282.8	4.1
157	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	1194.9	1194.9	4.5
158	Iglesia De Coyoacan	19.348308, -99.16221069999999	934.9	934.9	4.7
159	San Pedro Apostol Church	19.2957593, -99.17704889999999	1401.1	1401.1	4.5
160	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2247.9	2247.9	4.4
161	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1613.4	1613.4	4.4
162	Chapel of Animas	19.4349528, -99.1332757	2270.2	2270.2	4.5
163	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1288.7	1288.7	4.6
164	Church of Santa Ines	19.4926641, -99.18960059999999	2272.1	2272.1	3.8
165	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1027.2	1027.2	4.4
166	Parroquia Merced de las Huertas	19.4513116, -99.1729584	1764.4	1764.4	4.4
167	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2538.6	2538.6	4.6
168	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1371.8	1371.8	4.7
169	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	2034.4	2034.4	4.6
170	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2884.4	2884.4	4.3
171	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	1708.8	1708.8	4.4
172	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1840.6	1840.6	4.3
173	Chapel of Santa Catarina	19.3497107, -99.1705739	637.3	637.3	4.6
174	Parroquia de Cristo del Mar	19.2856619, -99.0615689	2588.2	2588.2	4.4
175	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	1993.5	1993.5	4.3
176	Parroquia San Jacinto	19.3446556, -99.1934147	478.6	478.6	4.7
177	Templo de Santiago apóstol	19.451025, -99.1368332	2231.3	2231.3	4.3
178	San Juan de Dios Church	19.4369854, -99.1434132	2150.5	2150.5	4.3
179	St. Augustine Parish	19.4352878, -99.19648199999999	1300.3	1300.3	4.7
180	Nuestra Señora del Socorro	19.4225726, -99.2069181	1210.1	1210.1	4.6
181	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	2849.9	2849.9	4.5
182	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	2143.0	2143.0	4.6
183	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2679.8	2679.8	4.1
184	CHURCH Cuevita	19.3491027, -99.2183226	796.6	796.6	4.4
