Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
92	American Park	19.4340768, -99.1966547	1684.0	1684.0	4.5
93	Mariano Matamoros Park	19.3858723, -99.1303425	2100.2	2100.2	4.1
94	Huayamilpas Ecological Park	19.3242607, -99.1504593	2907.2	2907.2	4.0
95	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1993.7	1993.7	4.4
96	Parque San Lorenzo	19.3760197, -99.1767507	2171.2	2171.2	4.5
97	Parque Patolli	19.3691968, -99.00818389999999	2868.5	2868.5	3.8
98	Parque Ecologico Tarango	19.3468874, -99.2513898	2793.0	2793.0	4.2
99	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	4474.0	4474.0	4.8
100	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1211.7	1211.7	4.2
101	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	2013.3	2013.3	4.4
102	San Simón Ticumac Park	19.3747984, -99.1430946	1977.0	1977.0	4.1
103	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	2202.2	2202.2	4.4
104	ACTEAL Park	19.4129173, -99.0681393	1973.3	1973.3	4.0
105	Cañitas Park	19.4534696, -99.17757569999999	1398.3	1398.3	4.1
106	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2654.2	2654.2	4.1
107	Parque Pombo	19.3925015, -99.1834274	1874.2	1874.2	4.3
108	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2298.3	2298.3	4.4
109	Parque San Luis Potosi	19.3480516, -99.18697949999999	2785.0	2785.0	4.3
110	Patoli Park	19.377046, -99.05976509999999	2425.7	2425.7	4.0
111	Niño Quemado Park	19.4375154, -99.08579549999999	1504.5	1504.5	4.0
112	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1987.1	1987.1	3.9
113	Uno Park	19.3457255, -99.03482059999999	2974.1	2974.1	3.8
114	Pushkin Garden	19.4202716, -99.15464659999999	1166.3	1166.3	4.4
115	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	2344.7	2344.7	4.4
116	Parque Temático Tlalocan	19.6953256, -98.85642849999999	3356.5	3356.5	4.6
117	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	2300.1	2300.1	4.4
118	Parque Alerces	19.4045362, -99.24745940000001	2650.7	2650.7	4.4
119	Bombilla Park	19.346807, -99.18619540000002	2806.6	2806.6	4.6
120	Gustavo A. Madero Park	19.4907245, -99.1181194	1460.9	1460.9	3.9
121	Zoológico de Chapultepec	19.4232085, -99.1895256	2042.3	2042.3	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	1562.1	1562.1	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	3086.5	3086.5	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3074.8	3074.8	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	2052.7	2052.7	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1154.1	1154.1	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	931.8	931.8	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2721.3	2721.3	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	2449.1	2449.1	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	2393.6	2393.6	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	3808.6	3808.6	4.6
132	Church of San Bernardo	19.4308451, -99.1338559	1300.6	1300.6	4.4
133	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	2086.4	2086.4	4.5
134	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	2172.6	2172.6	4.3
135	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	2479.1	2479.1	4.5
136	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	629.2	629.2	4.6
137	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2654.3	2654.3	4.4
138	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	960.1	960.1	4.5
139	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2763.4	2763.4	4.6
140	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	2603.5	2603.5	4.5
141	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	2139.2	2139.2	4.7
142	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1107.5	1107.5	4.4
143	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2640.5	2640.5	4.7
144	Regina Coeli parish	19.4279059, -99.1389415	1247.2	1247.2	4.4
145	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	1586.0	1586.0	4.7
146	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	1050.6	1050.6	4.2
147	Parroquía de la Divina Providencia	19.405143, -99.165639	1634.1	1634.1	4.6
148	Church of San Francisco	19.4335142, -99.1401466	1242.9	1242.9	4.7
149	Parroquia de San Fernando	19.4394444, -99.1486111	950.4	950.4	4.2
150	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	3023.4	3023.4	4.5
151	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1948.7	1948.7	4.7
152	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	577.5	577.5	4.2
153	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	1515.2	1515.2	4.6
154	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	1019.5	1019.5	4.3
155	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	824.8	824.8	4.1
156	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	3192.5	3192.5	4.5
157	Iglesia De Coyoacan	19.348308, -99.16221069999999	2692.5	2692.5	4.7
158	San Pedro Apostol Church	19.2957593, -99.17704889999999	3370.3	3370.3	4.5
159	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1432.2	1432.2	4.4
160	Parroquia de San Matías Apóstol	19.3901044, -99.121135	2233.6	2233.6	4.4
161	Chapel of Animas	19.4349528, -99.1332757	1479.7	1479.7	4.5
162	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	2047.0	2047.0	4.6
163	Church of Santa Ines	19.4926641, -99.18960059999999	1745.2	1745.2	3.8
164	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	1311.7	1311.7	4.6
165	Parroquia De Monte Carmelo	19.3755348, -99.1973436	2354.9	2354.9	4.4
166	Parroquia Merced de las Huertas	19.4513116, -99.1729584	1144.3	1144.3	4.4
167	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2769.6	2769.6	4.6
168	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1433.8	1433.8	4.7
169	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	746.0	746.0	4.6
170	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2864.0	2864.0	4.3
171	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	950.5	950.5	4.4
172	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1648.1	1648.1	4.3
173	Chapel of Santa Catarina	19.3497107, -99.1705739	2540.1	2540.1	4.6
174	Parroquia de Cristo del Mar	19.2856619, -99.0615689	4106.9	4106.9	4.4
175	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3856.6	3856.6	4.3
176	Parroquia San Jacinto	19.3446556, -99.1934147	2804.9	2804.9	4.7
177	San Juan de Dios Church	19.4369854, -99.1434132	993.6	993.6	4.3
178	St. Augustine Parish	19.4352878, -99.19648199999999	1660.6	1660.6	4.7
179	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	1767.9	1767.9	4.5
180	Nuestra Señora del Socorro	19.4225726, -99.2069181	2036.3	2036.3	4.6
181	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1035.4	1035.4	4.6
182	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2659.4	2659.4	4.1
183	CHURCH Cuevita	19.3491027, -99.2183226	2656.0	2656.0	4.4
184	Saint Anthony of padua	19.32814, -99.1415394	2489.9	2489.9	4.4
