Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
107	Parque Pombo	19.3925015, -99.1834274	1355.9	1355.9	4.3
108	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	1927.3	1927.3	4.4
109	Parque San Luis Potosi	19.3480516, -99.18697949999999	2266.7	2266.7	4.3
110	Patoli Park	19.377046, -99.05976509999999	2054.7	2054.7	4.0
111	Niño Quemado Park	19.4375154, -99.08579549999999	1486.8	1486.8	4.0
112	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1811.3	1811.3	3.9
113	Uno Park	19.3457255, -99.03482059999999	2603.1	2603.1	3.8
114	Pushkin Garden	19.4202716, -99.15464659999999	530.9	530.9	4.4
115	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1828.2	1828.2	4.4
116	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1664.7	1664.7	4.4
117	Parque Alerces	19.4045362, -99.24745940000001	2089.0	2089.0	4.4
118	Gustavo A. Madero Park	19.4907245, -99.1181194	1525.3	1525.3	3.9
119	Parque de las Montañas	19.347912, -99.12335829999999	1919.6	1919.6	4.3
120	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	2729.3	2729.3	4.1
121	Zoológico de Chapultepec	19.4232085, -99.1895256	1497.0	1497.0	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	1513.6	1513.6	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	2249.4	2249.4	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2703.8	2703.8	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1334.0	1334.0	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1218.5	1218.5	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	273.1	273.1	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2013.0	2013.0	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	1927.1	1927.1	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1893.0	1893.0	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	3082.1	3082.1	4.6
132	Church of San Bernardo	19.4308451, -99.1338559	516.6	516.6	4.4
133	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	574.3	574.3	4.6
134	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1283.4	1283.4	4.5
135	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1416.8	1416.8	4.3
136	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1760.4	1760.4	4.5
137	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	746.4	746.4	4.6
138	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2004.1	2004.1	4.4
139	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	874.7	874.7	4.5
140	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2347.0	2347.0	4.6
141	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	2085.2	2085.2	4.5
142	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1617.2	1617.2	4.7
143	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1177.8	1177.8	4.4
144	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2046.4	2046.4	4.7
145	Regina Coeli parish	19.4279059, -99.1389415	452.6	452.6	4.4
146	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	97.1	97.1	4.2
147	Parroquía de la Divina Providencia	19.405143, -99.165639	998.7	998.7	4.6
148	Church of San Francisco	19.4335142, -99.1401466	477.8	477.8	4.7
149	Parroquia de San Fernando	19.4394444, -99.1486111	195.5	195.5	4.2
150	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2345.6	2345.6	4.5
151	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1472.6	1472.6	4.7
152	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	478.1	478.1	4.2
153	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	516.7	516.7	4.3
154	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	942.0	942.0	4.1
155	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	2645.8	2645.8	4.5
156	Iglesia De Coyoacan	19.348308, -99.16221069999999	1984.2	1984.2	4.7
157	San Pedro Apostol Church	19.2957593, -99.17704889999999	2672.4	2672.4	4.5
158	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1383.7	1383.7	4.4
159	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1503.7	1503.7	4.4
160	Chapel of Animas	19.4349528, -99.1332757	678.7	678.7	4.5
161	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1630.6	1630.6	4.6
162	Church of Santa Ines	19.4926641, -99.18960059999999	1562.2	1562.2	3.8
163	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1832.9	1832.9	4.4
164	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	785.0	785.0	4.7
165	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	1632.4	1632.4	4.6
166	Parroquia Merced de las Huertas	19.4513116, -99.1729584	690.2	690.2	4.4
167	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2697.8	2697.8	4.6
168	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	896.4	896.4	4.7
169	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	526.9	526.9	4.6
170	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2493.0	2493.0	4.3
171	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	640.1	640.1	4.4
172	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1180.6	1180.6	4.3
173	Chapel of Santa Catarina	19.3497107, -99.1705739	1879.8	1879.8	4.6
174	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3701.1	3701.1	4.4
175	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3341.1	3341.1	4.3
176	Parroquia San Jacinto	19.3446556, -99.1934147	2286.6	2286.6	4.7
177	San Juan de Dios Church	19.4369854, -99.1434132	40.1	40.1	4.3
178	St. Augustine Parish	19.4352878, -99.19648199999999	1244.2	1244.2	4.7
179	Nuestra Señora del Socorro	19.4225726, -99.2069181	1460.5	1460.5	4.6
180	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	1719.4	1719.4	4.5
181	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1079.5	1079.5	4.6
182	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2288.4	2288.4	4.1
183	CHURCH Cuevita	19.3491027, -99.2183226	2139.5	2139.5	4.4
184	Saint Anthony of padua	19.32814, -99.1415394	1771.2	1771.2	4.4
