Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
29	Estanquillo Museum	19.4332695, -99.1361618	2011.0	2011.0	4.6
30	Museo Nacional de Arquitectura	19.4354995, -99.14118529999999	2073.3	2073.3	4.8
31	Museum of El Carmen	19.3453961, -99.1899237	1364.7	1364.7	4.7
32	Papalote Museo del Niño	19.4116523, -99.1947372	2113.5	2113.5	4.5
33	Arte Carrillo Gil Museum	19.3494444, -99.1902778	1530.8	1530.8	4.5
34	UNAM Museo de las Constituciones	19.4363673, -99.1294145	2411.0	2411.0	4.5
35	Museo Tamayo Arte Contemporáneo	19.42572, -99.181716	2373.9	2373.9	4.4
36	Museo del Chocolate	19.4294462, -99.1572271	2207.8	2207.8	4.5
37	Diego Rivera Mural Museum	19.4360279, -99.14693349999999	2338.8	2338.8	4.5
38	The National Museum of San Carlos	19.4380689, -99.1520429	2394.9	2394.9	4.6
39	Museo Jumex	19.4404568, -99.20359330000001	2383.1	2383.1	4.6
40	Museo Experimental el Eco	19.4334736, -99.1611887	2439.5	2439.5	4.2
41	Museo Casa de Carranza	19.4311935, -99.163468	2403.2	2403.2	4.6
42	Natural History Museum of Ecatepec	19.5469044, -99.03670129999999	3558.5	3558.5	4.4
43	MODO Museo del Objeto	19.4202297, -99.15907620000002	2226.8	2226.8	4.5
44	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	1921.9	1921.9	4.4
45	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	2035.9	2035.9	4.7
46	Museo Universitario del Chopo	19.441993, -99.1567171	2561.3	2561.3	4.5
47	Regional Art Museum	19.5019399, -99.2116346	3126.3	3126.3	4.5
48	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	2349.3	2349.3	4.2
49	Regional Museum Altepepialcalli	19.1925056, -99.02178889999999	3750.0	3750.0	4.1
50	House Museum of Memory Indómita	19.4276917, -99.1346883	1776.4	1776.4	4.5
51	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1479.8	1479.8	4.6
52	Museo del Caracol	19.4190145, -99.1834349	2405.8	2405.8	4.6
53	MI Indian Museum	19.4519111, -99.13131849999999	2661.5	2661.5	4.5
54	Museum Adolfo Lopez Mateos	19.5631838, -99.248143	3706.8	3706.8	4.2
55	Museo Nacional de la Estampa	19.4370531, -99.1427154	2197.4	2197.4	4.5
56	New Fire Museum	19.3481804, -99.0914754	2645.8	2645.8	4.4
57	Museo ídolos del Esto	19.4378735, -99.16012979999999	2507.9	2507.9	3.8
58	Museo Nacional de Historia, Castillo de Chapultepec	19.4204791, -99.1818236	2353.4	2353.4	4.5
59	National Museum of the Revolution	19.4361972, -99.15463330000001	2425.0	2425.0	4.6
60	Museo Numismático Nacional	19.4396939, -99.1303667	2327.9	2327.9	4.6
61	Bosque de Chapultepec	19.4194815, -99.18945579999999	2448.2	2448.2	4.6
62	Parque Tezozómoc	19.4998595, -99.210754	3148.9	3148.9	4.4
63	Parque Bicentenario	19.4686896, -99.1972629	3572.5	3572.5	4.7
64	La Mexicana Park	19.3574615, -99.27052119999999	1861.9	1861.9	4.7
65	Parque Hundido	19.3782922, -99.17874719999999	1943.8	1943.8	4.6
66	Cerro de la Estrella National Park	19.3439269, -99.0914995	6363.7	6363.7	4.4
67	El Tepeyac National Park	19.5039634, -99.1078041	3580.9	3580.9	4.1
68	Alameda Central	19.4357353, -99.1439486	2234.6	2234.6	4.6
69	Parque Naucalli	19.4930556, -99.24083329999999	2771.2	2771.2	4.4
70	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1968.7	1968.7	4.5
71	parque rosendo	19.3842214, -99.1872569	1932.8	1932.8	3.3
72	Parque Lincoln	19.4298155, -99.1992389	2201.5	2201.5	4.6
73	Tlalpan National Park	19.2961412, -99.1931443	896.7	896.7	4.6
74	Parque España	19.4153363, -99.1711504	2427.2	2427.2	4.5
75	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	1143.6	1143.6	4.3
76	Parque El Batán	19.3327776, -99.2060024	1276.3	1276.3	4.3
77	Azcatl Paqui	19.4728199, -99.20634319999999	2902.4	2902.4	4.0
78	Parque Lineal	19.4422863, -99.19160680000002	2884.3	2884.3	3.9
79	María Enriqueta Park	19.39945, -99.16717609999999	2140.9	2140.9	4.3
80	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1302.6	1302.6	4.3
81	Arboledas Park	19.3779458, -99.16237129999999	1748.0	1748.0	4.5
82	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1980.8	1980.8	4.5
83	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	2558.0	2558.0	4.3
84	Parque Xicoténcatl	19.3563455, -99.15073989999999	1305.8	1305.8	4.3
85	Jardin Centenario	19.3492985, -99.16380029999999	1509.7	1509.7	4.6
86	Parque Acacias	19.3641186, -99.17407709999999	1389.3	1389.3	4.4
87	parque pantitlan	19.4152253, -99.05840859999999	2346.5	2346.5	3.8
88	Mariano Matamoros Park	19.3858723, -99.1303425	1406.3	1406.3	4.1
89	Huayamilpas Ecological Park	19.3242607, -99.1504593	919.1	919.1	4.0
90	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	2679.6	2679.6	4.4
91	Parque San Lorenzo	19.3760197, -99.1767507	1848.6	1848.6	4.5
92	Parque Patolli	19.3691968, -99.00818389999999	2952.2	2952.2	3.8
93	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	4577.6	4577.6	4.8
94	Parque Ecologico Tarango	19.3468874, -99.2513898	1427.2	1427.2	4.2
95	San Simón Ticumac Park	19.3747984, -99.1430946	1476.9	1476.9	4.1
96	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	2525.6	2525.6	4.2
97	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1754.7	1754.7	4.4
98	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1935.0	1935.0	4.4
99	ACTEAL Park	19.4129173, -99.0681393	2193.3	2193.3	4.0
100	Cañitas Park	19.4534696, -99.17757569999999	3104.2	3104.2	4.1
101	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2077.6	2077.6	4.1
102	Parque Pombo	19.3925015, -99.1834274	1977.3	1977.3	4.3
103	Cumbres del Ajusco National Park	19.1645013, -99.2922823	4711.2	4711.2	4.6
104	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2382.0	2382.0	4.4
105	Parque San Luis Potosi	19.3480516, -99.18697949999999	1366.9	1366.9	4.3
106	Patoli Park	19.377046, -99.05976509999999	2445.7	2445.7	4.0
107	Niño Quemado Park	19.4375154, -99.08579549999999	2105.8	2105.8	4.0
108	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2198.4	2198.4	3.9
109	Uno Park	19.3457255, -99.03482059999999	2282.3	2282.3	3.8
110	Pushkin Garden	19.4202716, -99.15464659999999	2044.1	2044.1	4.4
111	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1549.8	1549.8	4.4
112	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1636.9	1636.9	4.4
113	Parque Alerces	19.4045362, -99.24745940000001	2431.2	2431.2	4.4
114	Bombilla Park	19.346807, -99.18619540000002	1540.7	1540.7	4.6
115	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1491.0	1491.0	4.1
116	Parque de las Montañas	19.347912, -99.12335829999999	1297.8	1297.8	4.3
117	Gustavo A. Madero Park	19.4907245, -99.1181194	3291.5	3291.5	3.9
118	Jalalpa 2000 Park	19.3710847, -99.24281649999999	2266.0	2266.0	3.8
119	RECREATIVO "JUSTICIA SOCIAL" - OFICIAL Park	19.478456, -99.0903752	2795.5	2795.5	3.9
120	Glorieta SCOP	19.3919522, -99.1512948	1570.5	1570.5	4.1
121	Zoológico de Chapultepec	19.4232085, -99.1895256	2389.1	2389.1	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	2547.1	2547.1	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	947.5	947.5	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3158.5	3158.5	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1469.5	1469.5	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	3209.0	3209.0	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	2279.2	2279.2	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1316.1	1316.1	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	2128.4	2128.4	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	2474.4	2474.4	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	1173.4	1173.4	4.6
132	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	2375.7	2375.7	4.7
133	Church of San Bernardo	19.4308451, -99.1338559	1818.9	1818.9	4.4
134	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	2027.5	2027.5	4.6
135	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1540.9	1540.9	4.5
136	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1747.1	1747.1	4.3
137	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1088.0	1088.0	4.5
138	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	2684.1	2684.1	4.6
139	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1625.0	1625.0	4.4
140	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	2984.3	2984.3	4.5
141	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	3058.8	3058.8	4.6
142	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1714.8	1714.8	4.5
143	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1817.0	1817.0	4.7
144	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	3162.4	3162.4	4.4
145	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	1828.9	1828.9	4.7
146	Regina Coeli parish	19.4279059, -99.1389415	1905.2	1905.2	4.4
147	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	2219.3	2219.3	4.2
148	Parroquía de la Divina Providencia	19.405143, -99.165639	2130.1	2130.1	4.6
149	Church of San Francisco	19.4335142, -99.1401466	2027.2	2027.2	4.7
150	Parroquia de San Fernando	19.4394444, -99.1486111	2305.1	2305.1	4.2
151	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	1125.0	1125.0	4.5
152	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	2167.3	2167.3	4.7
153	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	2415.8	2415.8	4.2
154	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	3570.1	3570.1	4.6
155	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	2237.4	2237.4	4.3
156	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	2879.7	2879.7	4.1
157	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	1575.7	1575.7	4.5
158	Iglesia De Coyoacan	19.348308, -99.16221069999999	1287.3	1287.3	4.7
159	San Pedro Apostol Church	19.2957593, -99.17704889999999	890.6	890.6	4.5
160	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2326.3	2326.3	4.4
161	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1699.5	1699.5	4.4
162	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	2365.1	2365.1	4.6
163	Chapel of Animas	19.4349528, -99.1332757	2269.4	2269.4	4.5
164	Church of Santa Ines	19.4926641, -99.18960059999999	3348.5	3348.5	3.8
165	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1873.8	1873.8	4.4
166	Parroquia Merced de las Huertas	19.4513116, -99.1729584	2799.8	2799.8	4.4
167	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	3615.0	3615.0	4.6
168	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	2432.8	2432.8	4.7
169	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	2548.8	2548.8	4.6
170	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2592.6	2592.6	4.3
171	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	2785.2	2785.2	4.4
172	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	2917.0	2917.0	4.3
173	Chapel of Santa Catarina	19.3497107, -99.1705739	1486.4	1486.4	4.6
174	Parroquia de Cristo del Mar	19.2856619, -99.0615689	1832.1	1832.1	4.4
175	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2078.8	2078.8	4.3
176	Parroquia San Jacinto	19.3446556, -99.1934147	1640.4	1640.4	4.7
177	San Juan de Dios Church	19.4369854, -99.1434132	2149.7	2149.7	4.3
178	St. Augustine Parish	19.4352878, -99.19648199999999	2376.7	2376.7	4.7
179	Nuestra Señora del Socorro	19.4225726, -99.2069181	2286.5	2286.5	4.6
180	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	2928.3	2928.3	4.5
181	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	3090.3	3090.3	4.6
182	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2743.1	2743.1	4.1
183	CHURCH Cuevita	19.3491027, -99.2183226	1796.0	1796.0	4.4
184	Saint Anthony of padua	19.32814, -99.1415394	721.3	721.3	4.4
