Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
113	Pushkin Garden	19.4202716, -99.15464659999999	2044.9	2044.9	4.4
114	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1942.1	1942.1	4.4
115	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1637.7	1637.7	4.4
116	Parque Alerces	19.4045362, -99.24745940000001	2878.0	2878.0	4.4
117	Bombilla Park	19.346807, -99.18619540000002	1194.5	1194.5	4.6
118	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1937.8	1937.8	4.1
119	Parque de las Montañas	19.347912, -99.12335829999999	1298.6	1298.6	4.3
120	Gustavo A. Madero Park	19.4907245, -99.1181194	3292.3	3292.3	3.9
121	Zoológico de Chapultepec	19.4232085, -99.1895256	2543.6	2543.6	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	2547.9	2547.9	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	828.5	828.5	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3159.3	3159.3	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1470.3	1470.3	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	3209.8	3209.8	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	2280.0	2280.0	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	909.8	909.8	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	2223.7	2223.7	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	2921.2	2921.2	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	1553.4	1553.4	4.6
132	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	2376.5	2376.5	4.7
133	Church of San Bernardo	19.4308451, -99.1338559	1819.7	1819.7	4.4
134	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1541.7	1541.7	4.5
135	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1747.9	1747.9	4.3
136	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1088.8	1088.8	4.5
137	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	2684.9	2684.9	4.6
138	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1407.8	1407.8	4.4
139	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	2985.1	2985.1	4.5
140	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	3200.6	3200.6	4.6
141	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1478.6	1478.6	4.5
142	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1817.8	1817.8	4.7
143	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	3163.2	3163.2	4.4
144	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2275.7	2275.7	4.7
145	Regina Coeli parish	19.4279059, -99.1389415	1906.0	1906.0	4.4
146	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	2220.1	2220.1	4.2
147	Parroquía de la Divina Providencia	19.405143, -99.165639	2130.9	2130.9	4.6
148	Church of San Francisco	19.4335142, -99.1401466	2028.0	2028.0	4.7
149	Parroquia de San Fernando	19.4394444, -99.1486111	2305.9	2305.9	4.2
150	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	971.7	971.7	4.5
151	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	2413.5	2413.5	4.7
152	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	2416.6	2416.6	4.2
153	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	3570.9	3570.9	4.6
154	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	2238.2	2238.2	4.3
155	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	2880.5	2880.5	4.1
156	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	2022.5	2022.5	4.5
157	Iglesia De Coyoacan	19.348308, -99.16221069999999	881.0	881.0	4.7
158	San Pedro Apostol Church	19.2957593, -99.17704889999999	1143.7	1143.7	4.5
159	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2327.1	2327.1	4.4
160	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1700.3	1700.3	4.4
161	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	2611.3	2611.3	4.6
162	Chapel of Animas	19.4349528, -99.1332757	2270.2	2270.2	4.5
163	Church of Santa Ines	19.4926641, -99.18960059999999	3411.1	3411.1	3.8
164	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	2028.3	2028.3	4.6
165	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1874.6	1874.6	4.4
166	Parroquia Merced de las Huertas	19.4513116, -99.1729584	2800.6	2800.6	4.4
167	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	3725.9	3725.9	4.6
168	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	2433.6	2433.6	4.7
169	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	2549.6	2549.6	4.6
170	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2923.6	2923.6	4.3
171	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	2750.5	2750.5	4.4
172	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	3011.9	3011.9	4.3
173	Chapel of Santa Catarina	19.3497107, -99.1705739	1080.1	1080.1	4.6
174	Parroquia de Cristo del Mar	19.2856619, -99.0615689	2158.7	2158.7	4.4
175	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2449.0	2449.0	4.3
176	Parroquia San Jacinto	19.3446556, -99.1934147	1498.5	1498.5	4.7
177	Templo de Santiago apóstol	19.451025, -99.1368332	2460.5	2460.5	4.3
178	San Juan de Dios Church	19.4369854, -99.1434132	2150.5	2150.5	4.3
179	St. Augustine Parish	19.4352878, -99.19648199999999	2622.9	2622.9	4.7
180	Nuestra Señora del Socorro	19.4225726, -99.2069181	2441.0	2441.0	4.6
181	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	2929.1	2929.1	4.5
182	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	3091.1	3091.1	4.6
183	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2743.9	2743.9	4.1
184	CHURCH Cuevita	19.3491027, -99.2183226	2253.4	2253.4	4.4
