Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
161	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	875.2	875.2	4.6
162	Church of Santa Ines	19.4926641, -99.18960059999999	2117.1	2117.1	3.8
163	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	1924.4	1924.4	4.6
164	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1145.7	1145.7	4.4
165	Parroquia Merced de las Huertas	19.4513116, -99.1729584	1475.1	1475.1	4.4
166	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2309.2	2309.2	4.6
167	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1007.3	1007.3	4.7
168	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	1745.1	1745.1	4.6
169	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2990.4	2990.4	4.3
170	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	1419.5	1419.5	4.4
171	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1651.5	1651.5	4.3
172	Chapel of Santa Catarina	19.3497107, -99.1705739	1722.7	1722.7	4.6
173	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3254.8	3254.8	4.4
174	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2680.1	2680.1	4.3
175	Parroquia San Jacinto	19.3446556, -99.1934147	1743.4	1743.4	4.7
176	Templo de Santiago apóstol	19.451025, -99.1368332	1942.0	1942.0	4.3
177	San Juan de Dios Church	19.4369854, -99.1434132	1798.4	1798.4	4.3
178	St. Augustine Parish	19.4352878, -99.19648199999999	1230.5	1230.5	4.7
179	Nuestra Señora del Socorro	19.4225726, -99.2069181	531.4	531.4	4.6
180	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	2833.8	2833.8	4.5
181	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1853.7	1853.7	4.6
182	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2785.8	2785.8	4.1
183	CHURCH Cuevita	19.3491027, -99.2183226	1439.4	1439.4	4.4
184	Saint Anthony of padua	19.32814, -99.1415394	2057.5	2057.5	4.4
