Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
80	Azcatl Paqui	19.4728199, -99.20634319999999	2258.8	2258.8	4.0
81	Parque Lineal	19.4422863, -99.19160680000002	2253.4	2253.4	3.9
82	María Enriqueta Park	19.39945, -99.16717609999999	1472.4	1472.4	4.3
83	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	2062.7	2062.7	4.3
84	Arboledas Park	19.3779458, -99.16237129999999	1692.5	1692.5	4.5
85	Esculturas Park	19.65598, -99.2044432	3678.1	3678.1	4.4
86	Bombilla Park	19.346807, -99.18619540000002	1956.9	1956.9	4.6
87	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1317.0	1317.0	4.5
88	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1914.4	1914.4	4.3
89	Parque Xicoténcatl	19.3563455, -99.15073989999999	1802.8	1802.8	4.3
90	Parque Acacias	19.3641186, -99.17407709999999	1624.1	1624.1	4.4
91	parque pantitlan	19.4152253, -99.05840859999999	2691.1	2691.1	3.8
92	Mariano Matamoros Park	19.3858723, -99.1303425	2095.1	2095.1	4.1
93	Huayamilpas Ecological Park	19.3242607, -99.1504593	2499.1	2499.1	4.0
94	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	2036.0	2036.0	4.4
95	Parque San Lorenzo	19.3760197, -99.1767507	1420.4	1420.4	4.5
96	Parque Patolli	19.3691968, -99.00818389999999	3296.8	3296.8	3.8
97	Parque Ecologico Tarango	19.3468874, -99.2513898	1173.3	1173.3	4.2
98	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3728.3	3728.3	4.8
99	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1985.4	1985.4	4.2
100	San Simón Ticumac Park	19.3747984, -99.1430946	2100.1	2100.1	4.1
101	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	2116.3	2116.3	4.4
102	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1559.0	1559.0	4.4
103	ACTEAL Park	19.4129173, -99.0681393	2537.9	2537.9	4.0
104	Cañitas Park	19.4534696, -99.17757569999999	2410.8	2410.8	4.1
105	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1234.3	1234.3	4.1
106	Parque Pombo	19.3925015, -99.1834274	1288.3	1288.3	4.3
107	Cumbres del Ajusco National Park	19.1645013, -99.2922823	6256.1	6256.1	4.6
108	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2726.6	2726.6	4.4
109	Parque San Luis Potosi	19.3480516, -99.18697949999999	1935.3	1935.3	4.3
110	Patoli Park	19.377046, -99.05976509999999	2854.0	2854.0	4.0
111	Niño Quemado Park	19.4375154, -99.08579549999999	2467.4	2467.4	4.0
112	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2543.0	2543.0	3.9
113	Uno Park	19.3457255, -99.03482059999999	3278.4	3278.4	3.8
114	Pushkin Garden	19.4202716, -99.15464659999999	1962.1	1962.1	4.4
115	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1187.3	1187.3	4.4
116	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1679.4	1679.4	4.4
117	Parque Alerces	19.4045362, -99.24745940000001	1208.9	1208.9	4.4
118	Parque de las Montañas	19.347912, -99.12335829999999	2177.9	2177.9	4.3
119	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	1877.5	1877.5	4.1
120	Gustavo A. Madero Park	19.4907245, -99.1181194	3109.2	3109.2	3.9
121	Zoológico de Chapultepec	19.4232085, -99.1895256	1758.2	1758.2	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	2908.7	2908.7	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	2491.7	2491.7	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	3503.1	3503.1	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1784.2	1784.2	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	2802.4	2802.4	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	2367.9	2367.9	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1928.2	1928.2	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	709.5	709.5	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1012.9	1012.9	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	2724.6	2724.6	4.6
132	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	2784.4	2784.4	4.7
133	Church of San Bernardo	19.4308451, -99.1338559	2227.6	2227.6	4.4
134	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	2082.7	2082.7	4.5
135	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	2216.1	2216.1	4.3
136	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1956.4	1956.4	4.5
137	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	2372.4	2372.4	4.6
138	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2290.9	2290.9	4.4
139	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	2290.9	2290.9	4.5
140	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	1967.7	1967.7	4.6
141	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1646.4	1646.4	4.5
142	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1288.1	1288.1	4.7
143	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	2557.1	2557.1	4.4
144	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	932.5	932.5	4.7
145	Regina Coeli parish	19.4279059, -99.1389415	2313.9	2313.9	4.4
146	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	2486.7	2486.7	4.2
147	Parroquía de la Divina Providencia	19.405143, -99.165639	1660.9	1660.9	4.6
148	Church of San Francisco	19.4335142, -99.1401466	2365.0	2365.0	4.7
149	Parroquia de San Fernando	19.4394444, -99.1486111	2298.3	2298.3	4.2
150	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2134.6	2134.6	4.5
151	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1614.2	1614.2	4.7
152	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	2429.8	2429.8	4.2
153	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	3246.4	3246.4	4.6
154	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	2611.5	2611.5	4.3
155	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	2624.8	2624.8	4.1
156	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	1620.2	1620.2	4.5
157	Iglesia De Coyoacan	19.348308, -99.16221069999999	1899.4	1899.4	4.7
158	San Pedro Apostol Church	19.2957593, -99.17704889999999	2331.9	2331.9	4.5
159	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	2687.9	2687.9	4.4
160	Parroquia de San Matías Apóstol	19.3901044, -99.121135	2303.0	2303.0	4.4
161	Chapel of Animas	19.4349528, -99.1332757	2678.1	2678.1	4.5
162	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1412.5	1412.5	4.6
163	Church of Santa Ines	19.4926641, -99.18960059999999	2748.4	2748.4	3.8
164	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	2436.2	2436.2	4.6
165	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1088.0	1088.0	4.4
166	Parroquia Merced de las Huertas	19.4513116, -99.1729584	2106.4	2106.4	4.4
167	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2940.5	2940.5	4.6
168	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1638.6	1638.6	4.7
169	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	2376.4	2376.4	4.6
170	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	3292.3	3292.3	4.3
171	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	2050.8	2050.8	4.4
172	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	2282.8	2282.8	4.3
173	Chapel of Santa Catarina	19.3497107, -99.1705739	1747.0	1747.0	4.6
174	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3383.3	3383.3	4.4
175	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	2863.2	2863.2	4.3
176	Parroquia San Jacinto	19.3446556, -99.1934147	1866.6	1866.6	4.7
177	Templo de Santiago apóstol	19.451025, -99.1368332	2573.3	2573.3	4.3
178	San Juan de Dios Church	19.4369854, -99.1434132	2429.7	2429.7	4.3
179	St. Augustine Parish	19.4352878, -99.19648199999999	1737.1	1737.1	4.7
180	Nuestra Señora del Socorro	19.4225726, -99.2069181	1304.8	1304.8	4.6
181	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	3289.9	3289.9	4.5
182	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	2485.0	2485.0	4.6
183	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	3087.7	3087.7	4.1
184	CHURCH Cuevita	19.3491027, -99.2183226	1381.7	1381.7	4.4
