Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
78	Parque España	19.4153363, -99.1711504	1019.1	1019.1	4.5
79	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	2294.3	2294.3	4.3
80	Parque El Batán	19.3327776, -99.2060024	2180.4	2180.4	4.3
81	Azcatl Paqui	19.4728199, -99.20634319999999	1697.0	1697.0	4.0
82	Parque Lineal	19.4422863, -99.19160680000002	1211.3	1211.3	3.9
83	María Enriqueta Park	19.39945, -99.16717609999999	1232.2	1232.2	4.3
84	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	1409.4	1409.4	4.3
85	Arboledas Park	19.3779458, -99.16237129999999	1629.2	1629.2	4.5
86	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1547.3	1547.3	4.5
87	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1440.5	1440.5	4.3
88	Tlaltecahuacan Park	19.5837198, -98.8791858	3726.4	3726.4	4.3
89	Parque Xicoténcatl	19.3563455, -99.15073989999999	1921.0	1921.0	4.3
90	Parque Acacias	19.3641186, -99.17407709999999	1868.5	1868.5	4.4
91	parque pantitlan	19.4152253, -99.05840859999999	1901.4	1901.4	3.8
92	Mariano Matamoros Park	19.3858723, -99.1303425	1451.3	1451.3	4.1
93	Huayamilpas Ecological Park	19.3242607, -99.1504593	2344.0	2344.0	4.0
94	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1784.6	1784.6	4.4
95	Parque San Lorenzo	19.3760197, -99.1767507	1672.6	1672.6	4.5
96	Parque Patolli	19.3691968, -99.00818389999999	2561.7	2561.7	3.8
97	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	4051.8	4051.8	4.8
98	Parque Ecologico Tarango	19.3468874, -99.2513898	2271.1	2271.1	4.2
99	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	789.5	789.5	4.2
100	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	1472.5	1472.5	4.4
101	San Simón Ticumac Park	19.3747984, -99.1430946	1413.8	1413.8	4.1
102	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1639.0	1639.0	4.4
103	ACTEAL Park	19.4129173, -99.0681393	1694.8	1694.8	4.0
104	Cañitas Park	19.4534696, -99.17757569999999	1020.2	1020.2	4.1
105	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2155.6	2155.6	4.1
106	Parque Pombo	19.3925015, -99.1834274	1428.1	1428.1	4.3
107	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	1991.5	1991.5	4.4
108	Parque San Luis Potosi	19.3480516, -99.18697949999999	2338.9	2338.9	4.3
109	Patoli Park	19.377046, -99.05976509999999	2118.9	2118.9	4.0
110	Niño Quemado Park	19.4375154, -99.08579549999999	1384.1	1384.1	4.0
111	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1708.6	1708.6	3.9
112	Uno Park	19.3457255, -99.03482059999999	2667.3	2667.3	3.8
113	Pushkin Garden	19.4202716, -99.15464659999999	603.1	603.1	4.4
114	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1900.4	1900.4	4.4
115	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1736.9	1736.9	4.4
116	Parque Alerces	19.4045362, -99.24745940000001	2161.2	2161.2	4.4
117	Bombilla Park	19.346807, -99.18619540000002	2360.5	2360.5	4.6
118	Parque de las Montañas	19.347912, -99.12335829999999	2075.1	2075.1	4.3
119	Parque ecologico "LA LOMA"	19.3281493, -99.2426861	2801.5	2801.5	4.1
120	Jalalpa 2000 Park	19.3710847, -99.24281649999999	2679.3	2679.3	3.8
121	Zoológico de Chapultepec	19.4232085, -99.1895256	1569.2	1569.2	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	1413.7	1413.7	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	2404.9	2404.9	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2768.0	2768.0	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	1489.5	1489.5	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1043.9	1043.9	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	399.1	399.1	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2168.5	2168.5	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	1950.5	1950.5	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1965.2	1965.2	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	3237.6	3237.6	4.6
132	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	1046.9	1046.9	4.7
133	Church of San Bernardo	19.4308451, -99.1338559	760.8	760.8	4.4
134	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	1438.9	1438.9	4.5
135	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1572.3	1572.3	4.3
136	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1915.9	1915.9	4.5
137	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	654.5	654.5	4.6
138	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	900.3	900.3	4.5
139	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2341.2	2341.2	4.6
140	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	2157.4	2157.4	4.5
141	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1640.6	1640.6	4.7
142	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1062.0	1062.0	4.4
143	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2118.6	2118.6	4.7
144	Regina Coeli parish	19.4279059, -99.1389415	707.4	707.4	4.4
145	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2159.6	2159.6	4.4
146	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	517.9	517.9	4.2
147	Parroquía de la Divina Providencia	19.405143, -99.165639	1070.9	1070.9	4.6
148	Church of San Francisco	19.4335142, -99.1401466	679.7	679.7	4.7
149	Parroquia de San Fernando	19.4394444, -99.1486111	334.2	334.2	4.2
150	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	2579.1	2579.1	4.5
151	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1496.3	1496.3	4.7
152	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	299.2	299.2	4.2
153	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	1558.3	1558.3	4.6
154	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	479.7	479.7	4.3
155	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	866.3	866.3	4.1
156	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	2718.0	2718.0	4.5
157	Iglesia De Coyoacan	19.348308, -99.16221069999999	2139.7	2139.7	4.7
158	San Pedro Apostol Church	19.2957593, -99.17704889999999	2827.9	2827.9	4.5
159	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1283.8	1283.8	4.4
160	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1659.2	1659.2	4.4
161	Chapel of Animas	19.4349528, -99.1332757	940.6	940.6	4.5
162	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1624.8	1624.8	4.6
163	Church of Santa Ines	19.4926641, -99.18960059999999	1587.8	1587.8	3.8
164	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	771.9	771.9	4.6
165	Parroquia de la Sagrada Familia	19.4224902, -99.16152190000001	761.8	761.8	4.7
166	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1856.3	1856.3	4.4
167	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	665.7	665.7	4.4
168	Parroquia Merced de las Huertas	19.4513116, -99.1729584	715.8	715.8	4.4
169	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2692.0	2692.0	4.6
170	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	968.6	968.6	4.7
171	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	214.2	214.2	4.6
172	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2557.2	2557.2	4.3
173	San Juan de Dios Church	19.4369854, -99.1434132	460.9	460.9	4.3
174	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1154.6	1154.6	4.3
175	Chapel of Santa Catarina	19.3497107, -99.1705739	2035.3	2035.3	4.6
176	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3800.1	3800.1	4.4
177	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3413.3	3413.3	4.3
178	Parroquia San Jacinto	19.3446556, -99.1934147	2358.8	2358.8	4.7
179	Templo de Santiago apóstol	19.451025, -99.1368332	411.1	411.1	4.3
180	St. Augustine Parish	19.4352878, -99.19648199999999	1238.4	1238.4	4.7
181	Nuestra Señora del Socorro	19.4225726, -99.2069181	1532.7	1532.7	4.6
182	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	1619.5	1619.5	4.5
183	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	989.9	989.9	4.6
184	Parroquia de Nuestra Señora de la Consolación	19.3961499, -99.1434567	1243.3	1243.3	4.6
