Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
91	parque pantitlan	19.4152253, -99.05840859999999	2417.7	2417.7	3.8
92	Mariano Matamoros Park	19.3858723, -99.1303425	2356.8	2356.8	4.1
93	Huayamilpas Ecological Park	19.3242607, -99.1504593	3249.5	3249.5	4.0
94	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1561.3	1561.3	4.4
95	Parque San Lorenzo	19.3760197, -99.1767507	2363.6	2363.6	4.5
96	Parque Patolli	19.3691968, -99.00818389999999	3089.2	3089.2	3.8
97	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	3919.7	3919.7	4.8
98	Parque Ecologico Tarango	19.3468874, -99.2513898	2985.4	2985.4	4.2
99	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	2234.0	2234.0	4.4
100	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1318.1	1318.1	4.2
101	San Simón Ticumac Park	19.3747984, -99.1430946	2319.3	2319.3	4.1
102	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	2394.2	2394.2	4.4
103	ACTEAL Park	19.4129173, -99.0681393	2194.0	2194.0	4.0
104	Cañitas Park	19.4534696, -99.17757569999999	1504.7	1504.7	4.1
105	Parque ecológico Presa Tarango	19.3606403, -99.2150303	2846.6	2846.6	4.1
106	Parque Pombo	19.3925015, -99.1834274	1980.6	1980.6	4.3
107	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	2519.0	2519.0	4.4
108	Parque San Luis Potosi	19.3480516, -99.18697949999999	2891.4	2891.4	4.3
109	Patoli Park	19.377046, -99.05976509999999	2646.4	2646.4	4.0
110	Niño Quemado Park	19.4375154, -99.08579549999999	1725.2	1725.2	4.0
111	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	2207.8	2207.8	3.9
112	Uno Park	19.3457255, -99.03482059999999	3194.8	3194.8	3.8
113	Pushkin Garden	19.4202716, -99.15464659999999	1492.0	1492.0	4.4
114	Parque Temático Tlalocan	19.6953256, -98.85642849999999	3057.1	3057.1	4.6
115	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	2537.1	2537.1	4.4
116	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	2492.1	2492.1	4.4
117	Parque Alerces	19.4045362, -99.24745940000001	2757.1	2757.1	4.4
118	Gustavo A. Madero Park	19.4907245, -99.1181194	1014.0	1014.0	3.9
119	Bombilla Park	19.346807, -99.18619540000002	2913.0	2913.0	4.6
120	Parque de las Montañas	19.347912, -99.12335829999999	2951.2	2951.2	4.3
121	Zoológico de Chapultepec	19.4232085, -99.1895256	2148.7	2148.7	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	1427.0	1427.0	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	3307.2	3307.2	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2993.7	2993.7	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	2395.0	2395.0	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	806.4	806.4	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	1338.5	1338.5	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	2827.7	2827.7	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	2641.5	2641.5	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	2500.0	2500.0	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	4001.0	4001.0	4.6
132	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	1986.3	1986.3	4.7
133	Church of San Bernardo	19.4308451, -99.1338559	1700.2	1700.2	4.4
134	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	2344.4	2344.4	4.5
135	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	2393.3	2393.3	4.3
136	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	823.5	823.5	4.6
137	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	2821.4	2821.4	4.5
138	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	2875.0	2875.0	4.4
139	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	1156.0	1156.0	4.5
140	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2869.8	2869.8	4.6
141	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	2709.9	2709.9	4.5
142	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	2331.6	2331.6	4.7
143	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1278.0	1278.0	4.4
144	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2832.9	2832.9	4.7
145	Regina Coeli parish	19.4279059, -99.1389415	1646.8	1646.8	4.4
146	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	1457.3	1457.3	4.2
147	Church of San Francisco	19.4335142, -99.1401466	1568.6	1568.6	4.7
148	Parroquía de la Divina Providencia	19.405143, -99.165639	1867.4	1867.4	4.6
149	Parroquia de San Fernando	19.4394444, -99.1486111	1273.6	1273.6	4.2
150	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	3215.8	3215.8	4.5
151	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	2055.1	2055.1	4.7
152	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	1067.3	1067.3	4.2
153	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	855.1	855.1	4.6
154	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	1419.1	1419.1	4.3
155	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	583.1	583.1	4.1
156	Iglesia De Coyoacan	19.348308, -99.16221069999999	2798.9	2798.9	4.7
157	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1587.7	1587.7	4.4
158	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	3298.9	3298.9	4.5
159	San Pedro Apostol Church	19.2957593, -99.17704889999999	3476.7	3476.7	4.5
160	Parroquia de San Matías Apóstol	19.3901044, -99.121135	2454.3	2454.3	4.4
161	Chapel of Animas	19.4349528, -99.1332757	1880.0	1880.0	4.5
162	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	1711.3	1711.3	4.6
163	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	2174.2	2174.2	4.6
164	Church of Santa Ines	19.4926641, -99.18960059999999	1148.1	1148.1	3.8
165	Parroquia De Monte Carmelo	19.3755348, -99.1973436	2452.5	2452.5	4.4
166	Parroquia Merced de las Huertas	19.4513116, -99.1729584	1250.7	1250.7	4.4
167	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	3084.7	3084.7	4.3
168	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2067.0	2067.0	4.6
169	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	1626.2	1626.2	4.7
170	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	1139.1	1139.1	4.6
171	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	1056.9	1056.9	4.4
172	Parroquia de Cristo del Mar	19.2856619, -99.0615689	4327.6	4327.6	4.4
173	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1731.8	1731.8	4.3
174	Chapel of Santa Catarina	19.3497107, -99.1705739	2646.5	2646.5	4.6
175	Parroquia San Jacinto	19.3446556, -99.1934147	2911.3	2911.3	4.7
176	San Juan de Dios Church	19.4369854, -99.1434132	1400.3	1400.3	4.3
177	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3963.0	3963.0	4.3
178	St. Augustine Parish	19.4352878, -99.19648199999999	1767.0	1767.0	4.7
179	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	1726.0	1726.0	4.5
180	Rectoria de la Divina Providencia	19.3734614, -99.01221269999999	2880.1	2880.1	4.1
181	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1231.3	1231.3	4.6
182	Nuestra Señora del Socorro	19.4225726, -99.2069181	2142.7	2142.7	4.6
183	Parroquia del Sagrado Corazón de Jesús	19.4749143, -99.11479109999999	815.4	815.4	4.4
184	Parroquia Santa Rita de Casia	19.38675, -99.1356722	2232.6	2232.6	4.6
