Id 	 Nombre de Lugar 	 Coordenadas 	 Tiempo Traslado 	 Tiempo Total (Weight) 	 Rating (Profit) 
31	Museo Nacional de Arquitectura	19.4354995, -99.14118529999999	550.9	550.9	4.8
32	Museum of El Carmen	19.3453961, -99.1899237	1973.0	1973.0	4.7
33	Papalote Museo del Niño	19.4116523, -99.1947372	1249.6	1249.6	4.5
34	UNAM Museo de las Constituciones	19.4363673, -99.1294145	461.0	461.0	4.5
35	Arte Carrillo Gil Museum	19.3494444, -99.1902778	1820.0	1820.0	4.5
36	Museo del Chocolate	19.4294462, -99.1572271	734.2	734.2	4.5
37	Museo Tamayo Arte Contemporáneo	19.42572, -99.181716	1042.5	1042.5	4.4
38	Diego Rivera Mural Museum	19.4360279, -99.14693349999999	524.3	524.3	4.5
39	The National Museum of San Carlos	19.4380689, -99.1520429	580.4	580.4	4.6
40	Museo Jumex	19.4404568, -99.20359330000001	1473.3	1473.3	4.6
41	Museo Experimental el Eco	19.4334736, -99.1611887	914.6	914.6	4.2
42	Museo Casa de Carranza	19.4311935, -99.163468	929.6	929.6	4.6
43	Natural History Museum of Ecatepec	19.5469044, -99.03670129999999	2412.0	2412.0	4.4
44	MODO Museo del Objeto	19.4202297, -99.15907620000002	759.0	759.0	4.5
45	Museum of Cultures By Iztapalapa Passion	19.3577118, -99.0875015	1848.4	1848.4	4.4
46	Museo de la Torre Latinoamericana	19.433891, -99.14054399999999	513.5	513.5	4.7
47	Museo del Genoma Mesoamericano	19.5968081, -99.0519692	2486.9	2486.9	4.6
48	Museo Universitario del Chopo	19.441993, -99.1567171	781.6	781.6	4.5
49	Regional Art Museum	19.5019399, -99.2116346	1933.9	1933.9	4.5
50	Museo Universitario de Ciencias y Artes (MUCA) Roma	19.4190404, -99.1629921	924.8	924.8	4.2
51	House Museum of Memory Indómita	19.4276917, -99.1346883	191.0	191.0	4.5
52	Regional Museum Altepepialcalli	19.1925056, -99.02178889999999	5081.1	5081.1	4.1
53	Alfredo Guati Rojo National Watercolor Museum	19.348631, -99.17707	1644.2	1644.2	4.6
54	MI Indian Museum	19.4519111, -99.13131849999999	854.0	854.0	4.5
55	Museo del Caracol	19.4190145, -99.1834349	932.2	932.2	4.6
56	Museum Adolfo Lopez Mateos	19.5631838, -99.248143	2960.6	2960.6	4.2
57	Museo Nacional de la Estampa	19.4370531, -99.1427154	382.9	382.9	4.5
58	Museum Tepexpan	19.613865, -98.947688	2613.7	2613.7	4.1
59	New Fire Museum	19.3481804, -99.0914754	2615.7	2615.7	4.4
60	Museo ídolos del Esto	19.4378735, -99.16012979999999	732.1	732.1	3.8
61	Bosque de Chapultepec	19.4194815, -99.18945579999999	1618.9	1618.9	4.6
62	Parque Tezozómoc	19.4998595, -99.210754	1956.5	1956.5	4.4
63	Parque Bicentenario	19.4686896, -99.1972629	2055.8	2055.8	4.7
64	La Mexicana Park	19.3574615, -99.27052119999999	2116.6	2116.6	4.7
65	Parque Hundido	19.3782922, -99.17874719999999	1451.1	1451.1	4.6
66	Espejo de los Lirios Park	19.651843, -99.21830179999999	3337.1	3337.1	4.3
67	Cerro de la Estrella National Park	19.3439269, -99.0914995	6333.6	6333.6	4.4
68	Parque Ecológico EHECATL	19.5943439, -99.0545412	2586.2	2586.2	4.5
69	Alameda Central	19.4357353, -99.1439486	420.1	420.1	4.6
70	Parque Naucalli	19.4930556, -99.24083329999999	2053.0	2053.0	4.4
71	El Tepeyac National Park	19.5039634, -99.1078041	1773.4	1773.4	4.1
72	parque rosendo	19.3842214, -99.1872569	1576.4	1576.4	3.3
73	Parque Lincoln	19.4298155, -99.1992389	1495.6	1495.6	4.6
74	Esculturas Park	19.65598, -99.2044432	3468.2	3468.2	4.4
75	SEMARNAT Bioparque San Antonio	19.3865189, -99.1963827	1633.9	1633.9	4.5
76	Ehécatl Ecological Park	19.58903, -99.048645	2317.6	2317.6	4.4
77	Tlalpan National Park	19.2961412, -99.1931443	2386.4	2386.4	4.6
78	Parque España	19.4153363, -99.1711504	1009.7	1009.7	4.5
79	PARQUE MASAYOSHI OHIRA	19.3524417, -99.14218609999999	1729.6	1729.6	4.3
80	Parque El Batán	19.3327776, -99.2060024	1969.2	1969.2	4.3
81	Azcatl Paqui	19.4728199, -99.20634319999999	1977.4	1977.4	4.0
82	Parque Lineal	19.4422863, -99.19160680000002	1563.3	1563.3	3.9
83	María Enriqueta Park	19.39945, -99.16717609999999	1191.9	1191.9	4.3
84	Iztaccíhuatl "José Mariano Muciño" Park	19.390052, -99.1350654	844.7	844.7	4.3
85	Arboledas Park	19.3779458, -99.16237129999999	1307.3	1307.3	4.5
86	Alfonso Esparza Oteo Park	19.3895948, -99.177103	1395.3	1395.3	4.5
87	Recreativo Familiar Caneguin Park	19.4549443, -99.20543839999999	1700.1	1700.1	4.3
88	Tlaltecahuacan Park	19.5837198, -98.8791858	3754.5	3754.5	4.3
89	Parque Xicoténcatl	19.3563455, -99.15073989999999	1356.3	1356.3	4.3
90	Parque Acacias	19.3641186, -99.17407709999999	1303.8	1303.8	4.4
91	parque pantitlan	19.4152253, -99.05840859999999	1482.6	1482.6	3.8
92	Mariano Matamoros Park	19.3858723, -99.1303425	886.6	886.6	4.1
93	Huayamilpas Ecological Park	19.3242607, -99.1504593	1779.3	1779.3	4.0
94	Parque Hundido Bosque De Echegaray	19.49102, -99.2314205	1961.4	1961.4	4.4
95	Parque San Lorenzo	19.3760197, -99.1767507	1488.5	1488.5	4.5
96	Parque Patolli	19.3691968, -99.00818389999999	2088.3	2088.3	3.8
97	Parque Ecologico Tarango	19.3468874, -99.2513898	2261.7	2261.7	4.2
98	Parque Eco-Turistico Santa Maria Mazatla	19.4934502, -99.3927353	4228.6	4228.6	4.8
99	PUBLICO "PEDRO PLASCENCIA SALINAS" Park	19.4363133, -99.17536229999999	1052.0	1052.0	4.2
100	Jesus Galindo y Villa Park	19.4128475, -99.09797669999999	907.8	907.8	4.4
101	San Simón Ticumac Park	19.3747984, -99.1430946	849.1	849.1	4.1
102	Jardín del Arte (Parque Tlacoquemécatl)	19.3786085, -99.17170829999999	1414.7	1414.7	4.4
103	ACTEAL Park	19.4129173, -99.0681393	1329.4	1329.4	4.0
104	Cañitas Park	19.4534696, -99.17757569999999	1289.7	1289.7	4.1
105	Parque ecológico Presa Tarango	19.3606403, -99.2150303	1998.7	1998.7	4.1
106	Parque Pombo	19.3925015, -99.1834274	1345.4	1345.4	4.3
107	Cumbres del Ajusco National Park	19.1645013, -99.2922823	5814.4	5814.4	4.6
108	Parque Escuela Urbano Ecológico Iztacalco	19.3982073, -99.0607351	1518.1	1518.1	4.4
109	Parque San Luis Potosi	19.3480516, -99.18697949999999	1810.8	1810.8	4.3
110	Patoli Park	19.377046, -99.05976509999999	1645.5	1645.5	4.0
111	Niño Quemado Park	19.4375154, -99.08579549999999	1258.9	1258.9	4.0
112	PARQUE RECREATIVO MIRAVALLE	19.4092655, -99.0687284	1334.5	1334.5	3.9
113	Uno Park	19.3457255, -99.03482059999999	2193.9	2193.9	3.8
114	Pushkin Garden	19.4202716, -99.15464659999999	576.3	576.3	4.4
115	Parque Ecológico Las Aguilas	19.3525479, -99.2056059	1689.2	1689.2	4.4
116	Parque Temático Tlalocan	19.6953256, -98.85642849999999	3603.9	3603.9	4.6
117	Pascual Ortíz Rubio Public Park	19.3708583, -99.16879519999999	1431.1	1431.1	4.4
118	Parque Alerces	19.4045362, -99.24745940000001	2151.8	2151.8	4.4
119	Bombilla Park	19.346807, -99.18619540000002	1832.4	1832.4	4.6
120	Parque de las Montañas	19.347912, -99.12335829999999	1510.4	1510.4	4.3
121	Zoológico de Chapultepec	19.4232085, -99.1895256	1559.8	1559.8	4.1
122	Zoo San Juan De Aragon	19.4611421, -99.0811449	1400.6	1400.6	4.1
123	Zoológico Los Coyotes	19.319074, -99.1217271	1840.2	1840.2	4.4
124	Parque Del Pueblo Zoologico	19.3939725, -99.00573419999999	2294.6	2294.6	4.2
125	Rectory Lord of Marvels	19.3832188, -99.14915429999999	924.8	924.8	4.6
126	Basilica of Our Lady of Guadalupe	19.4848572, -99.1178616	1401.5	1401.5	4.7
127	Parroquia de Santa María la Redonda	19.4411626, -99.140851	471.7	471.7	4.4
128	Parroquia San Juan Bautista	19.3489222, -99.16232889999999	1603.8	1603.8	4.7
129	Parroquia de Santa Catalina	19.3786023, -99.2084505	1793.6	1793.6	4.5
130	Iglesia San Jose de las Palmas	19.4138069, -99.2298355	1955.8	1955.8	4.4
131	Parish of Our Father	19.265789, -99.13153199999999	2672.9	2672.9	4.6
132	Church of San Bernardo	19.4308451, -99.1338559	132.6	132.6	4.4
133	Templo de San Felipe Neri La Profesa	19.4336736, -99.1363798	350.8	350.8	4.6
134	Parroquia San Luis Gonzaga	19.3852275, -99.1287521	874.2	874.2	4.5
135	Parroquia de Las Llagas de Nuestro Señor Jesucristo	19.3939624, -99.1081134	1007.6	1007.6	4.3
136	Parroquia de Jesús Sacramentado	19.3446592, -99.135885	1351.2	1351.2	4.5
137	Parroquia de la Santísima Trinidad y Nuestra Señora del Refugio	19.4633533, -99.1338518	876.6	876.6	4.6
138	Santa Isabel Prima rectory of Holy Mary	19.3520665, -99.1077028	1594.9	1594.9	4.4
139	Parroquia San Salvador de las Flores	19.4567155, -99.1677608	1169.8	1169.8	4.5
140	Parroquia de la Santa Cruz de la Herradura	19.4178499, -99.2521639	2485.3	2485.3	4.6
141	Church of Our Lady of Lebanon Lebanese Maronite Order	19.3614933, -99.17551549999999	1629.3	1629.3	4.5
142	Parish St. John the Evangelist and Our Lady of Guadalupe	19.377579, -99.1817861	1483.7	1483.7	4.7
143	Parroquia Santa Eduwiges	19.473436, -99.17874169999999	1354.9	1354.9	4.4
144	Parroquia de San Josemaría Escrivá	19.3702778, -99.26055559999999	2109.2	2109.2	4.7
145	Mexico City Metropolitan Cathedral	19.4343942, -99.13308239999999	425.7	425.7	4.7
146	Regina Coeli parish	19.4279059, -99.1389415	313.3	313.3	4.4
147	Santa Veracruz Church, Mexico City	19.4367664, -99.1422544	404.8	404.8	4.2
148	Parroquía de la Divina Providencia	19.405143, -99.165639	1044.1	1044.1	4.6
149	Church of San Francisco	19.4335142, -99.1401466	504.8	504.8	4.7
150	Parroquia de San Fernando	19.4394444, -99.1486111	490.6	490.6	4.2
151	Nichos del Templo de Santa María de la Anunciación	19.3353743, -99.181451	1936.4	1936.4	4.5
152	Parroquia Francesa - Cristo Resucitado y Nuestra Señora de Lourdes	19.4351792, -99.2102851	1629.9	1629.9	4.7
153	SANTUARIO PARROQUIAL NUESTRA SEÑORA DE LOS ANGELES	19.4490513, -99.14180879999999	608.3	608.3	4.2
154	Parroquia de Cristo Salvador y Santa María Guadalupe	19.5252778, -99.14833329999999	1762.6	1762.6	4.6
155	Parroquía de Santa Catarina	19.4409839, -99.13290599999999	287.4	287.4	4.3
156	Parroquia de Santa María Magdalena	19.4786485, -99.1455733	1072.2	1072.2	4.1
157	Iglesia San Jose Del Buen Consejo	19.3373073, -99.23792309999999	2568.4	2568.4	4.5
158	Iglesia De Coyoacan	19.348308, -99.16221069999999	1575.0	1575.0	4.7
159	San Pedro Apostol Church	19.2957593, -99.17704889999999	2263.2	2263.2	4.5
160	Parroquia De La Resurrección Del Señor	19.4513653, -99.08637329999999	1368.5	1368.5	4.4
161	Parroquia de San Matías Apóstol	19.3901044, -99.121135	1094.5	1094.5	4.4
162	Chapel of Animas	19.4349528, -99.1332757	319.4	319.4	4.5
163	Iglesia de Nuestra Señora de Covadonga	19.4294444, -99.2116667	1801.6	1801.6	4.6
164	Church of Santa Ines	19.4926641, -99.18960059999999	1857.3	1857.3	3.8
165	Parroquia de la Sagrada Familia	19.4224902, -99.16152190000001	735.0	735.0	4.7
166	Parroquia De Monte Carmelo	19.3755348, -99.1973436	1699.4	1699.4	4.4
167	Restauración Iglesia Cristiana	19.4503269, -99.16580959999999	935.2	935.2	4.4
168	Parroquia Merced de las Huertas	19.4513116, -99.1729584	985.3	985.3	4.4
169	Parroquia del Divino Salvador	19.5298172, -99.24578299999999	2868.8	2868.8	4.6
170	Parroquia Coronación de Santa María de Guadalupe	19.4138226, -99.1721257	959.2	959.2	4.7
171	Parroquia del Inmaculado Corazón de María	19.4455556, -99.1461111	741.3	741.3	4.6
172	Parroquia de Santa Maria de Guadalupe y San Bernardo Abad	19.3491563, -99.0078472	2083.8	2083.8	4.3
173	San Juan de Dios Church	19.4369854, -99.1434132	335.2	335.2	4.3
174	IGLESIA SANTA MARÍA MAGDALENA ATOLMAN	19.4481706, -99.1897349	1475.7	1475.7	4.3
175	Chapel of Santa Catarina	19.3497107, -99.1705739	1470.6	1470.6	4.6
176	Parroquia de Cristo del Mar	19.2856619, -99.0615689	3291.9	3291.9	4.4
177	Parroquia Jesus Sacerdote	19.2742971, -99.2397641	3232.5	3232.5	4.3
178	Parroquia San Jacinto	19.3446556, -99.1934147	2172.9	2172.9	4.7
179	Templo de Santiago apóstol	19.451025, -99.1368332	652.2	652.2	4.3
180	St. Augustine Parish	19.4352878, -99.19648199999999	1415.2	1415.2	4.7
181	Nuestra Señora del Socorro	19.4225726, -99.2069181	1523.3	1523.3	4.6
182	Parroquia de Nuestra Señora del Sagrado Corazón	19.478748, -99.08346039999999	1746.4	1746.4	4.5
183	Iglesia de Nuestra Señora del Sagrado Corazón	19.464192, -99.16671249999999	1282.8	1282.8	4.6
184	Parroquia de Nuestra Señora de la Consolación	19.3961499, -99.1434567	678.6	678.6	4.6
